ID,Script_ID,Entity_Type,Value,Best_Snippet,Best_Name,Best_Provider,Best_Tags,Best_DOI
129,script_186562.txt,Datasource,LANDSAT/LE7_L1T_TOA_FMASK,LANDSAT/LE07/C02/T2_TOA,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
130,script_186562.txt,Datasource,LANDSAT/LT5_L1T_TOA_FMASK,LANDSAT/LT05/C02/T2_TOA,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,USGS/Google,"global, landsat, toa, usgs",
131,script_186562.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
132,script_186562.txt,Datasource,ft:1jAZtLqcNzJvkjSwTMe9CGASiWffqNQRuDRynFPAe,,ft:1jAZtLqcNzJvkjSwTMe9CGASiWffqNQRuDRynFPAe,,,
133,script_186570.txt,Datasource,LANDSAT/LC8_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
134,script_186570.txt,Datasource,LANDSAT/LC8_L1T_TOA,LANDSAT/LC08/C02/T2_TOA,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
135,script_186570.txt,Datasource,LANDSAT/LE7_L1T_TOA_FMASK,LANDSAT/LE07/C02/T2_TOA,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
136,script_186570.txt,Datasource,LANDSAT/LE7_L1T_TOA,LANDSAT/LE07/C02/T2_TOA,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
137,script_186570.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
138,script_186601.txt,Datasource,COPERNICUS/S1_GRD,COPERNICUS/S1_GRD,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",European Union/ESA/Copernicus,"copernicus, esa, eu, radar, sar, sentinel",
139,script_186601.txt,Datasource,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,,,
140,script_186601.txt,Datasource,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,,,
141,script_186601.txt,Datasource,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,,,
142,script_186605.txt,Datasource,LANDSAT/LC8_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
143,script_186605.txt,Datasource,LANDSAT/LC8_L1T_TOA,LANDSAT/LC08/C02/T2_TOA,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
144,script_186605.txt,Datasource,LANDSAT/LE7_L1T_TOA_FMASK,LANDSAT/LE07/C02/T2_TOA,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
145,script_186605.txt,Datasource,LANDSAT/LE7_L1T_TOA,LANDSAT/LE07/C02/T2_TOA,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
146,script_186605.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
147,script_186607.txt,Datasource,LANDSAT/LC8_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
148,script_186607.txt,Datasource,LANDSAT/LC8_L1T_TOA,LANDSAT/LC08/C02/T2_TOA,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
149,script_186607.txt,Datasource,LANDSAT/LE7_L1T_TOA_FMASK,LANDSAT/LE07/C02/T2_TOA,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
150,script_186607.txt,Datasource,LANDSAT/LT5_L1T_TOA_FMASK,LANDSAT/LT05/C02/T2_TOA,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,USGS/Google,"global, landsat, toa, usgs",
151,script_186607.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
152,script_186607.txt,Datasource,ft:11R-JRBIylckCHZsQf20C-tgHLlWWZ8BoXrL9u2re,,ft:11R-JRBIylckCHZsQf20C-tgHLlWWZ8BoXrL9u2re,,,
153,script_186815.txt,Datasource,LANDSAT/LC8_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
154,script_186815.txt,Datasource,LANDSAT/LC8_L1T_TOA,LANDSAT/LC08/C02/T2_TOA,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
155,script_186815.txt,Datasource,LANDSAT/LE7_L1T_TOA_FMASK,LANDSAT/LE07/C02/T2_TOA,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
156,script_186815.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
157,script_186815.txt,Datasource,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,,,
158,script_186815.txt,Datasource,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,,,
159,script_186815.txt,Datasource,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,,,
160,script_186815.txt,Datasource,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,,,
161,script_186815.txt,Datasource,ft:1gGjM2T5JEgKFoxbWORCn3WPqB98p2adAz42eqycf,,ft:1gGjM2T5JEgKFoxbWORCn3WPqB98p2adAz42eqycf,,,
162,script_186822.txt,Datasource,users/dgilad/SA,,users/dgilad/,,SA,
163,script_186822.txt,Datasource,users/dgilad/Fields,,users/dgilad/,,Fields,
164,script_186822.txt,Datasource,COPERNICUS/S1_GRD,COPERNICUS/S1_GRD,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",European Union/ESA/Copernicus,"copernicus, esa, eu, radar, sar, sentinel",
165,script_186829.txt,Datasource,LANDSAT/LC08/C01/T2_SR,LANDSAT/LC08/C02/T2,USGS Landsat 8 Collection 2 Tier 2 Raw Scenes,USGS,"c2, global, l8, landsat, lc8, oli-tirs, radiance, t2, tier2, usgs",
166,script_186829.txt,Datasource,UMD/hansen/global_forest_change_2017_v1_5,UMD/hansen/global_forest_change_2022_v1_10,Hansen Global Forest Change v1.10 (2000-2022),Hansen/UMD/Google/USGS/NASA,"forest, geophysical, landsat-derived, umd",https://doi.org/10.1126/science.1244693
167,script_186829.txt,Datasource,Oxford/MAP/LST_Day_5km_Monthly,Oxford/MAP/LST_Day_5km_Monthly,Oxford MAP LST: Malaria Atlas Project Gap-Filled Daytime Land Surface Temperature,Oxford Malaria Atlas Project,"lst, map, oxford, surface-temperature",
168,script_186829.txt,Datasource,NCEP_RE/surface_temp,NCEP_RE/surface_temp,"NCEP/NCAR Reanalysis Data, Surface Temperature",NCEP,"atmosphere, climate, geophysical, ncep, noaa, reanalysis, temperature",
169,script_186856.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
170,script_186886.txt,Datasource,LANDSAT/LC8_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
171,script_186886.txt,Datasource,LANDSAT/LC8_L1T_TOA,LANDSAT/LC08/C02/T2_TOA,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
172,script_186886.txt,Datasource,LANDSAT/LE7_L1T_TOA_FMASK,LANDSAT/LE07/C02/T2_TOA,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
173,script_186886.txt,Datasource,LANDSAT/LT5_L1T_TOA_FMASK,LANDSAT/LT05/C02/T2_TOA,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,USGS/Google,"global, landsat, toa, usgs",
174,script_186886.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
175,script_186886.txt,Datasource,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,,,
176,script_186888.txt,Datasource,LANDSAT/LE7_L1T/LE71440512001014SGS00,LANDSAT/LT05/C02/T1,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,USGS,"c2, global, l5, landsat, lt5, radiance, t1, tier1, tm, usgs",
177,script_186888.txt,Datasource,LANDSAT/LE7_L1T_TOA_FMASK/LE71440512001014SGS00,LANDSAT/LE07/C02/T1_RT_TOA,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
178,script_186892.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
179,script_186892.txt,Datasource,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,,,
180,script_186892.txt,Datasource,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,,,
181,script_186892.txt,Datasource,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,,,
182,script_186892.txt,Datasource,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,,,
183,script_186892.txt,Datasource,ft:1gGjM2T5JEgKFoxbWORCn3WPqB98p2adAz42eqycf,,ft:1gGjM2T5JEgKFoxbWORCn3WPqB98p2adAz42eqycf,,,
184,script_186914.txt,Datasource,COPERNICUS/S1_GRD,COPERNICUS/S1_GRD,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",European Union/ESA/Copernicus,"copernicus, esa, eu, radar, sar, sentinel",
185,script_186914.txt,Datasource,CIESIN/GPWv4/population-count,CIESIN/GPWv411/GPW_Population_Count,GPWv411: Population Count (Gridded Population of the World Version 4.11),NASA SEDAC at the Center for International Earth Science Information Network,"ciesin, gpw, nasa, population",https://doi.org/10.7927/H4JW8BX5
186,script_186915.txt,Datasource,COPERNICUS/S1_GRD,COPERNICUS/S1_GRD,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",European Union/ESA/Copernicus,"copernicus, esa, eu, radar, sar, sentinel",
187,script_186915.txt,Datasource,CIESIN/GPWv4/population-count,CIESIN/GPWv411/GPW_Population_Count,GPWv411: Population Count (Gridded Population of the World Version 4.11),NASA SEDAC at the Center for International Earth Science Information Network,"ciesin, gpw, nasa, population",https://doi.org/10.7927/H4JW8BX5
188,script_186940.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
189,script_186940.txt,Datasource,LANDSAT/LE07/C01/T1_SR,LANDSAT/LE07/C02/T1_RT,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, etm, global, l7, landsat, le7, nrt, radiance, rt, t1, tier1, usgs",
190,script_186940.txt,Datasource,LANDSAT/LT05/C01/T1_SR,LANDSAT/LT05/C02/T1,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,USGS,"c2, global, l5, landsat, lt5, radiance, t1, tier1, tm, usgs",
191,script_186940.txt,Datasource,users/juandb/bloco_TIs_Kayapo,,users/juandb/,,bloco_TIs_Kayapo,
192,script_186974.txt,Datasource,LANDSAT/LT05/C01/T1_SR,LANDSAT/LT05/C02/T1,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,USGS,"c2, global, l5, landsat, lt5, radiance, t1, tier1, tm, usgs",
193,script_186974.txt,Datasource,LANDSAT/LE07/C01/T1_SR,LANDSAT/LE07/C02/T1_RT,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, etm, global, l7, landsat, le7, nrt, radiance, rt, t1, tier1, usgs",
194,script_186974.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
195,script_187038.txt,Datasource,LANDSAT/LC8_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
196,script_187038.txt,Datasource,LANDSAT/LE7_SR,LANDSAT/LE07/C02/T1_RT,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, etm, global, l7, landsat, le7, nrt, radiance, rt, t1, tier1, usgs",
197,script_187038.txt,Datasource,LANDSAT/LT5_SR,LANDSAT/GLS2005,"Landsat Global Land Survey 2005, Landsat 5+7 scenes",USGS,"gls, landsat, radiance, usgs",
198,script_187038.txt,Datasource,USGS/NED,USGS/GMTED2010,GMTED2010: Global Multi-resolution Terrain Elevation Data 2010,USGS,"dem, elevation, geophysical, srtm, topography, usgs",
199,script_187038.txt,Datasource,ft:1_RZgjlcqixp-L9hyS6NYGqLaKOlnhSC35AB5M5Ll,,ft:1_RZgjlcqixp-L9hyS6NYGqLaKOlnhSC35AB5M5Ll,,,
200,script_187125.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
201,script_187125.txt,Datasource,JRC/GSW1_0/MonthlyHistory,JRC/GSW1_4/MonthlyHistory,"JRC Monthly Water History, v1.4",EC JRC / Google,"geophysical, google, history, jrc, landsat-derived, monthly, surface, water",
202,script_187125.txt,Datasource,users/christinacorbane/MT_comp_proj,,users/christinacorbane/,,MT_comp_proj,
203,script_187131.txt,Datasource,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,,,
204,script_187131.txt,Datasource,LANDSAT/LT5_L1T,LANDSAT/GLS2005_L7,"Landsat Global Land Survey 2005, Landsat 7 scenes",USGS,"etm, gls, l7, landsat, radiance, usgs",
205,script_187131.txt,Datasource,LANDSAT/LE7_L1T_TOA,LANDSAT/LE07/C02/T2_TOA,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
206,script_187131.txt,Datasource,LANDSAT/LC8_L1T_TOA,LANDSAT/LC08/C02/T2_TOA,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
207,script_187131.txt,Datasource,FIRMS,FIRMS,FIRMS: Fire Information for Resource Management System,NASA / LANCE / EOSDIS,"fire, geophysical, hotspot, modis, nasa, thermal",
208,script_187137.txt,Datasource,users/khoapv_vnuf/Thanhhoa_t,,users/khoapv_vnuf/,,Thanhhoa_t,
209,script_187137.txt,Datasource,MODIS/MOD11A2,MODIS/061/MOD11A2,MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,NASA LP DAAC at the USGS EROS Center,"8-day, emissivity, global, lst, mod11a2, modis, nasa, surface-temperature, terra, usgs",https://doi.org/10.5067/MODIS/MOD11A2.061
210,script_187138.txt,Datasource,LANDSAT/LC08/C01/T2_SR,LANDSAT/LC08/C02/T2,USGS Landsat 8 Collection 2 Tier 2 Raw Scenes,USGS,"c2, global, l8, landsat, lc8, oli-tirs, radiance, t2, tier2, usgs",
211,script_187138.txt,Datasource,UMD/hansen/global_forest_change_2017_v1_5,UMD/hansen/global_forest_change_2022_v1_10,Hansen Global Forest Change v1.10 (2000-2022),Hansen/UMD/Google/USGS/NASA,"forest, geophysical, landsat-derived, umd",https://doi.org/10.1126/science.1244693
212,script_187138.txt,Datasource,Oxford/MAP/LST_Day_5km_Monthly,Oxford/MAP/LST_Day_5km_Monthly,Oxford MAP LST: Malaria Atlas Project Gap-Filled Daytime Land Surface Temperature,Oxford Malaria Atlas Project,"lst, map, oxford, surface-temperature",
213,script_187138.txt,Datasource,NCEP_RE/surface_temp,NCEP_RE/surface_temp,"NCEP/NCAR Reanalysis Data, Surface Temperature",NCEP,"atmosphere, climate, geophysical, ncep, noaa, reanalysis, temperature",
214,script_187226.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
215,script_187248.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
216,script_187248.txt,Datasource,users/khoirurrizqi/Jawa,,users/khoirurrizqi/,,Jawa,
217,script_187481.txt,Datasource,COPERNICUS/S1_GRD,COPERNICUS/S1_GRD,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",European Union/ESA/Copernicus,"copernicus, esa, eu, radar, sar, sentinel",
218,script_187481.txt,Datasource,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,,,
219,script_187523.txt,Datasource,COPERNICUS/S1_GRD,COPERNICUS/S1_GRD,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",European Union/ESA/Copernicus,"copernicus, esa, eu, radar, sar, sentinel",
220,script_187528.txt,Datasource,COPERNICUS/S1_GRD,COPERNICUS/S1_GRD,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",European Union/ESA/Copernicus,"copernicus, esa, eu, radar, sar, sentinel",
221,script_187528.txt,Datasource,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,,,
222,script_187530.txt,Datasource,COPERNICUS/S1_GRD,COPERNICUS/S1_GRD,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",European Union/ESA/Copernicus,"copernicus, esa, eu, radar, sar, sentinel",
223,script_187530.txt,Datasource,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,,,
224,script_187532.txt,Datasource,COPERNICUS/S1_GRD,COPERNICUS/S1_GRD,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",European Union/ESA/Copernicus,"copernicus, esa, eu, radar, sar, sentinel",
225,script_187533.txt,Datasource,COPERNICUS/S1_GRD,COPERNICUS/S1_GRD,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",European Union/ESA/Copernicus,"copernicus, esa, eu, radar, sar, sentinel",
226,script_187533.txt,Datasource,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,,,
227,script_187534.txt,Datasource,COPERNICUS/S1_GRD,COPERNICUS/S1_GRD,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",European Union/ESA/Copernicus,"copernicus, esa, eu, radar, sar, sentinel",
228,script_187534.txt,Datasource,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,,,
229,script_187535.txt,Datasource,COPERNICUS/S1_GRD,COPERNICUS/S1_GRD,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",European Union/ESA/Copernicus,"copernicus, esa, eu, radar, sar, sentinel",
230,script_187535.txt,Datasource,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,,,
231,script_187582.txt,Datasource,users/zolokiala/parthenium1,,users/zolokiala/,,parthenium1,
232,script_187582.txt,Datasource,users/zolokiala/buffer,,users/zolokiala/,,buffer,
233,script_187582.txt,Datasource,users/zolokiala/training,,users/zolokiala/,,training,
234,script_187582.txt,Datasource,users/zolokiala/test,,users/zolokiala/,,test,
235,script_187582.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
236,script_187585.txt,Datasource,MODIS/006/MOD13Q1,MODIS/061/MOD13Q1,MOD13Q1.061 Terra Vegetation Indices 16-Day Global 250m,NASA LP DAAC at the USGS EROS Center,"16-day, evi, global, modis, nasa, ndvi, terra, usgs, vegetation",https://doi.org/10.5067/MODIS/MOD13Q1.061
237,script_187586.txt,Datasource,MODIS/006/MOD13Q1,MODIS/061/MOD13Q1,MOD13Q1.061 Terra Vegetation Indices 16-Day Global 250m,NASA LP DAAC at the USGS EROS Center,"16-day, evi, global, modis, nasa, ndvi, terra, usgs, vegetation",https://doi.org/10.5067/MODIS/MOD13Q1.061
238,script_187587.txt,Datasource,MODIS/006/MOD13Q1,MODIS/061/MOD13Q1,MOD13Q1.061 Terra Vegetation Indices 16-Day Global 250m,NASA LP DAAC at the USGS EROS Center,"16-day, evi, global, modis, nasa, ndvi, terra, usgs, vegetation",https://doi.org/10.5067/MODIS/MOD13Q1.061
239,script_187738.txt,Datasource,USDA/NAIP/DOQQ,USDA/NAIP/DOQQ,NAIP: National Agriculture Imagery Program,"USDA Farm Production and Conservation - Business Center, Geospatial Enterprise Operations","agriculture, highres, imagery, usda",
240,script_187738.txt,Datasource,USDA/NASS/CDL/2016,USDA/NASS/CDL,USDA NASS Cropland Data Layers,USDA National Agricultural Statistics Service,"cropland, landcover, usda",
241,script_187738.txt,Datasource,users/saicheems/classification,,users/saicheems/,,classification,
242,script_187738.txt,Datasource,users/saicheems/classification_snic,,users/saicheems/,,classification_snic,
243,script_187749.txt,Datasource,users/kidsherry/Beijing,,users/kidsherry/,,Beijing,
244,script_187749.txt,Datasource,MODIS/006/MOD13A1,MODIS/061/MOD13A1,MOD13A1.061 Terra Vegetation Indices 16-Day Global 500m,NASA LP DAAC at the USGS EROS Center,"16-day, evi, global, modis, nasa, ndvi, terra, usgs, vegetation",https://doi.org/10.5067/MODIS/MOD13A1.061
245,script_187888.txt,Datasource,users/kimambo/00_INPUT_TRAINING_VALIDATION/Tanzania_SouthernHighlands_reference_point_36LYR_13DEC2019_230_upto799_75PCTTRAINING,,users/kimambo/00_INPUT_TRAINING_VALIDATION/,,Tanzania_SouthernHighlands_reference_point_36LYR_13DEC2019_230_upto799_75PCTTRAINING,
246,script_187888.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
247,script_187888.txt,Datasource,LANDSAT/LE07/C01/T1_SR,LANDSAT/LE07/C02/T1_RT,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, etm, global, l7, landsat, le7, nrt, radiance, rt, t1, tier1, usgs",
248,script_187888.txt,Datasource,LANDSAT/LT05/C01/T1_SR,LANDSAT/LT05/C02/T1,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,USGS,"c2, global, l5, landsat, lt5, radiance, t1, tier1, tm, usgs",
249,script_187888.txt,Datasource,LANDSAT/LT04/C01/T1_SR,LANDSAT/LT04/C02/T1,USGS Landsat 4 TM Collection 2 Tier 1 Raw Scenes,USGS,"c2, global, l4, landsat, lt4, radiance, t1, tier1, tm, usgs",
250,script_187895.txt,Datasource,users/kimambo/00_INPUT_TRAINING_VALIDATION/Tanzania_SouthernHighlands_reference_point_36LYR_13DEC2019_230_upto799_75PCTTRAINING,,users/kimambo/00_INPUT_TRAINING_VALIDATION/,,Tanzania_SouthernHighlands_reference_point_36LYR_13DEC2019_230_upto799_75PCTTRAINING,
251,script_187895.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
