Relation_ID,Script_ID,Head_Entity,Relation_Type,Tail_Entity,Head_Entity_update,Tail_Entity_update,Tail_Entity_update_pair
364,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Converting to natural units,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Unit Conversion,Unit Conversion For Temperature Data
365,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Applying Refined Lee filter,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Sigma Lee Speckle Filtering,Refined Lee Speckle Filtering
366,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Calculating mean and variance,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling","Maximum, Minimum And Mean Statistical Analysis",Mask Areas To Refine Flood Detection
367,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Classifying land cover,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Classification And Machine Learning,Classification And Machine Learning
368,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Filtering image collection by bounds and date,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
369,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating NDVI,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Vegetation Indices/Index Calculation,Export Processed Data To Google Drive
370,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating EVI,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Spectral Index Computation,Calculate Spectral Indices And Ratios From Satellite Bands
371,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating NDWI,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Calculates Normalized Difference Water Index (NDWI),Generate Time Series Charts For NDVI
372,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating NDBI,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Vegetation Indices/Index Calculation,Export Processed Data To Google Drive
373,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating BAI,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Burn Area Index Calculation,Burn Area Index Calculation
374,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating NBRT,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Index Calculation,Calculate NBR for Post-Fire Image
375,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating NDSI,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Water Indices/Index Calculation,Calculates Modified Normalized Difference Water Index (MNDWI)
376,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Performing linear transformation,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Image Band Manipulation,Calculate Statistical Indicators Of Image Collection
377,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Conducting principal component analysis,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Principal Component Analysis (PCA),Principal Component Analysis (PCA)
378,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Performing spectral unmixing,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Spectral Unmixing,Spectral Unmixing
379,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Converting RGB to HSV and back to RGB,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Image Band Manipulation,Calculate Statistical Indicators Of Image Collection
380,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Filtering image collection by bounds and date,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
381,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating NDVI,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Vegetation Indices/Index Calculation,Export Processed Data To Google Drive
382,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating EVI,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Spectral Index Computation,Calculate Spectral Indices And Ratios From Satellite Bands
383,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating NDWI,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Calculates Normalized Difference Water Index (NDWI),Generate Time Series Charts For NDVI
384,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating NDBI,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Vegetation Indices/Index Calculation,Export Processed Data To Google Drive
385,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating BAI,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Burn Area Index Calculation,Burn Area Index Calculation
386,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating NBRT,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Index Calculation,Calculate NBR for Post-Fire Image
387,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating NDSI,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Water Indices/Index Calculation,Calculates Modified Normalized Difference Water Index (MNDWI)
388,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Performing linear transformation,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Image Band Manipulation,Calculate Statistical Indicators Of Image Collection
389,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Conducting principal component analysis,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Principal Component Analysis (PCA),Principal Component Analysis (PCA)
390,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Performing spectral unmixing,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Spectral Unmixing,Spectral Unmixing
391,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Converting RGB to HSV and back to RGB,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Image Band Manipulation,Calculate Statistical Indicators Of Image Collection
392,script_186378.txt,COPERNICUS/S1_GRD,ActOn,Filtering image collections by date and bounds,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
393,script_186378.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Filtering image collections by date and bounds,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
394,script_186378.txt,COPERNICUS/S1_GRD,ActOn,Adding NDVI and time bands to images,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Image Band Manipulation,Calculate Statistical Indicators Of Image Collection
395,script_186378.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Adding NDVI and time bands to images,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Band Manipulation,Calculate Statistical Indicators Of Image Collection
396,script_186378.txt,COPERNICUS/S1_GRD,ActOn,Clipping images to area of interest,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Clip Images To A Specific Region,Clip Images To A Specific Region
397,script_186378.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Clipping images to area of interest,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Clip Images To A Specific Region,Clip Images To A Specific Region
398,script_186378.txt,COPERNICUS/S2,ActOn,Adding NDVI and time bands to images,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Image Band Manipulation,Calculate Statistical Indicators Of Image Collection
399,script_186378.txt,COPERNICUS/S2,ActOn,Clipping images to area of interest,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Clip Images To A Specific Region,Clip Images To A Specific Region
400,script_186378.txt,users/khoapv/xatong,ActOn,Joining image collections by date,users/khoapv/,Temporal Collection Creation,Converts Joined Data To Image Collection
401,script_186378.txt,users/khoapv/xatong,ActOn,Reducing regions for each station,users/khoapv/,'Reduction Of Image Regions',Cloud And Shade Masking
402,script_186380.txt,LANDSAT/LC8_L1T_TOA,ActOn,Buffering survey points,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Buffering Features,Calculate Data For Specific Spectral Bands
403,script_186380.txt,LANDSAT/LE7_L1T_TOA,ActOn,Buffering survey points,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Buffering Features,Calculate Data For Specific Spectral Bands
404,script_186380.txt,LANDSAT/LC8_L1T_TOA,ActOn,Clipping images to buffer,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Clip Images To A Specific Region,Clip Images To A Specific Region
405,script_186380.txt,LANDSAT/LE7_L1T_TOA,ActOn,Clipping images to buffer,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Clip Images To A Specific Region,Clip Images To A Specific Region
406,script_186380.txt,LANDSAT/LC8_L1T_TOA,ActOn,Filtering images by date and area,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Filter Image Collection By Date And Region,Filter Image Collection By Date And Region
407,script_186380.txt,LANDSAT/LE7_L1T_TOA,ActOn,Filtering images by date and area,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Filter Image Collection By Date And Region,Filter Image Collection By Date And Region
408,script_186380.txt,LANDSAT/LC8_L1T_TOA,ActOn,Masking cloudy images,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Image Cloud Masking,Image Cloud Masking
409,script_186380.txt,LANDSAT/LE7_L1T_TOA,ActOn,Masking cloudy images,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Image Cloud Masking,Image Cloud Masking
410,script_186380.txt,LANDSAT/LC8_L1T_TOA,ActOn,Adding spectral indices to images,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Image Band Manipulation,Calculate Statistical Indicators Of Image Collection
411,script_186380.txt,LANDSAT/LE7_L1T_TOA,ActOn,Adding spectral indices to images,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Image Band Manipulation,Calculate Statistical Indicators Of Image Collection
412,script_186380.txt,LANDSAT/LC8_L1T_TOA,ActOn,Calculating mean values around survey points,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Compute Mean Values,Compute Mean Values
413,script_186380.txt,LANDSAT/LE7_L1T_TOA,ActOn,Calculating mean values around survey points,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Compute Mean Values,Compute Mean Values
414,script_186380.txt,ft:1QKw5K7582CuFBKiqDcYEPADrvjHTLAkz3EIxL_TI,ActOn,Buffering survey points,ft:1QKw5K7582CuFBKiqDcYEPADrvjHTLAkz3EIxL_TI,Buffering Features,Calculate Data For Specific Spectral Bands
415,script_186380.txt,ft:1QKw5K7582CuFBKiqDcYEPADrvjHTLAkz3EIxL_TI,ActOn,Clipping images to buffer,ft:1QKw5K7582CuFBKiqDcYEPADrvjHTLAkz3EIxL_TI,Clip Images To A Specific Region,Clip Images To A Specific Region
416,script_186380.txt,ft:1QKw5K7582CuFBKiqDcYEPADrvjHTLAkz3EIxL_TI,ActOn,Filtering images by date and area,ft:1QKw5K7582CuFBKiqDcYEPADrvjHTLAkz3EIxL_TI,Filter Image Collection By Date And Region,Filter Image Collection By Date And Region
417,script_186380.txt,ft:1QKw5K7582CuFBKiqDcYEPADrvjHTLAkz3EIxL_TI,ActOn,Masking cloudy images,ft:1QKw5K7582CuFBKiqDcYEPADrvjHTLAkz3EIxL_TI,Image Cloud Masking,Image Cloud Masking
418,script_186380.txt,ft:1QKw5K7582CuFBKiqDcYEPADrvjHTLAkz3EIxL_TI,ActOn,Adding spectral indices to images,ft:1QKw5K7582CuFBKiqDcYEPADrvjHTLAkz3EIxL_TI,Image Band Manipulation,Calculate Statistical Indicators Of Image Collection
419,script_186380.txt,ft:1QKw5K7582CuFBKiqDcYEPADrvjHTLAkz3EIxL_TI,ActOn,Calculating mean values around survey points,ft:1QKw5K7582CuFBKiqDcYEPADrvjHTLAkz3EIxL_TI,Compute Mean Values,Compute Mean Values
420,script_186380.txt,ft:1iQ8RECwcWSVF3AkSPVdxgpnENRJc-su6G6c1CZiF,ActOn,Buffering survey points,ft:1iQ8RECwcWSVF3AkSPVdxgpnENRJc-su6G6c1CZiF,Buffering Features,Calculate Data For Specific Spectral Bands
421,script_186380.txt,ft:1iQ8RECwcWSVF3AkSPVdxgpnENRJc-su6G6c1CZiF,ActOn,Clipping images to buffer,ft:1iQ8RECwcWSVF3AkSPVdxgpnENRJc-su6G6c1CZiF,Clip Images To A Specific Region,Clip Images To A Specific Region
422,script_186380.txt,ft:1iQ8RECwcWSVF3AkSPVdxgpnENRJc-su6G6c1CZiF,ActOn,Filtering images by date and area,ft:1iQ8RECwcWSVF3AkSPVdxgpnENRJc-su6G6c1CZiF,Filter Image Collection By Date And Region,Filter Image Collection By Date And Region
423,script_186380.txt,ft:1iQ8RECwcWSVF3AkSPVdxgpnENRJc-su6G6c1CZiF,ActOn,Masking cloudy images,ft:1iQ8RECwcWSVF3AkSPVdxgpnENRJc-su6G6c1CZiF,Image Cloud Masking,Image Cloud Masking
424,script_186380.txt,ft:1iQ8RECwcWSVF3AkSPVdxgpnENRJc-su6G6c1CZiF,ActOn,Adding spectral indices to images,ft:1iQ8RECwcWSVF3AkSPVdxgpnENRJc-su6G6c1CZiF,Image Band Manipulation,Calculate Statistical Indicators Of Image Collection
425,script_186380.txt,ft:1iQ8RECwcWSVF3AkSPVdxgpnENRJc-su6G6c1CZiF,ActOn,Calculating mean values around survey points,ft:1iQ8RECwcWSVF3AkSPVdxgpnENRJc-su6G6c1CZiF,Compute Mean Values,Compute Mean Values
426,script_186418.txt,LANDSAT/LC08/C01/T1_32DAY_NDVI,ActOn,Filter image collection by date and polygon,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Filter Image Collection By Date And Region,Filter Image Collection By Date And Region
427,script_186418.txt,LANDSAT/LC08/C01/T1,ActOn,Filter image collection by date and polygon,USGS Landsat 8 Collection 2 Tier 1 Raw Scenes,Filter Image Collection By Date And Region,Filter Image Collection By Date And Region
428,script_186418.txt,LANDSAT/LC08/C01/T1_32DAY_NDVI,ActOn,Compute calibrated radiance,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Radiance calculation,Radiance calculation
429,script_186418.txt,LANDSAT/LC08/C01/T1,ActOn,Compute calibrated radiance,USGS Landsat 8 Collection 2 Tier 1 Raw Scenes,Radiance calculation,Radiance calculation
430,script_186418.txt,LANDSAT/LC08/C01/T1_32DAY_NDVI,ActOn,Compute top of atmosphere brightness temperature,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Brightness Temperature Calculation,Brightness Temperature Calculation
431,script_186418.txt,LANDSAT/LC08/C01/T1,ActOn,Compute top of atmosphere brightness temperature,USGS Landsat 8 Collection 2 Tier 1 Raw Scenes,Brightness Temperature Calculation,Brightness Temperature Calculation
432,script_186418.txt,LANDSAT/LC08/C01/T1_32DAY_NDVI,ActOn,Compute surface reflectance,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Surface Reflectance Correction,Surface Reflectance Correction
433,script_186418.txt,LANDSAT/LC08/C01/T1,ActOn,Compute surface reflectance,USGS Landsat 8 Collection 2 Tier 1 Raw Scenes,Surface Reflectance Correction,Surface Reflectance Correction
434,script_186418.txt,LANDSAT/LC08/C01/T1_32DAY_NDVI,ActOn,Compute NDVI,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Vegetation Indices/Index Calculation,Export Processed Data To Google Drive
435,script_186418.txt,LANDSAT/LC08/C01/T1,ActOn,Compute NDVI,USGS Landsat 8 Collection 2 Tier 1 Raw Scenes,Vegetation Indices/Index Calculation,Export Processed Data To Google Drive
436,script_186418.txt,LANDSAT/LC8_SR,ActOn,Compute surface reflectance,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Surface Reflectance Correction,Surface Reflectance Correction
437,script_186418.txt,LANDSAT/LC8_SR,ActOn,Compute emissivity,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Compute Emissivity From Vegetation Fraction,Emissivity Calculation
438,script_186418.txt,LANDSAT/LC8_SR,ActOn,Compute surface temperature,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Temperature Calculation,Temperature Calculation
439,script_186418.txt,NCEP_RE/surface_temp,ActOn,Get NCEP atmospheric data,"NCEP/NCAR Reanalysis Data, Surface Temperature",Data Acquisition And Preprocessing,Cloud And Cloud Shadow Masking
440,script_186418.txt,NCEP_RE/surface_wv,ActOn,Get NCEP atmospheric data,"NCEP/NCAR Reanalysis Data, Water Vapor",Data Acquisition And Preprocessing,Cloud And Cloud Shadow Masking
441,script_186418.txt,NCEP_RE/surface_temp,ActOn,Compute surface temperature,"NCEP/NCAR Reanalysis Data, Surface Temperature",Temperature Calculation,Temperature Calculation
442,script_186418.txt,NCEP_RE/surface_wv,ActOn,Compute surface temperature,"NCEP/NCAR Reanalysis Data, Water Vapor",Temperature Calculation,Temperature Calculation
443,script_186418.txt,LANDSAT/LC08/C01/T1,ActOn,Join Landsat collections,USGS Landsat 8 Collection 2 Tier 1 Raw Scenes,Data Fusion,Data Preparation
444,script_186449.txt,LANDSAT/LC08/C01/T1_SR/LC08_118062_20150819,ActOn,Image selection and filtering,"USGS Landsat 8 Level 2, Collection 2, Tier 1",'Select Image',Add A Feature Collection
445,script_186449.txt,LANDSAT/LC08/C01/T1_SR/LC08_118062_20150819,ActOn,Feature collection creation,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Temporal Collection Creation,Converts Joined Data To Image Collection
446,script_186449.txt,LANDSAT/LC08/C01/T1_SR/LC08_118062_20150819,ActOn,Image sampling,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Sampling Image,Stratified Sampling
447,script_186449.txt,LANDSAT/LC08/C01/T1_SR/LC08_118062_20150819,ActOn,Scatter plot generation,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Generate And Display A Scatter Plot,Generate And Display A Scatter Plot
448,script_186466.txt,COPERNICUS/S1_GRD,ActOn,Filtering Sentinel-1 images by polarization and date,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Specific Polarization From Images,Filter Images By Date
449,script_186466.txt,COPERNICUS/S1_GRD,ActOn,Creating composite images from means at different polarizations,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Image Mosaicking,Image Mosaicking
450,script_186466.txt,COPERNICUS/S1_GRD,ActOn,Detecting water bodies using SAR imagery,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Water Indices/Index Calculation,Calculates Modified Normalized Difference Water Index (MNDWI)
451,script_186466.txt,ft:10RV_TKg9w5SMTutAz-XZpGcd2ejYgbQs6IVy2TF7,ActOn,Exporting images to Google Drive,ft:10RV_TKg9w5SMTutAz-XZpGcd2ejYgbQs6IVy2TF7,Export Processed Images To Google Drive,Export Processed Images To Google Drive
452,script_186503.txt,COPERNICUS/S1_GRD,ActOn,Filtering Sentinel-1 image collection,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Image Collection,Filtering Polygons
453,script_186503.txt,COPERNICUS/S1_GRD,ActOn,Applying Refined Lee speckle filter,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Speckle Filtering,Speckle Filtering
454,script_186503.txt,COPERNICUS/S1_GRD,ActOn,Classifying land cover using CART algorithm,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Classification And Machine Learning,Classification And Machine Learning
455,script_186507.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Filtering image collection by date and bounds,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
456,script_186507.txt,LANDSAT/LE07/C01/T1_TOA,ActOn,Filtering image collection by date and bounds,USGS Landsat 7 Collection 2 Tier 1 TOA Reflectance,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
457,script_186507.txt,LANDSAT/LT05/C01/T1_TOA,ActOn,Filtering image collection by date and bounds,USGS Landsat 5 TM Collection 2 Tier 1 TOA Reflectance,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
458,script_186507.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Applying cloud score and masking,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Computes Percentage Of Cloud Cover,Cloud Score Computation
459,script_186507.txt,LANDSAT/LE07/C01/T1_TOA,ActOn,Applying cloud score and masking,USGS Landsat 7 Collection 2 Tier 1 TOA Reflectance,Computes Percentage Of Cloud Cover,Cloud Score Computation
460,script_186507.txt,LANDSAT/LT05/C01/T1_TOA,ActOn,Applying cloud score and masking,USGS Landsat 5 TM Collection 2 Tier 1 TOA Reflectance,Computes Percentage Of Cloud Cover,Cloud Score Computation
461,script_186507.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Computing median or medoid composites,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Temporal Analysis,Calculate Seasonal And Temporal Spectral Indices
462,script_186507.txt,LANDSAT/LE07/C01/T1_TOA,ActOn,Computing median or medoid composites,USGS Landsat 7 Collection 2 Tier 1 TOA Reflectance,Temporal Analysis,Calculate Seasonal And Temporal Spectral Indices
463,script_186507.txt,LANDSAT/LT05/C01/T1_TOA,ActOn,Computing median or medoid composites,USGS Landsat 5 TM Collection 2 Tier 1 TOA Reflectance,Temporal Analysis,Calculate Seasonal And Temporal Spectral Indices
464,script_186507.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Filtering image collection by date and bounds,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
465,script_186507.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Filtering image collection by date and bounds,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
466,script_186507.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Filtering image collection by date and bounds,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
467,script_186507.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Applying cloud score and masking,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Computes Percentage Of Cloud Cover,Cloud Score Computation
468,script_186507.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Applying cloud score and masking,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Computes Percentage Of Cloud Cover,Cloud Score Computation
469,script_186507.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Applying cloud score and masking,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Computes Percentage Of Cloud Cover,Cloud Score Computation
470,script_186507.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Computing median or medoid composites,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Temporal Analysis,Calculate Seasonal And Temporal Spectral Indices
471,script_186507.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Computing median or medoid composites,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Temporal Analysis,Calculate Seasonal And Temporal Spectral Indices
472,script_186507.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Computing median or medoid composites,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Temporal Analysis,Calculate Seasonal And Temporal Spectral Indices
473,script_186507.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Adding common indices,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Vegetation Indices/Index Calculation,Export Processed Data To Google Drive
474,script_186507.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Adding common indices,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Vegetation Indices/Index Calculation,Export Processed Data To Google Drive
475,script_186507.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Adding common indices,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Vegetation Indices/Index Calculation,Export Processed Data To Google Drive
476,script_186507.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Exporting composites to asset,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Export Mosaic,Export Processed Images
477,script_186507.txt,LANDSAT/LE07/C01/T1_TOA,ActOn,Exporting composites to asset,USGS Landsat 7 Collection 2 Tier 1 TOA Reflectance,Export Mosaic,Export Processed Images
478,script_186507.txt,LANDSAT/LT05/C01/T1_TOA,ActOn,Exporting composites to asset,USGS Landsat 5 TM Collection 2 Tier 1 TOA Reflectance,Export Mosaic,Export Processed Images
479,script_186507.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Exporting composites to asset,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Mosaic,Export Processed Images
480,script_186507.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Exporting composites to asset,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Mosaic,Export Processed Images
481,script_186507.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Exporting composites to asset,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Export Mosaic,Export Processed Images
482,script_186528.txt,COPERNICUS/S1_GRD,ActOn,Filtering image collection by transmitter receiver polarisation,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Select Specific Polarization From Images,Filter Image Collection By Date
483,script_186528.txt,COPERNICUS/S1_GRD,ActOn,Converting image to natural units,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Reflectance Value Scaling,Filter Image Collection By Date
484,script_186528.txt,COPERNICUS/S1_GRD,ActOn,Applying Refined Lee speckle filter,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Speckle Filtering,Speckle Filtering
485,script_186528.txt,COPERNICUS/S1_GRD,ActOn,Classifying image using CART algorithm,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Classification And Machine Learning,Classification And Machine Learning
486,script_186540.txt,LANDSAT/LC8_L1T_TOA_FMASK,ActOn,Filtering image collection by date and location,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Filter Image Collection By Date And Region,Filter Image Collection By Date And Region
487,script_186540.txt,LANDSAT/LC8_L1T_TOA_FMASK,ActOn,Cloud masking and scoring,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Computes Percentage Of Cloud Cover,Cloud Score Computation
488,script_186540.txt,LANDSAT/LC8_L1T_TOA_FMASK,ActOn,Calculating NDVI,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Vegetation Indices/Index Calculation,Export Processed Data To Google Drive
489,script_186540.txt,ft:1XPgyHDQHN4d5IF4x8u5ZkJxkVQ_xKWFFuUTi9ofT,ActOn,Reducing and exporting results,ft:1XPgyHDQHN4d5IF4x8u5ZkJxkVQ_xKWFFuUTi9ofT,Export Results,Export Results
490,script_186548.txt,COPERNICUS/S1_GRD,ActOn,Filtering image collection by date and metadata,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Image Collection By Date And Region,Filter Image Collection By Date And Region
