Relation_ID,Script_ID,Head_Entity,Relation_Type,Tail_Entity,Head_Entity_update,Tail_Entity_update,Tail_Entity_update_pair
643,script_186914.txt,CIESIN/GPWv4/population-count,ActOn,Population count analysis,GPWv411: Population Count (Gridded Population of the World Version 4.11),Species count analysis,Clip Population Data To Flood-Affected Regions
644,script_186914.txt,CIESIN/GPWv4/population-count,ActOn,Sampling regions,GPWv411: Population Count (Gridded Population of the World Version 4.11),Sampling Regions,Sampling Regions For Classifier Training
645,script_186914.txt,CIESIN/GPWv4/population-count,ActOn,Exporting table to drive,GPWv411: Population Count (Gridded Population of the World Version 4.11),Export Processed Data To Drive,Export Processed Data To Drive
646,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Filtering Sentinel-1 images by date and polarization,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Select Specific Polarization From Images,Filter Images By Date
647,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Mosaicking images,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Image Mosaicking,Image Mosaicking
648,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Thresholding radar intensities,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Otsu Thresholding,Otsu Thresholding
649,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Focal median smoothing,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Focal Median Smoothing,Focal Median Smoothing
650,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Image visualization,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Enhancing Image Visualization,Layer Addition To Map
651,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Image subtraction,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Image Reduction,Filter Image Collection By Cloud Coverage
652,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Masking and clipping,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Image Masking,Cloud And Water Masking
653,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Focal mode filtering,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Focal Mean Smoothing,Focal Mean Smoothing
654,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Converting pixels to polygons,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Pixel Area Calculation,Pixel Area Calculation
655,script_186915.txt,CIESIN/GPWv4/population-count,ActOn,Population count analysis,GPWv411: Population Count (Gridded Population of the World Version 4.11),Species count analysis,Clip Population Data To Flood-Affected Regions
656,script_186915.txt,CIESIN/GPWv4/population-count,ActOn,Sampling regions,GPWv411: Population Count (Gridded Population of the World Version 4.11),Sampling Regions,Sampling Regions For Classifier Training
657,script_186915.txt,CIESIN/GPWv4/population-count,ActOn,Exporting table to Drive,GPWv411: Population Count (Gridded Population of the World Version 4.11),Export Processed Data To Drive,Export Processed Data To Drive
658,script_186940.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Annual SR Time Series Collection Building,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Building Annual Mosaic Collection,Building Annual Mosaic Collection
659,script_186940.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Annual SR Time Series Collection Building,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Building Annual Mosaic Collection,Building Annual Mosaic Collection
660,script_186940.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Annual SR Time Series Collection Building,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Building Annual Mosaic Collection,Building Annual Mosaic Collection
661,script_186940.txt,LANDSAT/LC08/C01/T1_SR,ActOn,L8 to L7 Harmonization,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Harmonization,Harmonization
662,script_186940.txt,LANDSAT/LE07/C01/T1_SR,ActOn,L8 to L7 Harmonization,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Harmonization,Harmonization
663,script_186940.txt,LANDSAT/LT05/C01/T1_SR,ActOn,L8 to L7 Harmonization,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Harmonization,Harmonization
664,script_186940.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Retrieve Sensor SR Collection,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Sample Collection,Sample Collection
665,script_186940.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Retrieve Sensor SR Collection,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Sample Collection,Sample Collection
666,script_186940.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Retrieve Sensor SR Collection,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Sample Collection,Sample Collection
667,script_186940.txt,users/juandb/bloco_TIs_Kayapo,ActOn,Medoid Mosaic Compositing,users/juandb/,Image Mosaicking,Image Mosaicking
668,script_186940.txt,users/juandb/bloco_TIs_Kayapo,ActOn,Annual Mosaic Collection Building,users/juandb/,Building Annual Mosaic Collection,Building Annual Mosaic Collection
669,script_186974.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Filtering image collection by date and bounds,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
670,script_186974.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Filtering image collection by date and bounds,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
671,script_186974.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Filtering image collection by date and bounds,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
672,script_186974.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Applying cloud mask to images,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Image Cloud Masking,Image Cloud Masking
673,script_186974.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Applying cloud mask to images,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Cloud Masking,Image Cloud Masking
674,script_186974.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Applying cloud mask to images,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Cloud Masking,Image Cloud Masking
675,script_186974.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Selecting and renaming bands,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Rename Spectral Bands,Rename Image Bands
676,script_186974.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Selecting and renaming bands,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Rename Spectral Bands,Rename Image Bands
677,script_186974.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Selecting and renaming bands,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Rename Spectral Bands,Rename Image Bands
678,script_186974.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Merging image collections,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Merge And Sort Image Collections,Merge And Sort Image Collections
679,script_186974.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Merging image collections,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Merge And Sort Image Collections,Merge And Sort Image Collections
680,script_186974.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Merging image collections,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Merge And Sort Image Collections,Merge And Sort Image Collections
681,script_186974.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Calculating normalized difference water indices,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Calculate Normalized Difference Water Body Index (NDWBI),Calculates Normalized Difference Water Index (NDWI)
682,script_186974.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Calculating normalized difference water indices,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Calculate Normalized Difference Water Body Index (NDWBI),Calculates Normalized Difference Water Index (NDWI)
683,script_186974.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculating normalized difference water indices,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Calculate Normalized Difference Water Body Index (NDWBI),Calculates Normalized Difference Water Index (NDWI)
684,script_186974.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Generating animation,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Creates Animation Of NDVI Over Time,Rename Image Bands
685,script_186974.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Generating animation,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Creates Animation Of NDVI Over Time,Rename Image Bands
686,script_186974.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Generating animation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Creates Animation Of NDVI Over Time,Rename Image Bands
687,script_187038.txt,LANDSAT/LC8_SR,ActOn,Filtering image collections by path and row,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection,Filter Image Collection By Time
688,script_187038.txt,LANDSAT/LE7_SR,ActOn,Filtering image collections by path and row,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection,Filter Image Collection By Time
689,script_187038.txt,LANDSAT/LT5_SR,ActOn,Filtering image collections by path and row,"Landsat Global Land Survey 2005, Landsat 5+7 scenes",Filter Image Collection,Filter Image Collection By Time
690,script_187038.txt,LANDSAT/LC8_SR,ActOn,Applying date property to images,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Add Date Information To Images,Add Date Information To Images
691,script_187038.txt,LANDSAT/LE7_SR,ActOn,Applying date property to images,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Add Date Information To Images,Add Date Information To Images
692,script_187038.txt,LANDSAT/LT5_SR,ActOn,Applying date property to images,"Landsat Global Land Survey 2005, Landsat 5+7 scenes",Add Date Information To Images,Add Date Information To Images
693,script_187038.txt,LANDSAT/LC8_SR,ActOn,Merging image collections,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Merge And Sort Image Collections,Merge And Sort Image Collections
694,script_187038.txt,LANDSAT/LE7_SR,ActOn,Merging image collections,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Merge And Sort Image Collections,Merge And Sort Image Collections
695,script_187038.txt,LANDSAT/LT5_SR,ActOn,Merging image collections,"Landsat Global Land Survey 2005, Landsat 5+7 scenes",Merge And Sort Image Collections,Merge And Sort Image Collections
696,script_187038.txt,LANDSAT/LC8_SR,ActOn,Computing cloud cover,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Mapping Cloud Cover,Mapping Cloud Cover
697,script_187038.txt,LANDSAT/LE7_SR,ActOn,Computing cloud cover,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Mapping Cloud Cover,Mapping Cloud Cover
698,script_187038.txt,LANDSAT/LT5_SR,ActOn,Computing cloud cover,"Landsat Global Land Survey 2005, Landsat 5+7 scenes",Mapping Cloud Cover,Mapping Cloud Cover
699,script_187038.txt,LANDSAT/LC8_SR,ActOn,Classifying land cover,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Land Cover Classification And Mapping,Calculate Data For Specific Spectral Bands
700,script_187038.txt,LANDSAT/LE7_SR,ActOn,Classifying land cover,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Land Cover Classification And Mapping,Calculate Data For Specific Spectral Bands
701,script_187038.txt,LANDSAT/LT5_SR,ActOn,Classifying land cover,"Landsat Global Land Survey 2005, Landsat 5+7 scenes",Land Cover Classification And Mapping,Calculate Data For Specific Spectral Bands
702,script_187038.txt,USGS/NED,ActOn,Masking low frequency events,GMTED2010: Global Multi-resolution Terrain Elevation Data 2010,Mask Areas To Refine Flood Detection,Mask Areas To Refine Flood Detection
703,script_187038.txt,USGS/NED,ActOn,Normalizing by total number of images,GMTED2010: Global Multi-resolution Terrain Elevation Data 2010,Image Normalization,Image Normalization
704,script_187038.txt,ft:1_RZgjlcqixp-L9hyS6NYGqLaKOlnhSC35AB5M5Ll,ActOn,Exporting image to Drive,ft:1_RZgjlcqixp-L9hyS6NYGqLaKOlnhSC35AB5M5Ll,Export Processed Images To Drive,Layer Addition To Map
705,script_187038.txt,ft:1_RZgjlcqixp-L9hyS6NYGqLaKOlnhSC35AB5M5Ll,ActOn,Extracting metadata to CSV file,ft:1_RZgjlcqixp-L9hyS6NYGqLaKOlnhSC35AB5M5Ll,Data Conversion,Data Conversion
706,script_187125.txt,COPERNICUS/S2,ActOn,Filtering image collection by geometry,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Filter Image Collection,Filter Image Collection By Time
707,script_187125.txt,COPERNICUS/S2,ActOn,Applying normalized difference water index,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Calculates Normalized Difference Water Index (NDWI),Calculates Normalized Difference Water Index (NDWI)
708,script_187125.txt,COPERNICUS/S2,ActOn,Computing threshold using Otsu method,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Otsu Thresholding,Otsu Thresholding
709,script_187125.txt,COPERNICUS/S2,ActOn,Detecting water bodies using thresholding,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Apply Threshold To Identify Water Surface,Apply Threshold To Identify Water Surface
710,script_187125.txt,JRC/GSW1_0/MonthlyHistory,ActOn,Computing histogram for thresholding,"JRC Monthly Water History, v1.4",Generating Histograms,Generating Histograms
711,script_187125.txt,users/christinacorbane/MT_comp_proj,ActOn,Clipping image edges,users/christinacorbane/,Clip Images To A Specific Region,Clip Images To A Specific Region
712,script_187125.txt,users/christinacorbane/MT_comp_proj,ActOn,Buffering around NDWI edges,users/christinacorbane/,Buffering Edges,Buffering Edges
713,script_187131.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,Filtering image collection by date and region,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,Filter Image Collection By Date And Region,Filter Image Collection By Date And Region
714,script_187131.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,Creating cloud-free composite,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,Create Image Composites To Minimize Cloud Cover,Create Image Composites To Minimize Cloud Cover
715,script_187131.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,Removing clouds from images,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,Image Cloud Removal,Addition Of NDVI
716,script_187131.txt,LANDSAT/LT5_L1T,ActOn,Calculating Normalized Burn Ratio (NBR),"Landsat Global Land Survey 2005, Landsat 7 scenes",Calculate Difference Normalized Burn Ratio (dNBR),Calculate Difference Normalized Burn Ratio (dNBR)
717,script_187131.txt,LANDSAT/LE7_L1T_TOA,ActOn,Calculating Normalized Burn Ratio (NBR),USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Calculate Difference Normalized Burn Ratio (dNBR),Calculate Difference Normalized Burn Ratio (dNBR)
718,script_187131.txt,LANDSAT/LC8_L1T_TOA,ActOn,Calculating Normalized Burn Ratio (NBR),USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Calculate Difference Normalized Burn Ratio (dNBR),Calculate Difference Normalized Burn Ratio (dNBR)
719,script_187131.txt,LANDSAT/LT5_L1T,ActOn,Creating burned area mask,"Landsat Global Land Survey 2005, Landsat 7 scenes",Burn Masking,Burn Masking
720,script_187131.txt,LANDSAT/LE7_L1T_TOA,ActOn,Creating burned area mask,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Burn Masking,Burn Masking
721,script_187131.txt,LANDSAT/LC8_L1T_TOA,ActOn,Creating burned area mask,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Burn Masking,Burn Masking
722,script_187131.txt,FIRMS,ActOn,Buffering vector features,FIRMS: Fire Information for Resource Management System,Filter And Buffer A Feature Collection,Filter And Buffer A Feature Collection
723,script_187131.txt,FIRMS,ActOn,Exporting results to Drive,FIRMS: Fire Information for Resource Management System,Export Processed Data To Drive,Export Processed Data To Drive
724,script_187137.txt,users/khoapv_vnuf/Thanhhoa_t,ActOn,Filtering images by date,users/khoapv_vnuf/,Filter Images By Date,Export Time Series Data
725,script_187137.txt,users/khoapv_vnuf/Thanhhoa_t,ActOn,Transforming Kelvin to Celsius,users/khoapv_vnuf/,Temperature Calculation,Temperature Calculation
726,script_187137.txt,users/khoapv_vnuf/Thanhhoa_t,ActOn,Aggregating images by year,users/khoapv_vnuf/,Filter Images By Year,Filter Image Collection By Date
727,script_187137.txt,users/khoapv_vnuf/Thanhhoa_t,ActOn,Calculating annual percentiles,users/khoapv_vnuf/,Calculating Annual Average,Calculates Mean Of Image Collection
728,script_187137.txt,users/khoapv_vnuf/Thanhhoa_t,ActOn,Generating dates by months,users/khoapv_vnuf/,Creating Monthly Composite,Creating Monthly Composite
729,script_187137.txt,users/khoapv_vnuf/Thanhhoa_t,ActOn,Calculating monthly max and min,users/khoapv_vnuf/,Compute Minimum Values,Compute Minimum Values
730,script_187137.txt,users/khoapv_vnuf/Thanhhoa_t,ActOn,Calculating mean temperature,users/khoapv_vnuf/,Temperature Calculation,Temperature Calculation
731,script_187137.txt,users/khoapv_vnuf/Thanhhoa_t,ActOn,Charting temperature series,users/khoapv_vnuf/,Generate Time Series Charts Of Temperature Data,Generate Time Series Charts Of Temperature Data
732,script_187137.txt,MODIS/MOD11A2,ActOn,Filtering images by date,MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Filter Images By Date,Export Time Series Data
733,script_187137.txt,MODIS/MOD11A2,ActOn,Transforming Kelvin to Celsius,MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Temperature Calculation,Temperature Calculation
734,script_187137.txt,MODIS/MOD11A2,ActOn,Aggregating images by year,MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Filter Images By Year,Filter Image Collection By Date
735,script_187137.txt,MODIS/MOD11A2,ActOn,Calculating annual percentiles,MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Calculating Annual Average,Calculates Mean Of Image Collection
736,script_187137.txt,MODIS/MOD11A2,ActOn,Generating dates by months,MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Creating Monthly Composite,Creating Monthly Composite
737,script_187137.txt,MODIS/MOD11A2,ActOn,Calculating monthly max and min,MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Compute Minimum Values,Compute Minimum Values
738,script_187137.txt,MODIS/MOD11A2,ActOn,Calculating mean temperature,MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Temperature Calculation,Temperature Calculation
739,script_187137.txt,MODIS/MOD11A2,ActOn,Charting temperature series,MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Generate Time Series Charts Of Temperature Data,Generate Time Series Charts Of Temperature Data
740,script_187138.txt,LANDSAT/LC08/C01/T2_SR,ActOn,Filtering image collection by region,USGS Landsat 8 Collection 2 Tier 2 Raw Scenes,Filter Image Collection By Region,Filter Image Collection By Region
741,script_187138.txt,LANDSAT/LC08/C01/T2_SR,ActOn,Calculating mean air surface temperature,USGS Landsat 8 Collection 2 Tier 2 Raw Scenes,Surface Temperature Calculation,Surface Temperature Calculation
742,script_187138.txt,UMD/hansen/global_forest_change_2017_v1_5,ActOn,Creating binary mask for forested areas,Hansen Global Forest Change v1.10 (2000-2022),Vegetation Masking,Vegetation Masking
743,script_187138.txt,UMD/hansen/global_forest_change_2017_v1_5,ActOn,Updating composite mask with water mask,Hansen Global Forest Change v1.10 (2000-2022),Update Masks,Update Masks
744,script_187138.txt,Oxford/MAP/LST_Day_5km_Monthly,ActOn,Calculating mean air surface temperature,Oxford MAP LST: Malaria Atlas Project Gap-Filled Daytime Land Surface Temperature,Surface Temperature Calculation,Surface Temperature Calculation
745,script_187138.txt,NCEP_RE/surface_temp,ActOn,Calculating mean air surface temperature,"NCEP/NCAR Reanalysis Data, Surface Temperature",Surface Temperature Calculation,Surface Temperature Calculation
746,script_187138.txt,NCEP_RE/surface_temp,ActOn,Reducing regions to mean values,"NCEP/NCAR Reanalysis Data, Surface Temperature",Compute Mean Values,Calculate Long-Term Averages
747,script_187138.txt,NCEP_RE/surface_temp,ActOn,Exporting feature collection to CSV,"NCEP/NCAR Reanalysis Data, Surface Temperature",Export Features,Export Processed Data To Google Drive
748,script_187226.txt,COPERNICUS/S2,ActOn,Cloud score calculation,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Cloud Score Computation,Cloud Score Computation
749,script_187226.txt,COPERNICUS/S2,ActOn,Shadow mask creation,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Shadow Masking,Shadow Masking
750,script_187226.txt,COPERNICUS/S2,ActOn,Water mask creation,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Flood Mask Generation,Generate Time Series Charts Of Water Area
751,script_187226.txt,COPERNICUS/S2,ActOn,Image collection filtering,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Filter Image Collection,Filter Image Collection By Time
752,script_187226.txt,COPERNICUS/S2,ActOn,Image masking,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Image Masking,Cloud And Water Masking
753,script_187226.txt,COPERNICUS/S2,ActOn,Mosaicking,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Image Mosaicking,Image Mosaicking
754,script_187226.txt,COPERNICUS/S2,ActOn,Mean calculation,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Compute Mean Values,Calculate Long-Term Averages
755,script_187248.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud mask application,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Cloud And Water Masking,Mask Areas To Refine Flood Detection
756,script_187248.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Thermal band extraction,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Endmember extraction,Compute Median Of NDVI
757,script_187248.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Land Surface Temperature calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Surface Temperature Calculation,Surface Temperature Calculation
758,script_187248.txt,users/khoirurrizqi/Jawa,ActOn,Image collection filtering,users/khoirurrizqi/,Filter Image Collection,Filter Image Collection By Time
759,script_187248.txt,users/khoirurrizqi/Jawa,ActOn,NDVI calculation,users/khoirurrizqi/,Computes Normalized Difference Vegetation Index (NDVI),Cloud And Water Masking
760,script_187248.txt,users/khoirurrizqi/Jawa,ActOn,Fractional vegetation calculation,users/khoirurrizqi/,Fractional Vegetation Calculation,Fractional Vegetation Calculation
761,script_187248.txt,users/khoirurrizqi/Jawa,ActOn,Emissivity calculation,users/khoirurrizqi/,Emissivity Calculation,Emissivity Calculation
762,script_187248.txt,users/khoirurrizqi/Jawa,ActOn,Image visualization,users/khoirurrizqi/,Enhancing Image Visualization,Layer Addition To Map
763,script_187481.txt,COPERNICUS/S1_GRD,ActOn,Filtering image collection by bounds and time,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Image Collection By Time,Filter Image Collection By Date And Boundaries
764,script_187481.txt,COPERNICUS/S1_GRD,ActOn,Converting to natural scale,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Unit Conversion,Unit Conversion
765,script_187481.txt,COPERNICUS/S1_GRD,ActOn,Smoothing images,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Image Preprocessing,Smoothing
766,script_187481.txt,COPERNICUS/S1_GRD,ActOn,Calculating band ratio,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Calculate Spectral Indices And Ratios From Satellite Bands,Calculate Spectral Indices And Ratios From Satellite Bands
767,script_187481.txt,COPERNICUS/S1_GRD,ActOn,Creating flood mask,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Flood Mask Generation,Generate Time Series Charts Of Water Area
768,script_187481.txt,COPERNICUS/S1_GRD,ActOn,Generating histograms,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Generating Histograms,Generating Histograms
769,script_187481.txt,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,ActOn,Filtering image collection by bounds and time,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,Filter Image Collection By Time,Filter Image Collection By Date And Boundaries
770,script_187481.txt,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,ActOn,Converting to natural scale,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,Unit Conversion,Unit Conversion
771,script_187481.txt,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,ActOn,Smoothing images,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,Image Preprocessing,Smoothing
772,script_187481.txt,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,ActOn,Calculating band ratio,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,Calculate Spectral Indices And Ratios From Satellite Bands,Calculate Spectral Indices And Ratios From Satellite Bands
773,script_187481.txt,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,ActOn,Creating flood mask,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,Flood Mask Generation,Generate Time Series Charts Of Water Area
774,script_187481.txt,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,ActOn,Generating histograms,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,Generating Histograms,Generating Histograms
775,script_187523.txt,COPERNICUS/S1_GRD,ActOn,Filtering image collection by geometry and date,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
776,script_187523.txt,COPERNICUS/S1_GRD,ActOn,Converting image to natural scale,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Apply Scale Factors To Image,Apply Scale Factors To Image
777,script_187523.txt,COPERNICUS/S1_GRD,ActOn,Smoothing image using focal median,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Focal Median Smoothing,Focal Median Smoothing
778,script_187523.txt,COPERNICUS/S1_GRD,ActOn,Calculating band ratio,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Calculate Spectral Indices And Ratios From Satellite Bands,Calculate Spectral Indices And Ratios From Satellite Bands
779,script_187523.txt,COPERNICUS/S1_GRD,ActOn,Creating RGB image,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Create RGB Composite Image,Create RGB Composite Image
