ID,Script_ID,Entity_Type,Value
649,script_186562.txt,Function,Filter image collection by date
650,script_186562.txt,Function,Filter image collection by location
651,script_186562.txt,Function,Sort images by date
652,script_186562.txt,Function,Select specific bands
653,script_186562.txt,Function,Calculate NDVI
654,script_186562.txt,Function,Calculate NBR
655,script_186562.txt,Function,Export images to Google Drive
656,script_186562.txt,Function,Create mosaic of images
657,script_186562.txt,Function,Visualize images on map
658,script_186562.txt,Function,Link maps for synchronized navigation
659,script_186562.txt,Function,Add point marker on map click
660,script_186570.txt,Function,Define study areas
661,script_186570.txt,Function,Select image collection
662,script_186570.txt,Function,Filter image collection by date
663,script_186570.txt,Function,Filter image collection by area
664,script_186570.txt,Function,Calculate NDVI
665,script_186570.txt,Function,Calculate NBR
666,script_186570.txt,Function,Create mosaic image
667,script_186570.txt,Function,Export image properties to CSV
668,script_186570.txt,Function,Export mosaic image to Drive
669,script_186570.txt,Function,Export individual images to Drive
670,script_186570.txt,Function,Create visual comparison maps
671,script_186570.txt,Function,Add marker point on map click
672,script_186601.txt,Function,Load image collection
673,script_186601.txt,Function,Filter images by polarization
674,script_186601.txt,Function,Filter images by date
675,script_186601.txt,Function,Filter images by location
676,script_186601.txt,Function,Count images
677,script_186601.txt,Function,Filter images by orbit direction
678,script_186601.txt,Function,Create composite image
679,script_186601.txt,Function,Display composite image
680,script_186601.txt,Function,Export composite image
681,script_186601.txt,Function,Export image properties
682,script_186601.txt,Function,Create linked maps
683,script_186601.txt,Function,Display images on maps
684,script_186601.txt,Function,Add markers on map click
685,script_186605.txt,Function,Define study areas
686,script_186605.txt,Function,Filter image collections by date
687,script_186605.txt,Function,Filter image collections by location
688,script_186605.txt,Function,Select specific bands
689,script_186605.txt,Function,Calculate NDVI
690,script_186605.txt,Function,Calculate NBR
691,script_186605.txt,Function,Create mosaic
692,script_186605.txt,Function,Export image properties
693,script_186605.txt,Function,Export mosaic
694,script_186605.txt,Function,Export individual images
695,script_186605.txt,Function,Visualize forest loss
696,script_186605.txt,Function,Add map layers
697,script_186605.txt,Function,Link maps
698,script_186605.txt,Function,Add click event to maps
699,script_186607.txt,Function,Filter image collection by date
700,script_186607.txt,Function,Filter image collection by location
701,script_186607.txt,Function,Sort image collection by time
702,script_186607.txt,Function,Select specific bands
703,script_186607.txt,Function,Calculate NDVI
704,script_186607.txt,Function,Calculate NBR
705,script_186607.txt,Function,Map function over image collection
706,script_186607.txt,Function,Create mosaic of images
707,script_186607.txt,Function,Add image layer to map
708,script_186607.txt,Function,Create linked maps
709,script_186607.txt,Function,Add click event to map
710,script_186607.txt,Function,Display coordinates on click
711,script_186815.txt,Function,Define study areas
712,script_186815.txt,Function,Filter image collections by date
713,script_186815.txt,Function,Filter image collections by cloud cover
714,script_186815.txt,Function,Calculate NDVI
715,script_186815.txt,Function,Calculate NBR
716,script_186815.txt,Function,Create image mosaic
717,script_186815.txt,Function,Export image properties
718,script_186815.txt,Function,Export image mosaic
719,script_186815.txt,Function,Export individual images
720,script_186815.txt,Function,Visualize forest loss
721,script_186815.txt,Function,Visualize forest degradation
722,script_186815.txt,Function,Visualize forest fire
723,script_186815.txt,Function,Add map layers
724,script_186815.txt,Function,Link maps
725,script_186815.txt,Function,Add click event for coordinates
726,script_186822.txt,Function,Buffer features by distance
727,script_186822.txt,Function,Filter image collection by date
728,script_186822.txt,Function,Filter image collection by polarization
729,script_186822.txt,Function,Filter image collection by resolution
730,script_186822.txt,Function,Filter image collection by orbit
731,script_186822.txt,Function,Exclude specific dates
732,script_186822.txt,Function,Convert values to natural
733,script_186822.txt,Function,Convert values to dB
734,script_186822.txt,Function,Calculate mean and standard deviation
735,script_186822.txt,Function,Export data to CSV
736,script_186829.txt,Function,Define regions of interest
737,script_186829.txt,Function,Create binary forest mask
738,script_186829.txt,Function,Filter image collection by date
739,script_186829.txt,Function,Filter image collection by region
740,script_186829.txt,Function,Apply forest mask to images
741,script_186829.txt,Function,Calculate mean temperature over regions
742,script_186829.txt,Function,Export data to CSV
743,script_186856.txt,Function,Rescale image bands
744,script_186856.txt,Function,Compute cloud score
745,script_186856.txt,Function,Mask clouds using QA band
746,script_186856.txt,Function,Mask dark outliers in time series
747,script_186856.txt,Function,Project cloud shadows
748,script_186856.txt,Function,Create daily mosaics
749,script_186856.txt,Function,Filter image collection by date and location
750,script_186856.txt,Function,Add layers to map
751,script_186886.txt,Function,Filter image collection by date
752,script_186886.txt,Function,Filter image collection by region
753,script_186886.txt,Function,Sort image collection by time
754,script_186886.txt,Function,Select specific bands
755,script_186886.txt,Function,Calculate NDVI
756,script_186886.txt,Function,Calculate NBR
757,script_186886.txt,Function,Create mosaic image
758,script_186886.txt,Function,Export image properties to CSV
759,script_186886.txt,Function,Export mosaic image to Drive
760,script_186886.txt,Function,Export individual images to Drive
761,script_186886.txt,Function,Create map visualizations
762,script_186886.txt,Function,Link maps for synchronized view
763,script_186886.txt,Function,Add marker on map click
764,script_186888.txt,Function,Load Landsat 7 image
765,script_186888.txt,Function,Add image layer to map
766,script_186888.txt,Function,Get image geometry
767,script_186888.txt,Function,Calculate pressure
768,script_186888.txt,Function,Define NDVI thresholds
769,script_186888.txt,Function,Calculate day of year
770,script_186888.txt,Function,Load Fmask data
771,script_186888.txt,Function,Create cloud mask
772,script_186888.txt,Function,Mask clouds in image
773,script_186888.txt,Function,Calculate sun incidence angle
774,script_186888.txt,Function,Calculate atmospheric transmissivity
775,script_186888.txt,Function,Calculate incoming shortwave radiation
776,script_186888.txt,Function,Calculate radiance for bands
777,script_186888.txt,Function,Calculate reflectance for bands
778,script_186888.txt,Function,Calculate NDVI
779,script_186888.txt,Function,Calculate vegetation proportion
780,script_186888.txt,Function,Calculate emissivity
781,script_186888.txt,Function,Calculate land surface temperature
782,script_186888.txt,Function,Add NDVI layer to map
783,script_186888.txt,Function,Add temperature layer to map
784,script_186888.txt,Function,Create 2-band image
785,script_186888.txt,Function,Create image collection
786,script_186888.txt,Function,Define plot area
787,script_186888.txt,Function,Create scatter plot
788,script_186888.txt,Function,Generate random points
789,script_186888.txt,Function,Add sampling locations to map
790,script_186888.txt,Function,Plot values on scatter plot
791,script_186888.txt,Function,Render grid
792,script_186892.txt,Function,Filter image collection by cloud coverage
793,script_186892.txt,Function,Filter image collection by date
794,script_186892.txt,Function,Filter image collection by location
795,script_186892.txt,Function,Select specific bands from images
796,script_186892.txt,Function,Calculate NDVI
797,script_186892.txt,Function,Calculate NBR
798,script_186892.txt,Function,Create image mosaic
799,script_186892.txt,Function,Export image properties to CSV
800,script_186892.txt,Function,Export mosaic image to Drive
801,script_186892.txt,Function,Export individual images to Drive
802,script_186892.txt,Function,Create and link multiple maps
803,script_186892.txt,Function,Add point markers on map click
804,script_186914.txt,Function,Define region of interest
805,script_186914.txt,Function,Center map on region
806,script_186914.txt,Function,Set working scale
807,script_186914.txt,Function,Load Sentinel-1 image collection
808,script_186914.txt,Function,Filter image collection by date and polarization
809,script_186914.txt,Function,Mosaic images before and after event
810,script_186914.txt,Function,Smooth radar intensities
811,script_186914.txt,Function,Threshold radar intensities
812,script_186914.txt,Function,Display images on map
813,script_186914.txt,Function,Generate thumbnail URLs
814,script_186914.txt,Function,Update flooded area mask
815,script_186914.txt,Function,Clean false positive pixels
816,script_186914.txt,Function,Convert pixels to polygons
817,script_186914.txt,Function,Clip population data to polygons
818,script_186914.txt,Function,Calculate area of polygons
819,script_186914.txt,Function,Sample population data
820,script_186914.txt,Function,Export polygons to Drive
821,script_186915.txt,Function,Define region of interest
822,script_186915.txt,Function,Center map on region
823,script_186915.txt,Function,Set working scale
824,script_186915.txt,Function,Load Sentinel-1 image collection
825,script_186915.txt,Function,Filter image collection by date
826,script_186915.txt,Function,Mosaic images
827,script_186915.txt,Function,Apply median filter
828,script_186915.txt,Function,Subtract images
829,script_186915.txt,Function,Apply threshold
830,script_186915.txt,Function,Update mask
831,script_186915.txt,Function,Visualize images
832,script_186915.txt,Function,Clip images
833,script_186915.txt,Function,Convert pixels to polygons
834,script_186915.txt,Function,Clip population data
835,script_186915.txt,Function,Map population data
836,script_186915.txt,Function,Sample regions
837,script_186915.txt,Function,Export data to Drive
838,script_186940.txt,Function,Define area of interest
839,script_186940.txt,Function,Set visualization parameters
840,script_186940.txt,Function,Create dummy image collection
841,script_186940.txt,Function,Harmonize Landsat 8 to Landsat 7
842,script_186940.txt,Function,Retrieve surface reflectance collection
843,script_186940.txt,Function,Merge sensor collections
844,script_186940.txt,Function,Reduce collection to single image per year
845,script_186940.txt,Function,Build annual mosaic collection
846,script_186974.txt,Function,Load Landsat 5 data
847,script_186974.txt,Function,Apply cloud mask to Landsat 5
848,script_186974.txt,Function,Filter Landsat 5 by date and location
849,script_186974.txt,Function,Select and rename Landsat 5 bands
850,script_186974.txt,Function,Load Landsat 7 data
851,script_186974.txt,Function,Apply cloud mask to Landsat 7
852,script_186974.txt,Function,Filter Landsat 7 by date and location
853,script_186974.txt,Function,Select and rename Landsat 7 bands
854,script_186974.txt,Function,Load Landsat 8 data
855,script_186974.txt,Function,Apply cloud mask to Landsat 8
856,script_186974.txt,Function,Filter Landsat 8 by date and location
857,script_186974.txt,Function,Select and rename Landsat 8 bands
858,script_186974.txt,Function,Merge Landsat collections
859,script_186974.txt,Function,Calculate NDWI and MNDWI
860,script_186974.txt,Function,Filter merged collection by date and location
861,script_186974.txt,Function,Parse collection into yearly means
862,script_186974.txt,Function,Animate MNDWI over time
863,script_187038.txt,Function,Rename bands for consistency
864,script_187038.txt,Function,Filter images by path and row
865,script_187038.txt,Function,Filter images by date range
866,script_187038.txt,Function,Calculate cloud cover percentage
867,script_187038.txt,Function,Classify water using band threshold
868,script_187038.txt,Function,Merge image collections
869,script_187038.txt,Function,Normalize image count
870,script_187038.txt,Function,Mask low frequency events
871,script_187038.txt,Function,Export image to Drive
872,script_187038.txt,Function,Export metadata to Drive
873,script_187125.txt,Function,Load and process Sentinel-2 images
874,script_187125.txt,Function,Calculate NDWI
875,script_187125.txt,Function,Calculate MNDWI
876,script_187125.txt,Function,Apply threshold to detect water
877,script_187125.txt,Function,Exclude urban areas
878,script_187125.txt,Function,Compute threshold using Otsu method
879,script_187125.txt,Function,Add layers to map for visualization
880,script_187131.txt,Function,Filter regions by metadata
881,script_187131.txt,Function,Filter hotspots by year and region
882,script_187131.txt,Function,Create cloud-free composite
883,script_187131.txt,Function,Create pre-fire composite
884,script_187131.txt,Function,Create post-fire composite
885,script_187131.txt,Function,Remove clouds from images
886,script_187131.txt,Function,Calculate NBR index
887,script_187131.txt,Function,Create burned area mask
888,script_187131.txt,Function,Convert mask to vector
889,script_187131.txt,Function,Export vector to Drive
890,script_187131.txt,Function,Export NBR images to Drive
891,script_187137.txt,Function,Select region of interest
892,script_187137.txt,Function,Collect and scale temperature bands
893,script_187137.txt,Function,Convert temperature from Kelvin to Celsius
894,script_187137.txt,Function,Aggregate images by year
895,script_187137.txt,Function,Generate dates by months
896,script_187137.txt,Function,Calculate monthly max temperature
897,script_187137.txt,Function,Calculate monthly min temperature
898,script_187137.txt,Function,Calculate monthly mean temperature
899,script_187137.txt,Function,Visualize temperature data
900,script_187137.txt,Function,Generate temperature charts
901,script_187138.txt,Function,Create binary mask for forested areas
902,script_187138.txt,Function,Create binary mask for deforested areas
903,script_187138.txt,Function,Filter image collection by date and region
904,script_187138.txt,Function,Map function to mask forested areas
905,script_187138.txt,Function,Reduce regions to mean temperature
906,script_187138.txt,Function,Export data to CSV
907,script_187226.txt,Function,Convert image to top-of-atmosphere reflectance
908,script_187226.txt,Function,Compute cloud score
909,script_187226.txt,Function,Compute shadow mask
910,script_187226.txt,Function,Compute water mask
911,script_187226.txt,Function,Filter image collection by date
912,script_187226.txt,Function,Filter image collection by location
913,script_187226.txt,Function,Apply cloud and shadow mask
914,script_187226.txt,Function,Create mosaic of images
915,script_187226.txt,Function,Compute mean of images
916,script_187248.txt,Function,Center map on geometry
917,script_187248.txt,Function,Mask clouds in image collection
918,script_187248.txt,Function,Set visualization parameters
919,script_187248.txt,Function,Filter image collection by date
920,script_187248.txt,Function,Filter image collection by bounds
921,script_187248.txt,Function,Calculate median image
922,script_187248.txt,Function,Calculate NDVI
923,script_187248.txt,Function,Select thermal band
924,script_187248.txt,Function,Find min NDVI
925,script_187248.txt,Function,Find max NDVI
926,script_187248.txt,Function,Calculate fractional vegetation
927,script_187248.txt,Function,Calculate emissivity
928,script_187248.txt,Function,Calculate land surface temperature
929,script_187248.txt,Function,Add layer to map
930,script_187248.txt,Function,Create and add legend
931,script_187248.txt,Function,Add sidebar
932,script_187248.txt,Function,Handle map click event
933,script_187481.txt,Function,Define region of interest
934,script_187481.txt,Function,Set flood and dry periods
935,script_187481.txt,Function,Filter Sentinel-1 images
936,script_187481.txt,Function,Select VV polarization
937,script_187481.txt,Function,Apply smoothing filter
938,script_187481.txt,Function,Calculate band ratio
939,script_187481.txt,Function,Threshold backscatter values
940,script_187481.txt,Function,Generate histograms
941,script_187481.txt,Function,Visualize results on map
942,script_187523.txt,Function,Define region of interest
943,script_187523.txt,Function,Set flood and dry periods
944,script_187523.txt,Function,Filter image collection by region
945,script_187523.txt,Function,Sort and select latest image
946,script_187523.txt,Function,Filter images by polarization and mode
947,script_187523.txt,Function,Apply smoothing filter
948,script_187523.txt,Function,Calculate band ratio
949,script_187523.txt,Function,Threshold backscatter values
950,script_187523.txt,Function,Generate histograms
951,script_187523.txt,Function,Display results on map
952,script_187528.txt,Function,Define region of interest
953,script_187528.txt,Function,Set flood and water backscatter values
954,script_187528.txt,Function,Set flood and dry periods
955,script_187528.txt,Function,Set smoothing radius
956,script_187528.txt,Function,Set histogram options
957,script_187528.txt,Function,Convert image to natural units
958,script_187528.txt,Function,Convert image to decibels
959,script_187528.txt,Function,Filter Sentinel-1 image collection
960,script_187528.txt,Function,Get latest image in ROI
961,script_187528.txt,Function,Filter images by polarization and mode
962,script_187528.txt,Function,Filter images by date
963,script_187528.txt,Function,Apply smoothing filter
964,script_187528.txt,Function,Calculate band ratio
965,script_187528.txt,Function,Create flood and river masks
966,script_187528.txt,Function,Generate histograms
967,script_187528.txt,Function,Display histograms
968,script_187528.txt,Function,Visualize images on map
969,script_187530.txt,Function,Define region of interest
970,script_187530.txt,Function,Set flood and water backscatter values
971,script_187530.txt,Function,Calculate date ranges
972,script_187530.txt,Function,Filter Sentinel-1 images by region
973,script_187530.txt,Function,Select most recent image
974,script_187530.txt,Function,Filter images by date and polarization
975,script_187530.txt,Function,Apply smoothing filter
976,script_187530.txt,Function,Calculate band ratios
977,script_187530.txt,Function,Threshold backscatter values
978,script_187530.txt,Function,Generate histograms
979,script_187530.txt,Function,Display images on map
980,script_187532.txt,Function,Define region of interest
981,script_187532.txt,Function,Set flood and water backscatter values
982,script_187532.txt,Function,Calculate date ranges
983,script_187532.txt,Function,Filter image collection by region
984,script_187532.txt,Function,Select most recent image
985,script_187532.txt,Function,Filter images by date and polarization
986,script_187532.txt,Function,Apply smoothing filter
987,script_187532.txt,Function,Calculate band ratio
988,script_187532.txt,Function,Generate histograms
989,script_187532.txt,Function,Visualize results on map
990,script_187532.txt,Function,Export image to Drive
991,script_187533.txt,Function,Define region of interest
992,script_187533.txt,Function,Set flood and water backscatter values
993,script_187533.txt,Function,Set time periods for analysis
994,script_187533.txt,Function,Filter Sentinel-1 images by region
995,script_187533.txt,Function,Select most recent image
996,script_187533.txt,Function,Filter images by date
997,script_187533.txt,Function,Select VV polarization
998,script_187533.txt,Function,Apply smoothing filter
999,script_187533.txt,Function,Calculate band ratio
1000,script_187533.txt,Function,Generate histograms
1001,script_187533.txt,Function,Display images on map
1002,script_187534.txt,Function,Define region of interest
1003,script_187534.txt,Function,Set flood and water values
1004,script_187534.txt,Function,Set date ranges
1005,script_187534.txt,Function,Filter image collection by region
1006,script_187534.txt,Function,Sort image collection by date
1007,script_187534.txt,Function,Select most recent image
1008,script_187534.txt,Function,Filter image collection by date
1009,script_187534.txt,Function,Select VV polarization
1010,script_187534.txt,Function,Apply smoothing filter
1011,script_187534.txt,Function,Calculate band ratio
1012,script_187534.txt,Function,Threshold backscatter values
1013,script_187534.txt,Function,Generate histograms
1014,script_187534.txt,Function,Display images on map
1015,script_187535.txt,Function,Define region of interest
1016,script_187535.txt,Function,Set flood and water backscatter values
1017,script_187535.txt,Function,Calculate date ranges
1018,script_187535.txt,Function,Filter Sentinel-1 images by region
1019,script_187535.txt,Function,Select most recent image
1020,script_187535.txt,Function,Filter images by polarization
1021,script_187535.txt,Function,Smooth images
1022,script_187535.txt,Function,Calculate band ratio
1023,script_187535.txt,Function,Threshold images for water detection
1024,script_187535.txt,Function,Generate histograms
1025,script_187535.txt,Function,Visualize results on map
1026,script_187582.txt,Function,Display shapefiles
1027,script_187582.txt,Function,Mask clouds
1028,script_187582.txt,Function,Filter image collection
1029,script_187582.txt,Function,Compute median composite
1030,script_187582.txt,Function,Compute vegetation indices
1031,script_187582.txt,Function,Mask NDVI range
1032,script_187582.txt,Function,Sample regions
1033,script_187582.txt,Function,Train classifier
1034,script_187582.txt,Function,Classify image
1035,script_187582.txt,Function,Compute confusion matrix
1036,script_187582.txt,Function,Generate area chart
1037,script_187582.txt,Function,Export image to Drive
1038,script_187585.txt,Function,Filter image collection by year and month
1039,script_187585.txt,Function,Calculate mean of images
1040,script_187585.txt,Function,Select specific band
1041,script_187585.txt,Function,Clip image to region
1042,script_187585.txt,Function,Visualize image on map
1043,script_187585.txt,Function,Export image to Google Drive
1044,script_187585.txt,Function,Mean center data
1045,script_187585.txt,Function,Compute covariance
1046,script_187585.txt,Function,Perform eigen analysis
1047,script_187585.txt,Function,Normalize principal components
1048,script_187586.txt,Function,Filter image collection by year and month
1049,script_187586.txt,Function,Calculate mean of image collection
1050,script_187586.txt,Function,Select specific band from image
1051,script_187586.txt,Function,Clip image to region
1052,script_187586.txt,Function,Visualize image on map
1053,script_187586.txt,Function,Export image to Google Drive
1054,script_187586.txt,Function,Mean center image data
1055,script_187586.txt,Function,Compute covariance of image bands
1056,script_187586.txt,Function,Perform eigen analysis
1057,script_187586.txt,Function,Normalize principal components
1058,script_187586.txt,Function,Plot principal components
1059,script_187587.txt,Function,Filter image collection by date
1060,script_187587.txt,Function,Calculate mean of images
1061,script_187587.txt,Function,Select specific band
1062,script_187587.txt,Function,Clip image to region
1063,script_187587.txt,Function,Visualize image on map
1064,script_187587.txt,Function,Export image to Google Drive
1065,script_187587.txt,Function,Mean center data
1066,script_187587.txt,Function,Compute covariance
1067,script_187587.txt,Function,Perform eigen analysis
1068,script_187587.txt,Function,Normalize principal components
1069,script_187738.txt,Function,Load image collection
1070,script_187738.txt,Function,Define region of interest
1071,script_187738.txt,Function,Select and clip image
1072,script_187738.txt,Function,Create image mosaic
1073,script_187738.txt,Function,Normalize image
1074,script_187738.txt,Function,Add image layer to map
1075,script_187738.txt,Function,Generate seed grid
1076,script_187738.txt,Function,Sample training points
1077,script_187738.txt,Function,Train classifier
1078,script_187738.txt,Function,Add classification layer to map
1079,script_187738.txt,Function,Apply Gaussian filter
1080,script_187738.txt,Function,Segment image
1081,script_187738.txt,Function,Visualize clusters
1082,script_187738.txt,Function,Compute cluster statistics
1083,script_187738.txt,Function,Export classified image
1084,script_187749.txt,Function,Create a list of years
1085,script_187749.txt,Function,Filter image collection by date
1086,script_187749.txt,Function,Select maximum NDVI value
1087,script_187749.txt,Function,Set image timestamp
1088,script_187749.txt,Function,Create image collection from list
1089,script_187749.txt,Function,Perform linear trend analysis
1090,script_187749.txt,Function,Visualize trend analysis
1091,script_187749.txt,Function,Define regions of interest
1092,script_187749.txt,Function,Add regions to map
1093,script_187749.txt,Function,Generate NDVI time series chart
1094,script_187749.txt,Function,Display NDVI time series chart
1095,script_187821.txt,Function,Select study area
1096,script_187821.txt,Function,Set time frame
1097,script_187821.txt,Function,Select satellite platform
1098,script_187821.txt,Function,Filter image collection by date
1099,script_187821.txt,Function,Filter image collection by location
1100,script_187821.txt,Function,Mask clouds and snow
1101,script_187821.txt,Function,Mosaic and clip images
1102,script_187821.txt,Function,Calculate normalized burn ratio
1103,script_187821.txt,Function,Calculate difference in burn ratio
1104,script_187821.txt,Function,Add layers to map
1105,script_187821.txt,Function,Classify burn severity
1106,script_187821.txt,Function,Calculate burned area
1107,script_187821.txt,Function,Export image
1108,script_187821.txt,Function,Export burned area stats
1109,script_187822.txt,Function,Select study area
1110,script_187822.txt,Function,Set time frame
1111,script_187822.txt,Function,Select satellite platform
1112,script_187822.txt,Function,Filter image collection by date
1113,script_187822.txt,Function,Filter image collection by location
1114,script_187822.txt,Function,Apply cloud mask
1115,script_187822.txt,Function,Mosaic images
1116,script_187822.txt,Function,Clip images to study area
1117,script_187822.txt,Function,Calculate normalized burn ratio
1118,script_187822.txt,Function,Calculate difference in burn ratio
1119,script_187822.txt,Function,Add layers to map
1120,script_187822.txt,Function,Calculate burned area
1121,script_187822.txt,Function,Export image
1122,script_187822.txt,Function,Export burned area statistics
1123,script_187825.txt,Function,Select study area
1124,script_187825.txt,Function,Set time frame
1125,script_187825.txt,Function,Select satellite platform
1126,script_187825.txt,Function,Filter image collection by date
1127,script_187825.txt,Function,Filter image collection by location
1128,script_187825.txt,Function,Mask clouds and snow
1129,script_187825.txt,Function,Mosaic and clip images
1130,script_187825.txt,Function,Calculate normalized burn ratio
1131,script_187825.txt,Function,Calculate difference in burn ratio
1132,script_187825.txt,Function,Add layers to map
1133,script_187825.txt,Function,Calculate burned area
1134,script_187825.txt,Function,Export image
1135,script_187825.txt,Function,Export burned area stats
1136,script_187888.txt,Function,Print training points
1137,script_187888.txt,Function,Center map on location
1138,script_187888.txt,Function,Set map to satellite view
1139,script_187888.txt,Function,Filter image collection by date
1140,script_187888.txt,Function,Filter image collection by location
1141,script_187888.txt,Function,Filter image collection by month
1142,script_187888.txt,Function,Mask clouds in Landsat 8 images
1143,script_187888.txt,Function,Add NDVI band to images
1144,script_187888.txt,Function,Merge image collections
1145,script_187888.txt,Function,Filter training points by class
1146,script_187888.txt,Function,Rename NDVI bands with timestamps
1147,script_187888.txt,Function,Sample regions from images
1148,script_187888.txt,Function,Sort images by time
1149,script_187888.txt,Function,Merge images into single image
1150,script_187888.txt,Function,Sample regions from merged image
1151,script_187895.txt,Function,Filter training data by land cover type
1152,script_187895.txt,Function,Center map on location
1153,script_187895.txt,Function,Set map to satellite view
1154,script_187895.txt,Function,Filter image collection by date
1155,script_187895.txt,Function,Filter image collection by location
1156,script_187895.txt,Function,Filter image collection by month
1157,script_187895.txt,Function,Apply cloud mask to images
1158,script_187895.txt,Function,Calculate BSI for images
1159,script_187895.txt,Function,Merge image collections
1160,script_187895.txt,Function,Rename bands by date
1161,script_187895.txt,Function,Sort image collection by time
1162,script_187895.txt,Function,Sample BSI values at training points
1163,script_187895.txt,Function,Export data to Google Drive
1164,script_188011.txt,Function,Filter image collection by geometry
1165,script_188011.txt,Function,Select specific bands
1166,script_188011.txt,Function,Convert temperature from Kelvin to Celsius
1167,script_188011.txt,Function,Clip images to geometry
1168,script_188011.txt,Function,Filter images by date range
1169,script_188011.txt,Function,Calculate mean temperature
1170,script_188011.txt,Function,Add layer to map
1171,script_188011.txt,Function,Reduce regions to mean
1172,script_188011.txt,Function,Export data to CSV
1173,script_188011.txt,Function,Reduce regions to max
1174,script_188011.txt,Function,Reduce regions to min
1175,script_188011.txt,Function,Count images in collection
1176,script_188011.txt,Function,Filter images by pixel count
1177,script_188011.txt,Function,Calculate max pixel count
1178,script_188011.txt,Function,Generate time series chart
1179,script_188011.txt,Function,Calculate mean values for polygons
1180,script_188011.txt,Function,Assign date to features
1181,script_188011.txt,Function,Sort and select features
1182,script_188011.txt,Function,Calculate max values for polygons
1183,script_188011.txt,Function,Calculate min values for polygons
1184,script_188030.txt,Function,Mask clouds in images
1185,script_188030.txt,Function,Filter images by date
1186,script_188030.txt,Function,Select specific bands
1187,script_188030.txt,Function,Filter images by location
1188,script_188030.txt,Function,Clip images to region
1189,script_188030.txt,Function,Calculate NDVI
1190,script_188030.txt,Function,Visualize NDVI
1191,script_188030.txt,Function,Count pixels in region
1192,script_188030.txt,Function,Filter images by pixel count
1193,script_188030.txt,Function,Generate time series chart
1194,script_188030.txt,Function,Calculate mean values
1195,script_188030.txt,Function,Calculate max values
1196,script_188030.txt,Function,Export data to CSV
1197,script_188052.txt,Function,Mask clouds in Landsat images
1198,script_188052.txt,Function,Define study area
1199,script_188052.txt,Function,Filter Landsat images by date and location
1200,script_188052.txt,Function,Mosaic and clip Landsat images
1201,script_188052.txt,Function,Calculate MNDWI index
1202,script_188052.txt,Function,Mask clouds in Sentinel-2 images
1203,script_188052.txt,Function,Add MNDWI band to Sentinel-2 images
1204,script_188052.txt,Function,Filter Sentinel-2 images by date and location
1205,script_188052.txt,Function,Calculate median MNDWI for Sentinel-2
1206,script_188052.txt,Function,Compute Otsu threshold
1207,script_188052.txt,Function,Extract water using Otsu threshold for Landsat
1208,script_188052.txt,Function,Export Landsat water image
1209,script_188052.txt,Function,Extract water using Otsu threshold for Sentinel-2
1210,script_188052.txt,Function,Export Sentinel-2 water image
1211,script_188052.txt,Function,Compute water area from Landsat
1212,script_188052.txt,Function,Compute water area from Sentinel-2
1213,script_188068.txt,Function,Define analysis period
1214,script_188068.txt,Function,Set parameters
1215,script_188068.txt,Function,Filter image collection
1216,script_188068.txt,Function,Create mosaics
1217,script_188068.txt,Function,Apply smoothing
1218,script_188068.txt,Function,Calculate difference
1219,script_188068.txt,Function,Apply threshold
1220,script_188068.txt,Function,Mask permanent water bodies
1221,script_188068.txt,Function,Mask areas with slope
1222,script_188068.txt,Function,Calculate flood area
1223,script_188068.txt,Function,Calculate exposed population
1224,script_188068.txt,Function,Calculate affected cropland
1225,script_188068.txt,Function,Calculate affected urban area
1226,script_188068.txt,Function,Display results on map
1227,script_188068.txt,Function,Export flood extent
1228,script_188068.txt,Function,Export exposed population
1229,script_188073.txt,Function,Filter image collection by parameters
1230,script_188073.txt,Function,Select images by date range
1231,script_188073.txt,Function,Print selected image dates
1232,script_188073.txt,Function,Create mosaics and clip to study area
1233,script_188073.txt,Function,Apply smoothing filter
1234,script_188073.txt,Function,Calculate difference between images
1235,script_188073.txt,Function,Apply threshold to create flood area
1236,script_188073.txt,Function,Mask permanent water bodies
1237,script_188073.txt,Function,Mask areas with slope greater than 5%
1238,script_188073.txt,Function,Calculate flood area in hectares
1239,script_188073.txt,Function,Calculate exposed population
1240,script_188073.txt,Function,Calculate affected cropland area
1241,script_188073.txt,Function,Calculate affected urban area
1242,script_188073.txt,Function,Display layers on map
1243,script_188073.txt,Function,Export flood extent as raster and vector
1244,script_188073.txt,Function,Export exposed population as raster
1245,script_188116.txt,Function,Filter Landsat 8 images by date and cloud cover
1246,script_188116.txt,Function,Create Landsat 8 mosaic
1247,script_188116.txt,Function,Calculate band ratios for Landsat 8
1248,script_188116.txt,Function,Filter Landsat 7 images by date and cloud cover
1249,script_188116.txt,Function,Create Landsat 7 mosaic
1250,script_188116.txt,Function,Calculate band ratios for Landsat 7
1251,script_188116.txt,Function,Filter Sentinel-2 images by date and cloud cover
1252,script_188116.txt,Function,Create Sentinel-2 mosaic
1253,script_188116.txt,Function,Sample regions for training
1254,script_188116.txt,Function,Train classifier
1255,script_188116.txt,Function,Classify Sentinel-2 mosaic
1256,script_188116.txt,Function,Apply water mask
1257,script_188116.txt,Function,Edit classification
1258,script_188147.txt,Function,Merge image collections
1259,script_188147.txt,Function,Clip image to country boundary
1260,script_188147.txt,Function,Create mosaic from image collection
1261,script_188147.txt,Function,Filter image collection by date
1262,script_188147.txt,Function,Filter image collection by cloud cover
1263,script_188147.txt,Function,Calculate band ratios
1264,script_188147.txt,Function,Sample regions for training
