ID,Script_ID,Entity_Type,Value
597,script_98275.txt,Theme,Flood monitoring in Thua Thien - Hue
598,script_98281.txt,Theme,Water body detection
599,script_98281.txt,Theme,Cloud masking
600,script_98281.txt,Theme,NDWI calculation
601,script_98281.txt,Theme,NDSI calculation
602,script_98281.txt,Theme,Water classification
603,script_98281.txt,Theme,Water mask
604,script_98281.txt,Theme,Study area clipping
605,script_98281.txt,Theme,HH-HV subtraction
606,script_98281.txt,Theme,Slope calculation
607,script_98281.txt,Theme,Histogram analysis
608,script_98287.txt,Theme,NDVI and NDWI analysis using Sentinel-2 imagery
609,script_98289.txt,Theme,Landsat 8 Surface Reflectance Analysis
610,script_98289.txt,Theme,Cloud and Cloud Shadow Filtering
611,script_98289.txt,Theme,Temporal Mosaics
612,script_98289.txt,Theme,Spectral Signatures
613,script_98290.txt,Theme,Land cover classification using Landsat 8 imagery
