Relation_ID,Script_ID,Head_Entity,Relation_Type,Tail_Entity,Head_Entity_update,Tail_Entity_update,Tail_Entity_update_pair
284,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Layer visualization and mapping,MOD09Q1.061 Terra Surface Reflectance 8-Day Global 250m,Visualize Data Layers,Visualize Images In Different Band Combinations
285,script_186332.txt,User-defined sugar mills locations,ActOn,Buffer creation around sugar mills,"HYCOM: Hybrid Coordinate Ocean Model, Sea Surface Elevation",Buffer Creation,Buffer Creation
286,script_186332.txt,User-defined sugar mills locations,ActOn,Training dataset creation,"HYCOM: Hybrid Coordinate Ocean Model, Sea Surface Elevation",Training Data Creation,Filter Images By Date And Region
287,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Image collection creation and filtering by date,MOD09Q1.061 Terra Surface Reflectance 8-Day Global 250m,Filter Image Collection By Date,Filter Image Collection By Date
288,script_186333.txt,MODIS/006/MOD09Q1,ActOn,NDVI calculation and addition to image collection,MOD09Q1.061 Terra Surface Reflectance 8-Day Global 250m,Add NDVI Band To Images,Compute Median Of NDVI
289,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Multiband image creation for unsupervised classification,MOD09Q1.061 Terra Surface Reflectance 8-Day Global 250m,Classify Images Based On Training Data,Classify Images Based On Training Data
290,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Unsupervised classification and clustering,MOD09Q1.061 Terra Surface Reflectance 8-Day Global 250m,Unsupervised Clustering,Image Clustering
291,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Merging and refining of classes,MOD09Q1.061 Terra Surface Reflectance 8-Day Global 250m,Remapping Land Cover Classes,Remapping Land Cover Classes
292,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Visualization of results,MOD09Q1.061 Terra Surface Reflectance 8-Day Global 250m,Visualize NDVI Results,Add NDWI Band To Images
293,script_186334.txt,MODIS/006/MOD09Q1,ActOn,Image collection creation and filtering,MOD09Q1.061 Terra Surface Reflectance 8-Day Global 250m,Filter Image Collection,Filter Image Collection By Date And Region
294,script_186334.txt,MODIS/006/MOD09Q1,ActOn,NDVI calculation and addition to image collection,MOD09Q1.061 Terra Surface Reflectance 8-Day Global 250m,Add NDVI Band To Images,Compute Median Of NDVI
295,script_186334.txt,MODIS/006/MOD09Q1,ActOn,Multiband image creation for unsupervised classification,MOD09Q1.061 Terra Surface Reflectance 8-Day Global 250m,Classify Images Based On Training Data,Classify Images Based On Training Data
296,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Buffer creation around sugar mills,users/khoapv/,Buffer Creation,Buffer Creation
297,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Training dataset creation,users/khoapv/,Training Data Creation,Filter Images By Date And Region
298,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Unsupervised classification using k-means clustering,users/khoapv/,Unsupervised Clustering,Image Clustering
299,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Class merging and refinement,users/khoapv/,Remap Cluster Results To Simplified Classes,Train A Clusterer
300,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Image visualization and mapping,users/khoapv/,Image Mapping,Filter Image Collection By Date And Region
301,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Refined Lee speckle filtering,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Refined Lee Speckle Filtering,Refined Lee Speckle Filtering
302,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Image compositing,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Generate Image Composites,Generate Image Composites
303,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Image classification using CART classifier,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Training CART Classifier,Training CART Classifier
304,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Filtering and sorting of Landsat 8 images based on cloud cover and date,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,Filter Image Collection By Date
305,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,"Calculation of NDVI, EVI, NDWI, NDBI, BAI, NBRT, and NDSI indices",USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Geometric Index Calculation,Performs Linear Interpolation
306,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Spectral unmixing of Landsat 8 images,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Spectral Unmixing,Spectral Unmixing
307,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,HSV transform and pan-sharpening of Landsat 8 images,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Filter And Mosaic Landsat Images,Elevation Masking
308,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Linear transformation and principal component analysis (PCA) of Landsat 5 images,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Filter And Mosaic Landsat Images,Elevation Masking
309,script_186378.txt,users/khoapv/xatong,ActOn,Add NDVI and time to images,users/khoapv/,Add NDVI Band To Images,Compute Median Of NDVI
310,script_186378.txt,users/khoapv/xatong,ActOn,Filter images by date and bounds,users/khoapv/,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
311,script_186378.txt,users/khoapv/xatong,ActOn,Map functions to image collections,users/khoapv/,Filter Image Collection,Filter Image Collection By Date And Region
312,script_186378.txt,COPERNICUS/S1_GRD,ActOn,Add NDVI and time to images,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Add NDVI Band To Images,Compute Median Of NDVI
313,script_186378.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Add NDVI and time to images,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Add NDVI Band To Images,Compute Median Of NDVI
314,script_186378.txt,COPERNICUS/S2,ActOn,Add NDVI and time to images,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Add NDVI Band To Images,Compute Median Of NDVI
315,script_186378.txt,COPERNICUS/S1_GRD,ActOn,Filter images by date and bounds,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
316,script_186378.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Filter images by date and bounds,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
317,script_186378.txt,COPERNICUS/S2,ActOn,Filter images by date and bounds,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
318,script_186378.txt,COPERNICUS/S1_GRD,ActOn,Map functions to image collections,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Image Collection,Filter Image Collection By Date And Region
319,script_186378.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Map functions to image collections,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection,Filter Image Collection By Date And Region
320,script_186378.txt,COPERNICUS/S2,ActOn,Map functions to image collections,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Filter Image Collection,Filter Image Collection By Date And Region
321,script_186378.txt,COPERNICUS/S1_GRD,ActOn,Join image collections by date,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Image Collection By Date,Filter Image Collection By Date
322,script_186378.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Join image collections by date,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date,Filter Image Collection By Date
323,script_186378.txt,COPERNICUS/S2,ActOn,Join image collections by date,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Filter Image Collection By Date,Filter Image Collection By Date
324,script_186378.txt,COPERNICUS/S1_GRD,ActOn,Reduce regions for each station,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Reduction Of Image Regions,Calculate Annual Precipitation
325,script_186378.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Reduce regions for each station,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Reduction Of Image Regions,Calculate Annual Precipitation
326,script_186378.txt,COPERNICUS/S2,ActOn,Reduce regions for each station,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Reduction Of Image Regions,Calculate Annual Precipitation
327,script_186380.txt,ft:1QKw5K7582CuFBKiqDcYEPADrvjHTLAkz3EIxL_TI,ActOn,buffer function to clip images to marshbird points,ft:1QKw5K7582CuFBKiqDcYEPADrvjHTLAkz3EIxL_TI,Clip Images To A Specific Region,Clip Images To A Specific Region
328,script_186380.txt,ft:1QKw5K7582CuFBKiqDcYEPADrvjHTLAkz3EIxL_TI,ActOn,calculate mean values around each marshbird survey point,ft:1QKw5K7582CuFBKiqDcYEPADrvjHTLAkz3EIxL_TI,Compute Mean Values,Cloud Cover Removal
329,script_186380.txt,ft:1iQ8RECwcWSVF3AkSPVdxgpnENRJc-su6G6c1CZiF,ActOn,map over image collection,ft:1iQ8RECwcWSVF3AkSPVdxgpnENRJc-su6G6c1CZiF,Image Mapping,Filter Image Collection By Date And Region
330,script_186380.txt,ft:1iQ8RECwcWSVF3AkSPVdxgpnENRJc-su6G6c1CZiF,ActOn,generate monthly averages,ft:1iQ8RECwcWSVF3AkSPVdxgpnENRJc-su6G6c1CZiF,Compute Averages,Compute Averages
331,script_186380.txt,LANDSAT/LC8_L1T_TOA,ActOn,create cloud mask using the BQA band in LS 8 TOA imagery,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Image Cloud Masking,Image Cloud Masking
332,script_186380.txt,LANDSAT/LC8_L1T_TOA,ActOn,add variables of interest to landsat 8 imagery,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Add Variables To Imagery,Add Variables To Imagery
333,script_186380.txt,LANDSAT/LE7_L1T_TOA,ActOn,create cloud score function for LS 7 imagery,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Cloud Score Computation,Cloud Score Computation
334,script_186380.txt,LANDSAT/LE7_L1T_TOA,ActOn,add variables of interest to landsat 7 imagery,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Add Variables To Imagery,Add Variables To Imagery
335,script_186418.txt,LANDSAT/LC08/C01/T1_32DAY_NDVI,ActOn,filterCollection,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Filter Image Collection,Filter Image Collection By Date And Region
336,script_186418.txt,LANDSAT/LC08/C01/T1,ActOn,filterCollection,USGS Landsat 8 Collection 2 Tier 1 Raw Scenes,Filter Image Collection,Filter Image Collection By Date And Region
337,script_186418.txt,LANDSAT/LC08/C01/T1_32DAY_NDVI,ActOn,getLandsatRAD,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Mosaic Landsat Images,Filter Image Collection
338,script_186418.txt,LANDSAT/LC08/C01/T1,ActOn,getLandsatRAD,USGS Landsat 8 Collection 2 Tier 1 Raw Scenes,Mosaic Landsat Images,Filter Image Collection
339,script_186418.txt,LANDSAT/LC08/C01/T1_32DAY_NDVI,ActOn,getLandsatTOA,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Display Land Cover,Derive Land Surface Temperature Using Thermal Properties
340,script_186418.txt,LANDSAT/LC08/C01/T1,ActOn,getLandsatTOA,USGS Landsat 8 Collection 2 Tier 1 Raw Scenes,Display Land Cover,Derive Land Surface Temperature Using Thermal Properties
341,script_186418.txt,LANDSAT/LC08/C01/T1_32DAY_NDVI,ActOn,joinLandsatCollections,"USGS Landsat 8 Level 2, Collection 2, Tier 1","Merge, Harmonize, And Standardize Landsat Image Collections","Merge, Harmonize, And Standardize Landsat Image Collections"
342,script_186418.txt,LANDSAT/LC08/C01/T1,ActOn,joinLandsatCollections,USGS Landsat 8 Collection 2 Tier 1 Raw Scenes,"Merge, Harmonize, And Standardize Landsat Image Collections","Merge, Harmonize, And Standardize Landsat Image Collections"
343,script_186418.txt,LANDSAT/LC08/C01/T1_32DAY_NDVI,ActOn,addNDVI,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Addition Of NDVI,Image Cloud Masking
344,script_186418.txt,LANDSAT/LC08/C01/T1,ActOn,addNDVI,USGS Landsat 8 Collection 2 Tier 1 Raw Scenes,Addition Of NDVI,Image Cloud Masking
345,script_186418.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,getLandsatTOA,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Display Land Cover,Derive Land Surface Temperature Using Thermal Properties
346,script_186418.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,addAtmosBands,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Add Cloud Cover Percentage Band,Compute Median Of NDVI
347,script_186418.txt,LANDSAT/LC8_SR,ActOn,getLandsatSR,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Mosaic Landsat Images,Filter Image Collection
348,script_186418.txt,NCEP_RE/surface_temp,ActOn,getNCEP,"NCEP/NCAR Reanalysis Data, Surface Temperature",Addition Of NDVI,Image Cloud Masking
349,script_186418.txt,NCEP_RE/surface_wv,ActOn,getNCEP,"NCEP/NCAR Reanalysis Data, Water Vapor",Addition Of NDVI,Image Cloud Masking
350,script_186418.txt,NCEP_RE/surface_temp,ActOn,coreEmissivity,"NCEP/NCAR Reanalysis Data, Surface Temperature",Emissivity Calculation,Enhancing Image Visualization
351,script_186418.txt,NCEP_RE/surface_wv,ActOn,coreEmissivity,"NCEP/NCAR Reanalysis Data, Water Vapor",Emissivity Calculation,Enhancing Image Visualization
352,script_186418.txt,NCEP_RE/surface_temp,ActOn,getEmissivity,"NCEP/NCAR Reanalysis Data, Surface Temperature",Emissivity Calculation,Enhancing Image Visualization
353,script_186418.txt,NCEP_RE/surface_wv,ActOn,getEmissivity,"NCEP/NCAR Reanalysis Data, Water Vapor",Emissivity Calculation,Enhancing Image Visualization
354,script_186418.txt,NCEP_RE/surface_temp,ActOn,getPsis,"NCEP/NCAR Reanalysis Data, Surface Temperature",Filtering Pixels,Image Mosaicking
355,script_186418.txt,NCEP_RE/surface_wv,ActOn,getPsis,"NCEP/NCAR Reanalysis Data, Water Vapor",Filtering Pixels,Image Mosaicking
356,script_186418.txt,NCEP_RE/surface_temp,ActOn,getSurfaceTemp,"NCEP/NCAR Reanalysis Data, Surface Temperature",Surface Temperature Calculation,Surface Temperature Calculation
357,script_186418.txt,NCEP_RE/surface_wv,ActOn,getSurfaceTemp,"NCEP/NCAR Reanalysis Data, Water Vapor",Surface Temperature Calculation,Surface Temperature Calculation
358,script_186442.txt,MODIS/006/MOD11A2,ActOn,Calculation of land surface temperature,MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Surface Temperature Calculation,Surface Temperature Calculation
359,script_186442.txt,MODIS/006/MOD13A1,ActOn,Calculation of land surface temperature,MOD13A1.061 Terra Vegetation Indices 16-Day Global 500m,Surface Temperature Calculation,Surface Temperature Calculation
360,script_186442.txt,MODIS/006/MOD11A2,ActOn,Calculation of NDVI,MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Computes Normalized Difference Vegetation Index (NDVI),Add NDVI Band To Images
361,script_186442.txt,MODIS/006/MOD13A1,ActOn,Calculation of NDVI,MOD13A1.061 Terra Vegetation Indices 16-Day Global 500m,Computes Normalized Difference Vegetation Index (NDVI),Add NDVI Band To Images
362,script_186442.txt,MODIS/006/MOD11A2,ActOn,Calculation of NMDI,MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Calculates Normalized Difference Water Index (NDWI),Calculates Normalized Difference Water Index (NDWI)
363,script_186442.txt,MODIS/006/MOD13A1,ActOn,Calculation of NMDI,MOD13A1.061 Terra Vegetation Indices 16-Day Global 500m,Calculates Normalized Difference Water Index (NDWI),Calculates Normalized Difference Water Index (NDWI)
364,script_186442.txt,USGS/SRTMGL1_003,ActOn,Clipping of elevation data,NASA SRTM Digital Elevation 30m,Elevation Data Extraction,Temperature Calculation
365,script_186442.txt,MODIS/MOD09GA_006_BAI,ActOn,Calculation of BAI,MOD09GA.061 Terra Surface Reflectance Daily Global 1km and 500m,Burn Area Index Calculation,Burn Area Index Calculation
366,script_186442.txt,LC8_L1T,ActOn,Filtering and compositing of Landsat 8 images,GLCF: Landsat Global Inland Water,Filter And Mosaic Landsat Images,Elevation Masking
367,script_186442.txt,LC8_L1T,ActOn,Training of classifiers,GLCF: Landsat Global Inland Water,Trains And Applies Classifier,Calculate Data For Specific Spectral Bands
368,script_186442.txt,LC8_L1T,ActOn,Classification of images using different classifiers,GLCF: Landsat Global Inland Water,Classify Images Based On Training Data,Classify Images Based On Training Data
369,script_186442.txt,ft:1rpd6kIewFWHrgX84jKwW30jeazmuiQJgXg-Pv759,ActOn,,ft:1rpd6kIewFWHrgX84jKwW30jeazmuiQJgXg-Pv759,,
370,script_186449.txt,LANDSAT/LC08/C01/T1_SR/LC08_118062_20150819,ActOn,sampleRegions,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Sampling Regions,Training Data Creation
371,script_186449.txt,LANDSAT/LC08/C01/T1_SR/LC08_118062_20150819,ActOn,select,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Select Data,Data Preparation
372,script_186449.txt,LANDSAT/LC08/C01/T1_SR/LC08_118062_20150819,ActOn,merge,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Filter And Merge,Image Mosaicking
373,script_186449.txt,LANDSAT/LC08/C01/T1_SR/LC08_118062_20150819,ActOn,addLayer,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Add Land Use Layer,Add A Feature Collection
374,script_186449.txt,LANDSAT/LC08/C01/T1_SR/LC08_118062_20150819,ActOn,setCenter,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Spatial Smoothing,Spatial Smoothing
375,script_186466.txt,ft:10RV_TKg9w5SMTutAz-XZpGcd2ejYgbQs6IVy2TF7,ActOn,Filtering Sentinel-1 images by polarization and date,ft:10RV_TKg9w5SMTutAz-XZpGcd2ejYgbQs6IVy2TF7,Filter Images By Date,Add NDVI Band To Images
376,script_186466.txt,ft:10RV_TKg9w5SMTutAz-XZpGcd2ejYgbQs6IVy2TF7,ActOn,Creating a composite image from means at different polarizations and look angles,ft:10RV_TKg9w5SMTutAz-XZpGcd2ejYgbQs6IVy2TF7,Select Specific Polarization From Images,Filter Image Collection By Date
377,script_186466.txt,COPERNICUS/S1_GRD,ActOn,Filtering Sentinel-1 images by polarization and date,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Images By Date,Add NDVI Band To Images
378,script_186466.txt,COPERNICUS/S1_GRD,ActOn,Creating a composite image from means at different polarizations and look angles,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Select Specific Polarization From Images,Filter Image Collection By Date
379,script_186466.txt,COPERNICUS/S1_GRD,ActOn,Exporting images to Google Drive,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Export Processed Images To Google Drive,Cluster Analysis
380,script_186466.txt,COPERNICUS/S1_GRD,ActOn,Creating a grid of linked maps for visualization,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Display Interactive Map,Displays Composite Image
381,script_186503.txt,COPERNICUS/S1_GRD,ActOn,Refined Lee speckle filtering,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Refined Lee Speckle Filtering,Refined Lee Speckle Filtering
382,script_186503.txt,COPERNICUS/S1_GRD,ActOn,Image conversion between dB and natural units,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Convert Image,Convert Image
383,script_186503.txt,COPERNICUS/S1_GRD,ActOn,Image filtering using mean and variance calculations,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Applying Mean Filter To Image,Filter Image Collection
384,script_186503.txt,"User-defined polygons for urban, forest, and water areas",ActOn,CART classification,Open Buildings V3 Polygons,Classification,Classification
385,script_186503.txt,"User-defined polygons for urban, forest, and water areas",ActOn,Image clipping,Open Buildings V3 Polygons,Clip Images,Segment Image Into Clusters
386,script_186503.txt,"User-defined polygons for urban, forest, and water areas",ActOn,Image visualization,Open Buildings V3 Polygons,Enhancing Image Visualization,Compute Median Of NDVI
387,script_186507.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,landsatCloudScore,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Cloud Score Computation,Cloud Score Computation
388,script_186507.txt,LANDSAT/LE07/C01/T1_TOA,ActOn,landsatCloudScore,USGS Landsat 7 Collection 2 Tier 1 TOA Reflectance,Cloud Score Computation,Cloud Score Computation
389,script_186507.txt,LANDSAT/LT05/C01/T1_TOA,ActOn,landsatCloudScore,USGS Landsat 5 TM Collection 2 Tier 1 TOA Reflectance,Cloud Score Computation,Cloud Score Computation
390,script_186507.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,cFmaskCloud,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Cloud And Water Masking,Image Cloud Masking
391,script_186507.txt,LANDSAT/LE07/C01/T1_TOA,ActOn,cFmaskCloud,USGS Landsat 7 Collection 2 Tier 1 TOA Reflectance,Cloud And Water Masking,Image Cloud Masking
392,script_186507.txt,LANDSAT/LT05/C01/T1_TOA,ActOn,cFmaskCloud,USGS Landsat 5 TM Collection 2 Tier 1 TOA Reflectance,Cloud And Water Masking,Image Cloud Masking
393,script_186507.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,cFmaskCloudShadow,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Cloud And Cloud Shadow Masking,Image Cloud Masking
394,script_186507.txt,LANDSAT/LE07/C01/T1_TOA,ActOn,cFmaskCloudShadow,USGS Landsat 7 Collection 2 Tier 1 TOA Reflectance,Cloud And Cloud Shadow Masking,Image Cloud Masking
395,script_186507.txt,LANDSAT/LT05/C01/T1_TOA,ActOn,cFmaskCloudShadow,USGS Landsat 5 TM Collection 2 Tier 1 TOA Reflectance,Cloud And Cloud Shadow Masking,Image Cloud Masking
396,script_186507.txt,LANDSAT/LC08/C01/T1_SR,ActOn,simpleTDOM2,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Select DEM,Select DEM
397,script_186507.txt,LANDSAT/LE07/C01/T1_SR,ActOn,simpleTDOM2,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Select DEM,Select DEM
398,script_186507.txt,LANDSAT/LT05/C01/T1_SR,ActOn,simpleTDOM2,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Select DEM,Select DEM
399,script_186507.txt,LANDSAT/LC08/C01/T1_SR,ActOn,addIndices,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Addition,Cloud And Shade Masking
400,script_186507.txt,LANDSAT/LE07/C01/T1_SR,ActOn,addIndices,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Addition,Cloud And Shade Masking
401,script_186507.txt,LANDSAT/LT05/C01/T1_SR,ActOn,addIndices,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Image Addition,Cloud And Shade Masking
402,script_186507.txt,LANDSAT/LC08/C01/T1_SR,ActOn,medoidMosaicMSD,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Mosaicking,Sort Image Collections By Cloud Cover
403,script_186507.txt,LANDSAT/LE07/C01/T1_SR,ActOn,medoidMosaicMSD,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Mosaicking,Sort Image Collections By Cloud Cover
404,script_186507.txt,LANDSAT/LT05/C01/T1_SR,ActOn,medoidMosaicMSD,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Image Mosaicking,Sort Image Collections By Cloud Cover
405,script_186507.txt,LANDSAT/LC08/C01/T1_SR,ActOn,exportToAssetWrapper,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Processed Data,Export Processed Images
406,script_186507.txt,LANDSAT/LE07/C01/T1_SR,ActOn,exportToAssetWrapper,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Processed Data,Export Processed Images
407,script_186507.txt,LANDSAT/LT05/C01/T1_SR,ActOn,exportToAssetWrapper,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Export Processed Data,Export Processed Images
408,script_186528.txt,COPERNICUS/S1_GRD,ActOn,Refined Lee speckle filtering,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Refined Lee Speckle Filtering,Refined Lee Speckle Filtering
409,script_186528.txt,COPERNICUS/S1_GRD,ActOn,Image compositing,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Generate Image Composites,Generate Image Composites
410,script_186528.txt,COPERNICUS/S1_GRD,ActOn,Image classification using CART classifier,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Training CART Classifier,Training CART Classifier
411,script_186540.txt,LANDSAT/LC8_L1T_TOA_FMASK,ActOn,Filtering Landsat 8 images by date and location,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,Filter Image Collection By Date
412,script_186540.txt,LANDSAT/LC8_L1T_TOA_FMASK,ActOn,Cloud masking using simpleCloudScore algorithm,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Cloud Probability Masking,Image Cloud Masking
413,script_186540.txt,LANDSAT/LC8_L1T_TOA_FMASK,ActOn,Calculating NDVI,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Computes Normalized Difference Vegetation Index (NDVI),Add NDVI Band To Images
414,script_186540.txt,ft:1XPgyHDQHN4d5IF4x8u5ZkJxkVQ_xKWFFuUTi9ofT,ActOn,Reducing and exporting mean NDVI values for rich forest and no forest areas,ft:1XPgyHDQHN4d5IF4x8u5ZkJxkVQ_xKWFFuUTi9ofT,Computes Normalized Difference Vegetation Index (NDVI),Add NDVI Band To Images
415,script_186548.txt,COPERNICUS/S1_GRD,ActOn,Refined Lee filter for speckle noise reduction,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Refined Lee Speckle Filtering,Refined Lee Speckle Filtering
416,script_186548.txt,COPERNICUS/S1_GRD,ActOn,Angle correction using toGamma0 function,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Angle Correction,Angle Correction
417,script_186548.txt,COPERNICUS/S1_GRD,ActOn,Surface water mask computation using Canny Edge detector with Otsu thresholding,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Flood Mask Generation,Image Masking
418,script_186548.txt,NOAA/CFSV2/FOR6H,ActOn,,"CFSV2: NCEP Climate Forecast System Version 2, 6-Hourly Products",,
419,script_186548.txt,users/gena/GlobalHAND/30m/hand-5000,ActOn,Perona Malik filter for image denoising,users/gena/GlobalHAND/30m/,Apply Perona-Malik Anisotropic Diffusion Filter,Filter Images by wind conditions
420,script_186562.txt,LANDSAT/LC8_SR,ActOn,Filtering and sorting image collections by date and spatial bounds,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
