ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI
160,script_76696.txt,Theme,Counting the number of valid Landsat observations for a region,SATELLITE SOIL MOISTURE INDEX,0.8138173818588257,VIEWING GEOMETRY,0.5764600038528442
161,script_76696.txt,Theme,Simple regression of year versus NDVI,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.7823185324668884,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.5968238115310669
162,script_76709.txt,Theme,Water quality analysis using Sentinel-2 imagery,WATER QUALITY INDEXES,0.8274352550506592,WATER QUALITY,0.6808655261993408
163,script_76805.txt,Theme,Arctic greening patterns - MODIS max NDVI/EVI robust regression trends,TEMPERATURE TRENDS,0.8272926807403564,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.6090169548988342
164,script_76839.txt,Theme,Land surface reflectance analysis and vegetation index calculation,LAND SURFACE/AGRICULTURE INDICATORS,0.8602696657180786,APPARENT SURFACE REFLECTIVITY,0.6596879959106445
165,script_76840.txt,Theme,Land surface reflectance analysis and vegetation index calculation,LAND SURFACE/AGRICULTURE INDICATORS,0.8602696657180786,APPARENT SURFACE REFLECTIVITY,0.6596879959106445
166,script_76841.txt,Theme,Land surface reflectance analysis and vegetation index calculation,LAND SURFACE/AGRICULTURE INDICATORS,0.8602696657180786,APPARENT SURFACE REFLECTIVITY,0.6596879959106445
167,script_78663.txt,Theme,Land Cover Analysis,LAND USE/LAND COVER,0.8715047240257263,LAND USE/LAND COVER,0.7448500990867615
168,script_78805.txt,Theme,Land cover analysis using Landsat 5 imagery,SATELLITE SOIL MOISTURE INDEX,0.8380022048950195,LAND USE/LAND COVER CLASSIFICATION,0.6359426379203796
169,script_85061.txt,Theme,Land cover classification and probability analysis,LAND USE/LAND COVER CLASSIFICATION,0.8803123831748962,LAND USE/LAND COVER CLASSIFICATION,0.7433639764785767
170,script_85217.txt,Theme,Landcover classification using Landsat 8 imagery,LAND USE/LAND COVER CLASSIFICATION,0.8426615595817566,LAND USE/LAND COVER CLASSIFICATION,0.6693785190582275
171,script_85219.txt,Theme,Land cover change analysis,LAND USE/LAND COVER,0.862189531326294,LAND USE/LAND COVER,0.6760776042938232
172,script_85219.txt,Theme,Fire severity analysis,FIRE WEATHER INDEX,0.8916102051734924,FIRE MODELS,0.6165634393692017
173,script_85219.txt,Theme,Vegetation health analysis,VEGETATION INDEX,0.9098568558692932,VEGETATION INDEX,0.6694358587265015
174,script_89887.txt,Theme,Land and Water Masking,LAND/OCEAN/ICE MASK,0.8664665818214417,LAND/OCEAN/ICE MASK,0.7418031096458435
175,script_89887.txt,Theme,Hillshade Generation,SOIL HORIZONS/PROFILE,0.835536539554596,LANDSLIDE,0.4628984332084656
176,script_89887.txt,Theme,True Color Image Generation,COLOR,0.8123970031738281,PHOTOSYNTHESIS,0.6341454982757568
177,script_95721.txt,Theme,Land cover classification and vegetation index analysis,VEGETATION INDEX,0.891660213470459,LAND USE/LAND COVER CLASSIFICATION,0.7290212512016296
178,script_95950.txt,Theme,Land cover classification and vegetation monitoring using NDVI,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.8835080862045288,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.7114156484603882
179,script_96316.txt,Theme,Sentinel-2 image processing and analysis for Cordoba region,SENSOR CHARACTERISTICS,0.787795901298523,COASTAL PROCESSES,0.5291911363601685
180,script_96317.txt,Theme,Sentinel-2 image processing and analysis for Cordoba region,SENSOR CHARACTERISTICS,0.787795901298523,COASTAL PROCESSES,0.5291911363601685
181,script_96322.txt,Theme,Land cover classification and vegetation index analysis,VEGETATION INDEX,0.891660213470459,LAND USE/LAND COVER CLASSIFICATION,0.7290212512016296
182,script_96332.txt,Theme,Sentinel 2 Image Processing and Mosaicking,SENSOR CHARACTERISTICS,0.8081549406051636,LANDSCAPE PROCESSES,0.5931426286697388
183,script_96361.txt,Theme,"Landsat 5, 7, 8 image processing and analysis",SATELLITE SOIL MOISTURE INDEX,0.8135190010070801,RADAR IMAGERY,0.6046026945114136
184,script_96424.txt,Theme,Water surface analysis,SURFACE WATER PROCESSES/MEASUREMENTS,0.8662977814674377,SURFACE WATER FEATURES,0.7496129274368286
185,script_96424.txt,Theme,Lake extent reconstruction,LAKE LEVEL RECONSTRUCTION,0.9167047739028932,LAKE LEVEL RECONSTRUCTION,0.7601079940795898
186,script_96426.txt,Theme,Lake surface water analysis and monitoring,LAKE LEVELS,0.8321588039398193,LAKE LEVELS,0.6973698735237122
187,script_96427.txt,Theme,Water surface interpolation and lake area estimation,GLACIAL LAKE EXTENT,0.8287098407745361,WATER IMPOUNDMENT,0.6362577080726624
188,script_96458.txt,Theme,Land cover classification and rice paddy detection,LAND SURFACE/AGRICULTURE INDICATORS,0.8770004510879517,LAND USE/LAND COVER CLASSIFICATION,0.6661092638969421
189,script_96459.txt,Theme,Land cover classification and change detection,LAND SURFACE/AGRICULTURE INDICATORS,0.865398645401001,LAND USE/LAND COVER CLASSIFICATION,0.7180160284042358
190,script_96519.txt,Theme,FLOODING and DEM,FLOODING,0.9126462936401368,FLOODING,0.8263158798217773
191,script_96519.txt,Theme,Built-Up Multitemporal,LONGITUDINAL CREVASSES,0.7996019124984741,DYNAMIC TOPOGRAPHY,0.5918561816215515
192,script_96519.txt,Theme,Flood Events,FLOODING,0.8970063924789429,FLOODING,0.7540469169616699
193,script_96519.txt,Theme,Historical Flood Plain,FLOOD PLAIN,0.851799726486206,FLOOD PLAIN,0.6604083180427551
194,script_96519.txt,Theme,Permanent Water,WATER IMPOUNDMENT,0.860813319683075,GROUND WATER,0.6320627927780151
195,script_96519.txt,Theme,Archivos Históricos,ARETES,0.8226230144500732,COMMUNICATIONS,0.5783030986785889
196,script_96519.txt,Theme,Archivos Concentración,CELL CONCENTRATION,0.8203566074371338,CELL CONCENTRATION,0.5884588360786438
197,script_96519.txt,Theme,GlobFire,PYROCUMULONIMBUS,0.8372129201889038,WILDFIRES,0.6392905712127686
198,script_96537.txt,Theme,Land cover classification and geomedian analysis,LAND USE/LAND COVER CLASSIFICATION,0.8801997900009155,LAND USE/LAND COVER CLASSIFICATION,0.6962848901748657
199,script_96538.txt,Theme,Panteon characterization using Sentinel-2 data,SAFFIR-SIMPSON SCALE AT LANDFALL (CATEGORY 2),0.7824944257736206,SENSOR CHARACTERISTICS,0.5699671506881714
200,script_96558.txt,Theme,Climate analysis,CONVECTIVE CLOUDS/SYSTEMS (OBSERVED/ANALYZED),0.865230917930603,CLIMATE ADAPTATION,0.7064038515090942
201,script_96558.txt,Theme,Spatial correlation analysis,CONTOUR MAPS,0.8127807378768921,STRATIGRAPHIC SEQUENCE,0.6966245174407959
202,script_96578.txt,Theme,Land surface temperature analysis,LAND SURFACE TEMPERATURE,0.8869411945343018,LAND SURFACE TEMPERATURE,0.7992053031921387
203,script_96578.txt,Theme,Fire detection and monitoring,FIRE MANAGEMENT,0.8981404304504395,FIRE MANAGEMENT,0.7373297214508057
204,script_96593.txt,Theme,Land cover analysis,LAND SURFACE/AGRICULTURE INDICATORS,0.8811202049255371,LAND USE/LAND COVER,0.7191143035888672
205,script_96593.txt,Theme,NDVI calculation,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.8218573331832886,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.6938648819923401
206,script_96593.txt,Theme,Locust damage assessment,DISASTER RESPONSE,0.8005465269088745,DESTRUCTION POTENTIAL INDEX,0.5197312831878662
207,script_96611.txt,Theme,Landsat 8 Composite and NDVI Analysis,SATELLITE SOIL MOISTURE INDEX,0.8041802644729614,LANDFALL INTENSITY,0.5287511348724365
208,script_97207.txt,Theme,Fire area analysis using Sentinel-2 imagery and NDVI index,FIRE WEATHER INDEX,0.8472558259963989,FIRE WEATHER INDEX,0.636303186416626
209,script_97208.txt,Theme,Fire area analysis and classification,FIRE WEATHER INDEX,0.8647042512893677,FIRE MODELS,0.6505588293075562
210,script_97209.txt,Theme,Fire analysis and classification,FIRE WEATHER INDEX,0.8789591789245605,FIRE MANAGEMENT,0.6725447773933411
211,script_97210.txt,Theme,Fire analysis and classification,FIRE WEATHER INDEX,0.8789591789245605,FIRE MANAGEMENT,0.6725447773933411
212,script_97211.txt,Theme,Fire analysis and classification,FIRE WEATHER INDEX,0.8789591789245605,FIRE MANAGEMENT,0.6725447773933411
213,script_97212.txt,Theme,Fire area analysis and classification,FIRE WEATHER INDEX,0.8647042512893677,FIRE MODELS,0.6505588293075562
214,script_97250.txt,Theme,Night Light Statistics by Landcover,LAND SURFACE/AGRICULTURE INDICATORS,0.8140127658843994,LAND USE/LAND COVER CLASSIFICATION,0.6178045272827148
215,script_97292.txt,Theme,Land cover classification and object-based image analysis,LAND USE/LAND COVER CLASSIFICATION,0.8586717844009399,LAND USE/LAND COVER CLASSIFICATION,0.6948391199111938
216,script_97295.txt,Theme,Land Use Land Cover (LULC) classification and visualization,LAND USE/LAND COVER CLASSIFICATION,0.8891193866729736,LAND USE/LAND COVER CLASSIFICATION,0.7808784246444702
217,script_97367.txt,Theme,Landsat Composite with cloud masking,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.846619725227356,LAND/OCEAN/ICE MASK,0.6123838424682617
218,script_97371.txt,Theme,Agricultural monitoring and crop analysis,AGRICULTURE PRODUCTION,0.8391159772872925,AGRICULTURE PRODUCTION,0.7327637672424316
219,script_97430.txt,Theme,Cloud and Shadow Detection,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.859250545501709,CLOUD OPTICAL DEPTH/THICKNESS,0.6590068340301514
220,script_97430.txt,Theme,Vegetation Index Calculation,VEGETATION INDEX,0.9010592699050904,VEGETATION INDEX,0.7849931120872498
221,script_97431.txt,Theme,Water body analysis using Landsat 8 imagery,SATELLITE SOIL MOISTURE INDEX,0.8047189712524414,WATER CHARACTERISTICS,0.604265570640564
222,script_97446.txt,Theme,Land cover analysis and cloud masking of Sentinel-2 images,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.8568073511123657,LAND USE/LAND COVER,0.6054996848106384
223,script_97475.txt,Theme,Land cover classification and analysis using Sentinel-2 imagery and NED elevation data,LAND USE/LAND COVER CLASSIFICATION,0.8505033254623413,LAND USE/LAND COVER CLASSIFICATION,0.665844202041626
224,script_97477.txt,Theme,Landsat 8 Image Processing and Vegetation Index Calculation,VEGETATION INDEX,0.8452310562133789,VEGETATION INDEX,0.6068920493125916
225,script_97479.txt,Theme,Landsat 8 Surface Reflectance collection analysis,SATELLITE SOIL MOISTURE INDEX,0.8104087114334106,APPARENT SURFACE REFLECTIVITY,0.6348429918289185
226,script_97507.txt,Theme,Tracking Crop Greenness in Merced County,CROP HARVEST DATES,0.8168643116950989,VEGETATION,0.6115553975105286
227,script_97508.txt,Theme,Tracking Crop Greenness in Merced County,CROP HARVEST DATES,0.8168643116950989,VEGETATION,0.6115553975105286
228,script_97509.txt,Theme,Burn Severity of Mendocino Complex Fire,BURNED AREA,0.8342655897140503,TORNADO DENSITY,0.5496668815612793
229,script_97510.txt,Theme,Burn Severity of Mendocino Complex Fire,BURNED AREA,0.8342655897140503,TORNADO DENSITY,0.5496668815612793
230,script_97512.txt,Theme,Burn Severity of Medocino Complex Fire,BURNED AREA,0.842172384262085,TOXICITY LEVELS,0.536548376083374
231,script_97538.txt,Theme,Land cover analysis using Landsat 8 imagery,LAND SURFACE/AGRICULTURE INDICATORS,0.829707145690918,LAND USE/LAND COVER CLASSIFICATION,0.6278092861175537
232,script_97539.txt,Theme,Land cover analysis using Landsat 8 imagery,LAND SURFACE/AGRICULTURE INDICATORS,0.829707145690918,LAND USE/LAND COVER CLASSIFICATION,0.6278092861175537
233,script_97582.txt,Theme,Land cover analysis and burned patches confirmation using Landsat 8 TOA collection,SATELLITE SOIL MOISTURE INDEX,0.7947283387184143,LAND USE/LAND COVER CLASSIFICATION,0.5896464586257935
234,script_97609.txt,Theme,Climate and Weather Analysis,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.8818027973175049,WEATHER/CLIMATE ADVISORIES,0.7283883690834045
235,script_97609.txt,Theme,Drought Monitoring,DROUGHT DURATION,0.8868611454963684,DROUGHT FREQUENCY,0.7212895154953003
236,script_97610.txt,Theme,Climate Analysis,CONVECTIVE CLOUDS/SYSTEMS (OBSERVED/ANALYZED),0.8746428489685059,CLIMATE WARMING,0.6995254755020142
237,script_97651.txt,Theme,Land cover classification and cloud masking using Landsat 7 images,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.8385316133499146,LAND USE/LAND COVER CLASSIFICATION,0.6376112699508667
238,script_97683.txt,Theme,Satellite Image Processing and Export,SATELLITE SOIL MOISTURE INDEX,0.8119732737541199,PHOTOSYNTHESIS,0.6491844654083252
239,script_97700.txt,Theme,Land cover classification using Sentinel-2 and Sentinel-1 data,LAND USE/LAND COVER CLASSIFICATION,0.8432216644287109,LAND USE/LAND COVER CLASSIFICATION,0.6863727569580078
240,script_97704.txt,Theme,DEM extraction and visualization,Digital Surface Model (DSM),0.8479756116867065,DIGITAL ELEVATION/TERRAIN MODEL (DEM),0.7053057551383972
241,script_97718.txt,Theme,NDVI and MSI analysis,ISOTOPIC ANALYSIS,0.8101874589920044,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.6135612726211548
242,script_97724.txt,Theme,Land cover analysis,LAND SURFACE/AGRICULTURE INDICATORS,0.8811202049255371,LAND USE/LAND COVER,0.7191143035888672
243,script_97724.txt,Theme,Vegetation monitoring,VEGETATION INDEX,0.884047269821167,FOREST MENSURATION,0.7622950077056885
244,script_97954.txt,Theme,Land cover classification and change detection using Landsat imagery,LAND USE/LAND COVER CLASSIFICATION,0.8444775342941284,LAND USE/LAND COVER CLASSIFICATION,0.6749553680419922
245,script_97955.txt,Theme,Land cover classification and land change detection using Landsat imagery,LAND SURFACE/AGRICULTURE INDICATORS,0.8557374477386475,LAND USE/LAND COVER CLASSIFICATION,0.6835849285125732
246,script_97974.txt,Theme,Land cover classification and change detection,LAND SURFACE/AGRICULTURE INDICATORS,0.865398645401001,LAND USE/LAND COVER CLASSIFICATION,0.7180160284042358
247,script_97988.txt,Theme,Land cover classification and change detection using Landsat and Sentinel imagery,LAND SURFACE/AGRICULTURE INDICATORS,0.8384619951248169,LAND USE/LAND COVER CLASSIFICATION,0.6540172100067139
248,script_97991.txt,Theme,Vector data upload and visualization,VEGETATION INDEX,0.7710530161857605,VIEWING GEOMETRY,0.6266151666641235
249,script_97991.txt,Theme,Raster data upload and visualization,Digital Surface Model (DSM),0.7719206213951111,RADAR IMAGERY,0.6061869263648987
250,script_97991.txt,Theme,Landsat image filtering and mosaicking,SATELLITE SOIL MOISTURE INDEX,0.8018279075622559,RADAR IMAGERY,0.6059817671775818
251,script_97991.txt,Theme,Sentinel image filtering and quality band creation,SENSOR CHARACTERISTICS,0.8146211504936218,SPECTRUM WIDTH,0.6066170930862427
252,script_97991.txt,Theme,Classification and post-classification editing,BIOLOGICAL CLASSIFICATION,0.7860927581787109,FEED PROCESSING,0.5927755832672119
253,script_97991.txt,Theme,Masking and export,MACROCLIMATE,0.7837929725646973,LAND/OCEAN/ICE MASK,0.6137412786483765
254,script_98003.txt,Theme,Land cover classification and change detection,LAND SURFACE/AGRICULTURE INDICATORS,0.865398645401001,LAND USE/LAND COVER CLASSIFICATION,0.7180160284042358
255,script_98169.txt,Theme,NDVI calculation and analysis using Landsat 8 images,SATELLITE SOIL MOISTURE INDEX,0.7941123247146606,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.6151115298271179
256,script_98257.txt,Theme,Flood monitoring and analysis,FLOOD LEVELS,0.849592924118042,FLOOD FREQUENCY,0.7039854526519775
257,script_98258.txt,Theme,Flood monitoring and analysis,FLOOD LEVELS,0.849592924118042,FLOOD FREQUENCY,0.7039854526519775
258,script_98259.txt,Theme,Land cover classification and flood detection using Landsat 5 imagery,FLOOD LEVELS,0.8293500542640686,LAND USE/LAND COVER CLASSIFICATION,0.6563360691070557
259,script_98260.txt,Theme,Flood analysis and water detection using Landsat 5 imagery and FAO administrative boundaries,FLOOD LEVELS,0.8340262174606323,FLOOD LEVELS,0.5920864343643188
260,script_98261.txt,Theme,Flood extent analysis and mapping,FLOOD LEVELS,0.8658657670021057,HYDROGRAPHY,0.6340595483779907
261,script_98262.txt,Theme,Flood extent analysis and mapping,FLOOD LEVELS,0.8658657670021057,HYDROGRAPHY,0.6340595483779907
262,script_98263.txt,Theme,Land cover classification and flood detection,LAND SURFACE/AGRICULTURE INDICATORS,0.8520492911338806,LAND USE/LAND COVER CLASSIFICATION,0.7305055856704712
263,script_98266.txt,Theme,Flood Extent Mapping,FLOOD LEVELS,0.8844211101531982,FLOOD FREQUENCY,0.6796356439590454
264,script_98267.txt,Theme,Flood extent analysis using Sentinel-1 data and ancillary datasets,FLOOD LEVELS,0.8169751167297363,FLOOD LEVELS,0.6359391212463379
265,script_98275.txt,Theme,Flood monitoring and analysis,FLOOD LEVELS,0.849592924118042,FLOOD FREQUENCY,0.7039854526519775
266,script_98287.txt,Theme,Land cover analysis using Sentinel-2 imagery,LAND SURFACE/AGRICULTURE INDICATORS,0.8292381763458252,LAND USE/LAND COVER,0.6517011523246765
267,script_98289.txt,Theme,"Exploring Image Collection, Temporal Mosaics, Spectral Signatures",RADAR IMAGERY,0.7980680465698242,INFRARED IMAGERY,0.6551124453544617
268,script_98290.txt,Theme,Land cover classification and accuracy assessment,LAND USE/LAND COVER CLASSIFICATION,0.8756092190742493,LAND USE/LAND COVER CLASSIFICATION,0.7392647862434387
