ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI
344,script_186914.txt,Function,Convert unmasked pixels to polygons and calculate population within flooded areas,Convert Flood Detection Results To Vector Polygons,0.9004000425338745,Clip Population Data To Flood-Affected Regions,0.7001696825027466
345,script_186915.txt,Function,Load Sentinel-1 C-band SAR Ground Range collection and filter by ROI and polarisation,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.8280532360076904,Radiometric Terrain Normalization,0.5426969528198242
346,script_186915.txt,Function,Mosaic images before and after event of interest in specific time ranges,Generates Visual Comparisons Of Pre- And Post-Event Images,0.8812726736068726,Generates Visual Comparisons Of Pre- And Post-Event Images,0.7539023160934448
347,script_186915.txt,Function,Threshold smoothed radar intensities to identify flooded areas,Mask Areas To Refine Flood Detection,0.8708053827285767,Apply Threshold To Identify Flood Extent,0.7338132858276367
348,script_186915.txt,Function,Topological intersection and calculation of difference between before and after flood images,Image Clustering,0.8465792536735535,Generates Visual Comparisons Of Pre- And Post-Event Images,0.6768449544906616
349,script_186915.txt,Function,"Display map with before, after, and difference images",Display Interactive Map,0.8724942207336426,Generates Visual Comparisons Of Pre- And Post-Event Images,0.7290943264961243
350,script_186915.txt,Function,"Generate thumbnails of before, after, and difference images",Generates Visual Comparisons Of Pre- And Post-Event Images,0.8749189972877502,Generates Visual Comparisons Of Pre- And Post-Event Images,0.8052891492843628
351,script_186915.txt,Function,Update flooded area after thresholding and clean-up of false positive pixels,Pixel Correction,0.8429089784622192,Apply Threshold To Identify Flood Extent,0.659002423286438
352,script_186915.txt,Function,Convert unmasked pixels to polygons and calculate population within flooded areas,Convert Flood Detection Results To Vector Polygons,0.9004000425338745,Clip Population Data To Flood-Affected Regions,0.7001696825027466
353,script_186915.txt,Function,Export flooded area to Drive,Export Flood Extent,0.9082925319671632,Export Flood Extent,0.7132314443588257
354,script_186940.txt,Function,Harmonization of Landsat 8 to Landsat 7 reflectance bands,Calculate Spectral Indices And Ratios From Satellite Bands,0.8097521066665649,Harmonization Of Reflectance,0.7046502828598022
355,script_186940.txt,Function,Retrieval of surface reflectance image collections for a given year and area of interest,Filter Image Collection By Year,0.8483391404151917,Surface Reflectance Correction,0.6824601888656616
356,script_186940.txt,Function,Medoid compositing of image collections to reduce to single image per year,Reduction To Single Image,0.8622015118598938,Reduction To Single Image,0.7502883672714233
357,script_186940.txt,Function,Building of annual mosaic collection from medoid composites,Building Annual Mosaic Collection,0.9374501705169678,Building Annual Mosaic Collection,0.7603638172149658
358,script_186974.txt,Function,Cloud masking and band selection for Landsat 5,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.8920789957046509,Cloud And Water Masking,0.6836354732513428
359,script_186974.txt,Function,Cloud masking and band selection for Landsat 7,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.8889197707176208,Cloud And Water Masking,0.6749301552772522
360,script_186974.txt,Function,Cloud masking and band selection for Landsat 8,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.8807648420333862,Cloud And Water Masking,0.677776038646698
361,script_186974.txt,Function,Merging and renaming of satellite collections,"Merge, Harmonize, And Standardize Landsat Image Collections",0.8598238229751587,"Merge, Harmonize, And Standardize Landsat Image Collections",0.7151732444763184
362,script_186974.txt,Function,Calculation of NDWI and MNDWI indices,Calculates Normalized Difference Water Index (NDWI),0.8872859477996826,Calculates Modified Normalized Difference Water Index (MNDWI),0.8052496314048767
363,script_186974.txt,Function,Generation of annual means for NDWI and MNDWI,Creating Annual Composite,0.795133113861084,Calculates Modified Normalized Difference Water Index (MNDWI),0.6471702456474304
364,script_187038.txt,Function,Image collection filtering and renaming,Filter Image Collection,0.9375945925712584,Temporal Image Collection Filtering,0.759657084941864
365,script_187038.txt,Function,Feature collection filtering and geometry extraction,Feature Filtering And Mapping,0.9069740772247314,Feature Filtering And Mapping,0.7672271132469177
366,script_187038.txt,Function,Image masking and cloud cover calculation,Image Cloud Masking,0.9421229362487792,Image Cloud Masking,0.7769918441772461
367,script_187038.txt,Function,Image classification and water class extraction,Classify Images Based On Training Data,0.8849253058433533,Filter And Process Images For Water Detection,0.7216188311576843
368,script_187038.txt,Function,Image collection merging and reduction,Reduction Of Image Collection,0.9241913557052612,Merge And Sort Image Collections,0.8292496204376221
369,script_187038.txt,Function,Vector region creation and raster exporting,Export Raster Data,0.8801991939544678,Convert Raster To Vector,0.6735697984695435
370,script_187038.txt,Function,Image exporting to Drive,Export Processed Images To Drive,0.9398180842399596,Export Processed Images To Drive,0.8845542669296265
371,script_187038.txt,Function,Metadata extraction and exporting to CSV,Export Clipped Data,0.8258718252182007,Export Sampled Data,0.6757237911224365
372,script_187125.txt,Function,"Process Sentinel-2 image by filtering, resampling, and normalizing bands",Image Band Manipulation,0.8743272423744202,Image Band Normalization,0.6617940664291382
373,script_187125.txt,Function,Compute NDWI and MNDWI indices for water detection,Calculates Normalized Difference Water Index (NDWI),0.8958629965782166,Calculates Modified Normalized Difference Water Index (MNDWI),0.8348323702812195
374,script_187125.txt,Function,Apply Otsu thresholding method for automatic threshold selection,Otsu Thresholding,0.8441351652145386,Otsu Thresholding,0.8019803762435913
375,script_187125.txt,Function,Detect water bodies using Canny edge detection and thresholding,Detect Water,0.8721729516983032,Apply Threshold To Identify Water Surface,0.7478078007698059
376,script_187125.txt,Function,Compute JRC monthly water occurrence for a few months,Creating Monthly Composite,0.8308320045471191,Calculate Annual Precipitation,0.6968440413475037
377,script_187131.txt,Function,Filtering regions by metadata,Filtering Features,0.8708789348602295,Filter Images By Region,0.7987937927246094
378,script_187131.txt,Function,Filtering hotspots by year and region,Filter Images By Date And Region,0.8720099925994873,Filter Images By Year,0.7679460048675537
379,script_187131.txt,Function,Creating cloud-free composites,Create Image Composites To Minimize Cloud Cover,0.8731158375740051,Create Image Composites To Minimize Cloud Cover,0.7558801770210266
380,script_187131.txt,Function,Removing clouds from composites,Image Cloud Removal,0.907646656036377,Create Image Composites To Minimize Cloud Cover,0.7515712976455688
381,script_187131.txt,Function,Calculating NBR indices,Calculate Normalized Difference Water Body Index (NDWBI),0.8716708421707153,Calculate Normalized Burn Ratio (NBR) For Images,0.758567214012146
382,script_187131.txt,Function,Creating burned area masks,Burn Masking,0.9454588890075684,Burn Masking,0.8010385036468506
383,script_187131.txt,Function,Reducing to vectors,Vectorization,0.9024250507354736,Vectorization,0.749769926071167
384,script_187131.txt,Function,Exporting to Drive,Export Processed Data To Drive,0.9362512230873108,Export Processed Data To Drive,0.8756061792373657
385,script_187137.txt,Function,Extracting Land Surface Temperature (LST) from MODIS images,Filter And Mosaic Landsat Images,0.8618177175521851,Derive Land Surface Temperature Using Thermal Properties,0.7333881855010986
386,script_187137.txt,Function,Transforming Kelvin to Celsius,Temperature Calculation,0.8617417812347412,Unit Conversion For Temperature Data,0.7064026594161987
387,script_187137.txt,Function,Aggregating images by year,Filter Images By Year,0.942782998085022,Filter Image Collection By Year,0.8271737694740295
388,script_187137.txt,Function,Calculating annual percentiles,Calculating Annual Average,0.9001560807228088,Calculating Annual Average,0.832682728767395
389,script_187137.txt,Function,Generating dates by months for all years,Creating Monthly Composite,0.8268400430679321,Creating Annual Composite,0.6867088675498962
390,script_187137.txt,Function,"Calculating monthly max, min, and mean temperatures","Maximum, Minimum And Mean Statistical Analysis (Temperature)",0.8837941884994507,Temperature Calculation,0.7815861701965332
391,script_187137.txt,Function,"Visualizing monthly min, max, and mean temperatures",Visualize Temperature Data,0.9215989112854004,Visualize Temperature Data,0.8112339973449707
392,script_187137.txt,Function,"Calculating temperature max, min, and mean by month of the year","Maximum, Minimum And Mean Statistical Analysis (Temperature)",0.8778116106987,Temperature Calculation,0.7629976272583008
393,script_187138.txt,Function,Masking forested and deforested areas using Hansen et al. forest change dataset,identify Forested And Deforested Areas,0.8549977540969849,Vegetation Masking,0.7175428867340088
394,script_187138.txt,Function,Filtering Landsat 8 images by forested areas,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.8830602765083313,Filter And Mosaic Landsat Images,0.7180864810943604
395,script_187138.txt,Function,Calculating mean air surface temperature over forested areas in the Amazon Basin,Temperature Calculation,0.8596489429473877,Forest Area Calculation,0.7154713273048401
396,script_187226.txt,Function,sentinel2toa: converts Sentinel-2 image to top-of-atmosphere reflectance,Image Reprojection,0.8296239376068115,Surface Reflectance Correction,0.6185107827186584
397,script_187226.txt,Function,sentinelCloudScore: computes cloud score based on several indicators of cloudiness,Cloud Score Computation,0.8903777599334717,Cloud Score Computation,0.7250629663467407
398,script_187226.txt,Function,shadowMask: detects cloud shadows based on solar geometry and dark pixel detection,Shadow Detection,0.883437991142273,Shadow Detection,0.7069976925849915
399,script_187226.txt,Function,waterMask: detects water based on NDWI,Detect Water,0.8808540105819702,Detect Water,0.7301760911941528
400,script_187226.txt,Function,"cloud_and_shadow_mask: combines cloud, shadow, and water masks to filter out unwanted features",Cloud And Water Masking,0.8767945766448975,Cloud And Water Masking,0.7328647375106812
401,script_187248.txt,Function,Masking cloud shadows and clouds from Landsat 8 images,Image Cloud Masking,0.9067270159721376,Cloud And Cloud Shadow Masking,0.7627413272857666
402,script_187248.txt,Function,Calculating NDVI and thermal bands,Temperature Calculation,0.8618132472038269,Add NDVI Band To Images,0.7600575089454651
403,script_187248.txt,Function,Calculating fractional vegetation and emissivity,Compute Emissivity From Vegetation Fraction,0.9377416968345642,Compute Emissivity From Vegetation Fraction,0.8652545213699341
404,script_187248.txt,Function,Calculating Land Surface Temperature (LST),Derive Land Surface Temperature Using Thermal Properties,0.9054903984069824,Surface Temperature Calculation,0.7983497381210327
405,script_187481.txt,Function,Filtering Sentinel-1 images by date and polarization,Select Specific Polarization From Images,0.8797712326049805,Filter Images By Date,0.744705319404602
406,script_187481.txt,Function,Applying smoothing filter to reduce noise,Speckle Noise Reduction,0.8882858753204346,Speckle Noise Removal,0.7030861377716064
407,script_187481.txt,Function,Calculating band ratio to identify flood areas,Flood Area Calculation,0.8960684537887573,Flood Area Calculation,0.7501402497291565
408,script_187481.txt,Function,Generating histograms for backscatter values,Generating Histograms,0.92410147190094,Generating Histograms,0.7943983674049377
409,script_187523.txt,Function,Filtering Sentinel-1 images by geometry and date,Filter Images By Date,0.8881763815879822,Filter Images By Date,0.75001060962677
410,script_187523.txt,Function,Converting images from dB to natural scale,Image Scaling,0.8885926008224487,Scaling Image Values,0.6976244449615479
411,script_187523.txt,Function,Smoothing images using focal median filter,Focal Median Smoothing,0.909865379333496,Focal Median Smoothing,0.8545953035354614
412,script_187523.txt,Function,Calculating band ratio and flood extent,Flood Area Calculation,0.902445912361145,Flood Area Calculation,0.7281742095947266
413,script_187523.txt,Function,Generating histograms of backscatter values,Generating Histograms,0.9221056699752808,Generating Histograms,0.7930076122283936
414,script_187523.txt,Function,Visualizing flood and river extent using RGB composites,Visualize Radar Images,0.8513067364692688,Create RGB Composite Image,0.7696770429611206
415,script_187528.txt,Function,Filtering Sentinel-1 images by date and polarization,Select Specific Polarization From Images,0.8797712326049805,Filter Images By Date,0.744705319404602
416,script_187528.txt,Function,Applying smoothing filter to reduce noise,Speckle Noise Reduction,0.8882858753204346,Speckle Noise Removal,0.7030861377716064
417,script_187528.txt,Function,Calculating band ratio to identify flooded areas,Flood Area Calculation,0.8940143585205078,Flood Area Calculation,0.7452432513237
418,script_187528.txt,Function,Generating histograms for backscatter values,Generating Histograms,0.92410147190094,Generating Histograms,0.7943983674049377
419,script_187530.txt,Function,Filtering Sentinel-1 images by date and polarization,Select Specific Polarization From Images,0.8797712326049805,Filter Images By Date,0.744705319404602
420,script_187530.txt,Function,Applying smoothing filter to reduce noise,Speckle Noise Reduction,0.8882858753204346,Speckle Noise Removal,0.7030861377716064
421,script_187530.txt,Function,Calculating band ratios for flood mapping,Flood Area Calculation,0.877510666847229,Flood Area Calculation,0.7189850807189941
422,script_187530.txt,Function,Generating histograms for backscatter values,Generating Histograms,0.92410147190094,Generating Histograms,0.7943983674049377
423,script_187530.txt,Function,Creating RGB composites for visualization,Create RGB Composite Image,0.937516152858734,Create RGB Composite Image,0.8753800392150879
424,script_187532.txt,Function,Filtering Sentinel-1 images by ROI and date,Filter Images By Date,0.8955572247505188,Filter Images By Date,0.6838830709457397
425,script_187532.txt,Function,Converting images from dB to natural scale,Image Scaling,0.8885926008224487,Scaling Image Values,0.6976244449615479
426,script_187532.txt,Function,Smoothing images using focal median filter,Focal Median Smoothing,0.909865379333496,Focal Median Smoothing,0.8545953035354614
427,script_187532.txt,Function,Calculating band ratios,Calculate Spectral Indices And Ratios From Satellite Bands,0.8842412233352661,Calculate Spectral Indices And Ratios From Satellite Bands,0.7806752920150757
428,script_187532.txt,Function,Generating histograms,Generating Histograms,0.9947365522384644,Generating Histograms,0.9724474549293518
429,script_187532.txt,Function,"Classifying flood, wet, and dry areas",Identify Water And Flood Surfaces Using Indices,0.8686079978942871,Identify Water And Flood Surfaces Using Indices,0.7280538082122803
430,script_187532.txt,Function,Visualizing results on the map,Visualize NDVI Results,0.8758627772331238,Visualize The Processed Data,0.8126201629638672
431,script_187532.txt,Function,Exporting flood image to Drive,Export Processed Images To Drive,0.9017955660820008,Export Processed Images To Drive,0.7830183506011963
432,script_187533.txt,Function,Filtering Sentinel-1 images by date and polarization,Select Specific Polarization From Images,0.8797712326049805,Filter Images By Date,0.744705319404602
433,script_187533.txt,Function,Applying smoothing filter to reduce noise,Speckle Noise Reduction,0.8882858753204346,Speckle Noise Removal,0.7030861377716064
434,script_187533.txt,Function,Calculating band ratios for flood detection,Calculate Spectral Indices And Ratios From Satellite Bands,0.8679072856903076,Apply Threshold To Identify Flood Extent,0.6999253630638123
435,script_187533.txt,Function,Generating histograms for backscatter values,Generating Histograms,0.92410147190094,Generating Histograms,0.7943983674049377
436,script_187533.txt,Function,Visualizing flood extent using RGB composites,Visualize Disaster Impacts,0.8572941422462463,Create RGB Composite Image,0.7684174180030823
437,script_187534.txt,Function,Filtering Sentinel-1 images by date and polarization,Select Specific Polarization From Images,0.8797712326049805,Filter Images By Date,0.744705319404602
438,script_187534.txt,Function,Applying smoothing filter to images,Image Preprocessing,0.892305850982666,Applying Mean Filter To Image,0.8073567748069763
439,script_187534.txt,Function,Calculating band ratios,Calculate Spectral Indices And Ratios From Satellite Bands,0.8842412233352661,Calculate Spectral Indices And Ratios From Satellite Bands,0.7806752920150757
440,script_187534.txt,Function,Generating histograms,Generating Histograms,0.9947365522384644,Generating Histograms,0.9724474549293518
441,script_187534.txt,Function,Classifying flood and water areas,Identify Water And Flood Surfaces Using Indices,0.8957804441452026,Identify Water And Flood Surfaces Using Indices,0.7727802991867065
442,script_187535.txt,Function,Filtering Sentinel-1 images by date and polarization,Select Specific Polarization From Images,0.8797712326049805,Filter Images By Date,0.744705319404602
443,script_187535.txt,Function,Applying smoothing filter to images,Image Preprocessing,0.892305850982666,Applying Mean Filter To Image,0.8073567748069763
444,script_187535.txt,Function,Calculating band ratios and backscatter values,Calculate Spectral Indices And Ratios From Satellite Bands,0.9031438827514648,Calculate Minimum Backscatter,0.7430365085601807
445,script_187535.txt,Function,Generating histograms of image values,Generate Histograms For Image Data Analysis,0.954846203327179,Generate Histograms For Image Data Analysis,0.8800123333930969
446,script_187535.txt,Function,Classifying flood and river areas based on backscatter values,Identify Water And Flood Surfaces Using Indices,0.8618645071983337,Identify Water And Flood Surfaces Using Indices,0.7078120708465576
447,script_187582.txt,Function,Masking clouds using Sentinel-2 QA band,Cloud And Shade Masking,0.8921167850494385,Image Cloud Masking,0.7048165202140808
448,script_187582.txt,Function,"Computing vegetation indices (NDVI, SAVI, DVI, GNDVI, EVI, chl, SRI, GDVI, IPVI, NDWI, GI, GRVI)",Vegetation Indices/Index Calculation,0.9073492288589478,"Calculate Other Vegetation Indices/index (SAVI, EVI)",0.813910722732544
449,script_187582.txt,Function,Classifying land cover using SVM classifier,SVM Classification,0.9068228006362916,Train And Apply SVM Classifier,0.7352298498153687
450,script_187582.txt,Function,Accuracy assessment using confusion matrix and kappa coefficient,Evaluate Classifier Performance Using Confusion Matrix,0.8817263245582581,Accuracy Assessment,0.7344179153442383
451,script_187585.txt,Function,Calculate average of MODIS EVI of each year,Calculating Annual Average,0.8671618700027466,Compute Median Of NDVI,0.6459173560142517
452,script_187585.txt,Function,Perform Principal Component Analysis (PCA) on the average EVI images,Principal Component Analysis (PCA),0.8709803819656372,Principal Component Analysis (PCA),0.7737711668014526
453,script_187586.txt,Function,Calculate average of MODIS EVI of each year,Calculating Annual Average,0.8671618700027466,Compute Median Of NDVI,0.6459173560142517
454,script_187586.txt,Function,Perform Principal Component Analysis (PCA) on the average EVI images,Principal Component Analysis (PCA),0.8709803819656372,Principal Component Analysis (PCA),0.7737711668014526
455,script_187587.txt,Function,Calculate average of MODIS EVI of each year,Calculating Annual Average,0.8671618700027466,Compute Median Of NDVI,0.6459173560142517
456,script_187587.txt,Function,Perform Principal Component Analysis (PCA),Principal Component Analysis (PCA),0.9639194011688232,Principal Component Analysis (PCA),0.9324791431427002
457,script_187738.txt,Function,Load NAIP image collection and filter by date and bounds,Filter Image Collection By Date And Boundaries,0.912632942199707,Filter Image Collection By Date And Boundaries,0.8197177648544312
458,script_187738.txt,Function,Load CDL 2016 image and select cropland layer,Select Image,0.820184588432312,Add Land Use Layer,0.6158791184425354
459,script_187738.txt,Function,Clip images to ROI and normalize,Image Normalization,0.891289234161377,Clip And Visualize,0.7337878942489624
460,script_187738.txt,Function,Create mosaic from NAIP scenes,Creates And Exports Image Mosaics,0.8361722826957703,Generate Image Composites,0.6374080181121826
461,script_187738.txt,Function,Perform random forest classification,Random Forest Classification,0.945175290107727,Random Forest Classification,0.7887928485870361
462,script_187738.txt,Function,Perform object-based image analysis using SNIC,Image Segmentation,0.8516064286231995,Scaling Image Values,0.6181944608688354
463,script_187738.txt,Function,Compute cluster means and standard deviation,Compute Mean Values,0.881159782409668,Compute Metric Within Clusters,0.6871870160102844
464,script_187738.txt,Function,Compute cluster area and perimeter,Compute Metric Within Clusters,0.874538242816925,Calculates Area,0.7006548643112183
465,script_187738.txt,Function,Compute cluster width and height,Compute Metric Within Clusters,0.8951876759529114,Compute Metric Within Clusters,0.6962766647338867
466,script_187738.txt,Function,Build new classifier with additional properties,Trains And Applies Classifier,0.8223235607147217,Add A Feature Collection,0.6695798635482788
467,script_187738.txt,Function,Compute confusion matrix,Generating Confusion Matrix,0.9555999040603638,Generating Confusion Matrix,0.7346725463867188
468,script_187749.txt,Function,Extracting maximum NDVI values for each year from 2000 to 2019,Compute Maximum Values,0.8437201380729675,Compute Median Of NDVI,0.6715755462646484
469,script_187749.txt,Function,Performing linear trend analysis on the NDVI time series,Generate Time Series Charts For NDVI,0.883246898651123,Generate Time Series Data For NDVI Changes,0.7986936569213867
470,script_187749.txt,Function,Visualizing the trend analysis results,Trend Analysis,0.8985217809677124,Visualize The Processed Data,0.8507299423217773
471,script_187749.txt,Function,"Defining regions of interest (northwest, center, southeast) for time series analysis",Time Series Analysis,0.841212272644043,Detect Trends In Time Series Data,0.64479660987854
472,script_187749.txt,Function,Generating NDVI time series charts for each region of interest,Generate Time Series Charts For NDVI,0.9302812218666076,Generate Time Series Charts For NDVI,0.8785308599472046
473,script_187888.txt,Function,Cloud masking and NDVI calculation for Landsat 8 images,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.8948035836219788,Image Cloud Masking,0.6776387691497803
474,script_187888.txt,Function,"Cloud masking and NDVI calculation for Landsat 4, 5, and 7 images",Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.9047805070877076,Image Cloud Masking,0.6807361841201782
475,script_187888.txt,Function,Merging and renaming NDVI collections,Merge Feature Collections,0.8288054466247559,Addition Of NDVI,0.7357478141784668
476,script_187888.txt,Function,Sampling NDVI values at intermediate points,Compute Median Of NDVI,0.8470494151115417,Compute Median Of NDVI,0.7460664510726929
477,script_187888.txt,Function,Merging NDVI images into a single image,Add NDVI Band To Images,0.9001598358154297,Add NDVI Band To Images,0.7522581815719604
478,script_187888.txt,Function,Sampling NDVI values at intermediate points for a single image,Add NDVI Band To Images,0.865364134311676,Compute Median Of NDVI,0.7262377738952637
479,script_187895.txt,Function,Filtering training points by land cover type,Filtering Training Data,0.8777175545692444,Filtering Training Data,0.7697131633758545
480,script_187895.txt,Function,Cloud masking for Landsat 8 and 4-7,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.8914836645126343,Cloud And Water Masking,0.7558909058570862
481,script_187895.txt,Function,Calculating BSI for Landsat 8 and 4-7,Calculate Spectral Indices And Ratios From Satellite Bands,0.8439253568649292,Elevation Calculation,0.550955057144165
482,script_187895.txt,Function,Merging and renaming BSI collections,Merge And Sort Image Collections,0.8382985591888428,Merge And Sort Image Collections,0.7053287625312805
483,script_187895.txt,Function,Sampling BSI values at training points,Training Data Sampling,0.9186657667160034,Sampling Regions For Training Data,0.7696729898452759
484,script_187895.txt,Function,Exporting results to CSV,Export Results,0.8930438756942749,Exporting Prediction Results,0.7454274296760559
485,script_188011.txt,Function,Filtering Landsat 8 TOA images by geometry and selecting B10 band,Filter And Mosaic Landsat Images,0.8887802362442017,Filtering Polygons,0.6347660422325134
486,script_188011.txt,Function,Converting Kelvin to Celsius,Temperature Calculation,0.8650518655776978,Temperature Calculation,0.7046723365783691
487,script_188011.txt,Function,Clipping images to geometry,Clip Images To A Specific Region,0.9049092531204224,Clip Images To Specific Geographic Boundaries,0.8072839975357056
488,script_188011.txt,Function,Calculating seasonal temperatures and elevations,Elevation Calculation,0.8914415836334229,Calculate Seasonal And Temporal Spectral Indices,0.7734619379043579
489,script_188011.txt,Function,"Reducing images to mean, max, and min values",Image Reduction,0.8925281763076782,Reduce Image Collection To Minimum Value,0.8079981207847595
490,script_188011.txt,Function,Exporting results to CSV files,Export Results,0.8801958560943604,Exporting Prediction Results,0.7351518869400024
491,script_188011.txt,Function,Calculating NDVI values and filtering by count,Computes Normalized Difference Vegetation Index (NDVI),0.8474665880203247,Compute Median Of NDVI,0.7460137605667114
492,script_188011.txt,Function,"Reducing regions to mean, max, and min values",Compute Minimum Values,0.8698417544364929,Reduction Of Image Regions,0.7415303587913513
493,script_188011.txt,Function,Exporting results to CSV files,Export Results,0.8801958560943604,Exporting Prediction Results,0.7351518869400024
494,script_188030.txt,Function,Cloud masking using BQA band,Cloud Probability Masking,0.9051440954208374,Image Cloud Masking,0.7135687470436096
495,script_188030.txt,Function,NDVI calculation using Landsat 8 bands,Calculate Spectral Indices And Ratios From Satellite Bands,0.8423444628715515,Compute Median Of NDVI,0.7251702547073364
496,script_188030.txt,Function,Clipping dataset according to geometry,Spatial Clipping,0.8824410438537598,Spatial Clipping,0.7670424580574036
497,script_188030.txt,Function,Filtering dataset by date and bounds,Filter Image Collection By Date And Boundaries,0.9008387327194214,Filter Image Collection By Date And Boundaries,0.8385541439056396
498,script_188030.txt,Function,Visualizing dataset using RGB and NDVI color palettes,Visualize Data With Specific Color Palettes,0.9115890264511108,Visualize Data With Specific Color Palettes,0.758820652961731
499,script_188030.txt,Function,Calculating mean and max values for each polygon,Compute Maximum Values,0.865593433380127,Compute Maximum Values,0.7106010317802429
500,script_188030.txt,Function,Exporting results to CSV files,Export Results,0.8801958560943604,Exporting Prediction Results,0.7351518869400024
501,script_188052.txt,Function,Cloud masking for Landsat images,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.9250797033309937,Image Cloud Masking,0.8193118572235107
502,script_188052.txt,Function,Calculating MNDWI index for Landsat images,Image Index Calculation,0.9022145867347716,Calculates Modified Normalized Difference Water Index (MNDWI),0.7602176666259766
503,script_188052.txt,Function,Sentinel-2 based water detection,Detect Water,0.8880786895751953,Detect Water,0.7497448325157166
504,script_188052.txt,Function,Otsu thresholding for water extraction,Otsu Thresholding,0.8747799396514893,Otsu Thresholding,0.8163499236106873
505,script_188052.txt,Function,Water area calculation for Landsat and Sentinel-2 images,Surface water area computation,0.8961981534957886,Surface water area computation,0.7337659597396851
506,script_188068.txt,Function,Filtering and selecting SAR images based on polarization and pass direction,Select Specific Polarization From Images,0.9085922837257384,Select Specific Polarization From Images,0.7309329509735107
507,script_188068.txt,Function,Calculating the difference between before and after flood images,Generates Visual Comparisons Of Pre- And Post-Event Images,0.8701306581497192,Detect Changes By Comparing Pre- And Post-Fire Images,0.7341480255126953
508,script_188068.txt,Function,Applying a threshold to identify flooded areas,Apply Threshold To Identify Flood Extent,0.93287593126297,Apply Threshold To Identify Flood Extent,0.8726565837860107
509,script_188068.txt,Function,Calculating the area of flooded land,Flood Area Calculation,0.9600259065628052,Flood Area Calculation,0.8739809989929199
510,script_188068.txt,Function,Calculating the population affected by the flood,Estimate Population Affected By Flood,0.9540106654167176,Estimate Population Affected By Flood,0.8404715061187744
511,script_188068.txt,Function,Calculating the area of affected cropland and urban areas,Affected Urban Area Calculation,0.9216288328170776,Affected Urban Area Calculation,0.7789508700370789
512,script_188147.txt,Function,Image collection creation and filtering,Filter Image Collection,0.9527983665466307,Filter Image Collection,0.8320033550262451
513,script_188147.txt,Function,Feature collection creation and filtering,Filter Feature Collection,0.9482821226119996,Filter And Buffer A Feature Collection,0.8480324149131775
514,script_188147.txt,Function,Image masking and clipping,Image Masking,0.9403325915336608,Image Masking,0.8397870063781738
515,script_188147.txt,Function,Image compositing and mosaicking,Image Mosaicking,0.8947819471359253,Image Mosaicking,0.8247300386428833
516,script_188147.txt,Function,Image classification using CART algorithm,Training CART Classifier,0.9015148878097534,Training CART Classifier,0.7695199251174927
517,script_188147.txt,Function,Image ratio calculation,Image Fraction Calculation,0.9191465377807616,Image Index Calculation,0.8206554651260376
518,script_188147.txt,Function,Image quality assessment,Quality Assessment,0.878034234046936,Quality Assessment,0.7598078846931458
519,script_188147.txt,Function,Change detection analysis,Change Detection,0.9515551328659058,Change Detection,0.9045183658599854
520,script_188163.txt,Function,Merging and mosaicking of image collections,Merge And Sort Image Collections,0.9235113859176636,Merge And Sort Image Collections,0.8224631547927856
521,script_188163.txt,Function,Clipping images to a country boundary,Clip Images To Specific Geographic Boundaries,0.953252375125885,Clip Images To Specific Geographic Boundaries,0.8589733839035034
522,script_188163.txt,Function,Applying filters to image collections,Filter Image Collection,0.9656890630722046,Filter Image Collection,0.8162144422531128
523,script_188163.txt,Function,Calculating spectral indices,Spectral Index Computation,0.954659938812256,Spectral Index Computation,0.8853132724761963
524,script_188163.txt,Function,Classifying land cover using a Cart algorithm,Land Cover Classification And Mapping,0.8697820901870728,Land Cover Classification And Mapping,0.7321011424064636
525,script_188163.txt,Function,Applying masks to classified images,Apply Masks To Classified Images,0.9776986241340636,Apply Masks To Classified Images,0.9480343461036682
526,script_188182.txt,Function,Filtering and compositing Landsat images,Filter And Mosaic Landsat Images,0.9408099055290222,Filter And Mosaic Landsat Images,0.8545858860015869
527,script_188182.txt,Function,Calculating spectral ratios,Calculate Spectral Indices And Ratios From Satellite Bands,0.8895215392112732,Spectral Distance Calculation,0.8036963939666748
528,script_188182.txt,Function,Classifying land cover using CART algorithm,Land Cover Classification And Mapping,0.8696876764297485,Remapping Land Cover Classes,0.7471836805343628
529,script_188182.txt,Function,"Applying masks for settlements, water bodies, and forest areas",Mask Application,0.8729429244995117,Mask Application,0.7389072179794312
530,script_188182.txt,Function,Correcting classification errors using feature collections,Merge Feature Collections For Training Data,0.8388488292694092,Feature Collection Sampling For Training,0.7474907636642456
531,script_188190.txt,Function,Filtering and compositing of Landsat and Sentinel-2 images,Filter And Mosaic Landsat Images,0.9251292943954468,Filter And Mosaic Landsat Images,0.7704854011535645
