Relation_ID,Script_ID,Head_Entity,Relation_Type,Tail_Entity,Head_Entity_update,Tail_Entity_update,Tail_Entity_update_pair
567,script_186914.txt,COPERNICUS/S1_GRD,ActOn,Threshold smoothed radar intensities to identify flooded areas,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Apply Threshold To Identify Flood Extent,Calculate Spectral Indices And Ratios From Satellite Bands
568,script_186914.txt,COPERNICUS/S1_GRD,ActOn,Topological intersection and calculation of difference between before and after flood images,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Generates Visual Comparisons Of Pre- And Post-Event Images,Filter Image Collection By Date
569,script_186914.txt,COPERNICUS/S1_GRD,ActOn,"Display map with before, after, and difference images","Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Generates Visual Comparisons Of Pre- And Post-Event Images,Filter Image Collection By Date
570,script_186914.txt,COPERNICUS/S1_GRD,ActOn,"Generate thumbnails of before, after, and difference images","Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Generates Visual Comparisons Of Pre- And Post-Event Images,Filter Image Collection By Date
571,script_186914.txt,COPERNICUS/S1_GRD,ActOn,Update flooded area after thresholding and clean-up of false positive pixels,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Apply Threshold To Identify Flood Extent,Calculate Spectral Indices And Ratios From Satellite Bands
572,script_186914.txt,COPERNICUS/S1_GRD,ActOn,Convert unmasked pixels to polygons and calculate population within flooded areas,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Clip Population Data To Flood-Affected Regions,Clip Population Data To Flood-Affected Regions
573,script_186914.txt,CIESIN/GPWv4/population-count,ActOn,Convert unmasked pixels to polygons and calculate population within flooded areas,GPWv411: Population Count (Gridded Population of the World Version 4.11),Clip Population Data To Flood-Affected Regions,Clip Population Data To Flood-Affected Regions
574,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Load Sentinel-1 C-band SAR Ground Range collection and filter by ROI and polarisation,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Radiometric Terrain Normalization,Flood Area Calculation
575,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Mosaic images before and after event of interest in specific time ranges,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Generates Visual Comparisons Of Pre- And Post-Event Images,Filter Image Collection By Date
576,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Threshold smoothed radar intensities to identify flooded areas,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Apply Threshold To Identify Flood Extent,Calculate Spectral Indices And Ratios From Satellite Bands
577,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Topological intersection and calculation of difference between before and after flood images,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Generates Visual Comparisons Of Pre- And Post-Event Images,Filter Image Collection By Date
578,script_186915.txt,COPERNICUS/S1_GRD,ActOn,"Display map with before, after, and difference images","Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Generates Visual Comparisons Of Pre- And Post-Event Images,Filter Image Collection By Date
579,script_186915.txt,COPERNICUS/S1_GRD,ActOn,"Generate thumbnails of before, after, and difference images","Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Generates Visual Comparisons Of Pre- And Post-Event Images,Filter Image Collection By Date
580,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Update flooded area after thresholding and clean-up of false positive pixels,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Apply Threshold To Identify Flood Extent,Calculate Spectral Indices And Ratios From Satellite Bands
581,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Export flooded area to Drive,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Export Flood Extent,Export Processed Data To Drive
582,script_186915.txt,CIESIN/GPWv4/population-count,ActOn,Convert unmasked pixels to polygons and calculate population within flooded areas,GPWv411: Population Count (Gridded Population of the World Version 4.11),Clip Population Data To Flood-Affected Regions,Clip Population Data To Flood-Affected Regions
583,script_186940.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Harmonization of Landsat 8 to Landsat 7 reflectance bands,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Harmonization Of Reflectance,Harmonization
584,script_186940.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Harmonization of Landsat 8 to Landsat 7 reflectance bands,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Harmonization Of Reflectance,Harmonization
585,script_186940.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Harmonization of Landsat 8 to Landsat 7 reflectance bands,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Harmonization Of Reflectance,Harmonization
586,script_186940.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Retrieval of surface reflectance image collections for a given year and area of interest,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Surface Reflectance Correction,Surface water area computation
587,script_186940.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Retrieval of surface reflectance image collections for a given year and area of interest,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Surface Reflectance Correction,Surface water area computation
588,script_186940.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Retrieval of surface reflectance image collections for a given year and area of interest,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Surface Reflectance Correction,Surface water area computation
589,script_186940.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Medoid compositing of image collections to reduce to single image per year,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Reduction To Single Image,Filter Image Collection By Date And Region
590,script_186940.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Medoid compositing of image collections to reduce to single image per year,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Reduction To Single Image,Filter Image Collection By Date And Region
591,script_186940.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Medoid compositing of image collections to reduce to single image per year,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Reduction To Single Image,Filter Image Collection By Date And Region
592,script_186940.txt,users/juandb/bloco_TIs_Kayapo,ActOn,Building of annual mosaic collection from medoid composites,users/juandb/,Building Annual Mosaic Collection,Building Annual Mosaic Collection
593,script_186974.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Cloud masking and band selection for Landsat 5,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Cloud And Water Masking,Mosaic Landsat Images
594,script_186974.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Merging and renaming of satellite collections,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,"Merge, Harmonize, And Standardize Landsat Image Collections","Merge, Harmonize, And Standardize Landsat Image Collections"
595,script_186974.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Calculation of NDWI and MNDWI indices,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Calculates Modified Normalized Difference Water Index (MNDWI),Image Index Calculation
596,script_186974.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Generation of annual means for NDWI and MNDWI,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Calculates Modified Normalized Difference Water Index (MNDWI),Image Index Calculation
597,script_186974.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Cloud masking and band selection for Landsat 7,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Cloud And Water Masking,Mosaic Landsat Images
598,script_186974.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Merging and renaming of satellite collections,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,"Merge, Harmonize, And Standardize Landsat Image Collections","Merge, Harmonize, And Standardize Landsat Image Collections"
599,script_186974.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Calculation of NDWI and MNDWI indices,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Calculates Modified Normalized Difference Water Index (MNDWI),Image Index Calculation
600,script_186974.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Generation of annual means for NDWI and MNDWI,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Calculates Modified Normalized Difference Water Index (MNDWI),Image Index Calculation
601,script_186974.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud masking and band selection for Landsat 8,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Cloud And Water Masking,Mosaic Landsat Images
602,script_186974.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Merging and renaming of satellite collections,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,"Merge, Harmonize, And Standardize Landsat Image Collections","Merge, Harmonize, And Standardize Landsat Image Collections"
603,script_186974.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculation of NDWI and MNDWI indices,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Calculates Modified Normalized Difference Water Index (MNDWI),Image Index Calculation
604,script_186974.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Generation of annual means for NDWI and MNDWI,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Calculates Modified Normalized Difference Water Index (MNDWI),Image Index Calculation
605,script_187038.txt,LANDSAT/LC8_SR,ActOn,Image collection filtering and renaming,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Temporal Image Collection Filtering,Filter Image Collection By Date And Region
606,script_187038.txt,LANDSAT/LE7_SR,ActOn,Image collection filtering and renaming,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Temporal Image Collection Filtering,Filter Image Collection By Date And Region
607,script_187038.txt,LANDSAT/LT5_SR,ActOn,Image collection filtering and renaming,"Landsat Global Land Survey 2005, Landsat 5+7 scenes",Temporal Image Collection Filtering,Filter Image Collection By Date And Region
608,script_187038.txt,LANDSAT/LC8_SR,ActOn,Image masking and cloud cover calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Cloud Masking,Image Cloud Masking
609,script_187038.txt,LANDSAT/LE7_SR,ActOn,Image masking and cloud cover calculation,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Cloud Masking,Image Cloud Masking
610,script_187038.txt,LANDSAT/LT5_SR,ActOn,Image masking and cloud cover calculation,"Landsat Global Land Survey 2005, Landsat 5+7 scenes",Image Cloud Masking,Image Cloud Masking
611,script_187038.txt,LANDSAT/LC8_SR,ActOn,Image classification and water class extraction,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter And Process Images For Water Detection,Filter Image Collection
612,script_187038.txt,LANDSAT/LE7_SR,ActOn,Image classification and water class extraction,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter And Process Images For Water Detection,Filter Image Collection
613,script_187038.txt,LANDSAT/LT5_SR,ActOn,Image classification and water class extraction,"Landsat Global Land Survey 2005, Landsat 5+7 scenes",Filter And Process Images For Water Detection,Filter Image Collection
614,script_187038.txt,LANDSAT/LC8_SR,ActOn,Image collection merging and reduction,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Merge And Sort Image Collections,Mask Application
615,script_187038.txt,LANDSAT/LE7_SR,ActOn,Image collection merging and reduction,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Merge And Sort Image Collections,Mask Application
616,script_187038.txt,LANDSAT/LT5_SR,ActOn,Image collection merging and reduction,"Landsat Global Land Survey 2005, Landsat 5+7 scenes",Merge And Sort Image Collections,Mask Application
617,script_187038.txt,USGS/NED,ActOn,Vector region creation and raster exporting,GMTED2010: Global Multi-resolution Terrain Elevation Data 2010,Convert Raster To Vector,Convert Raster To Vector
618,script_187038.txt,ft:1_RZgjlcqixp-L9hyS6NYGqLaKOlnhSC35AB5M5Ll,ActOn,Metadata extraction and exporting to CSV,ft:1_RZgjlcqixp-L9hyS6NYGqLaKOlnhSC35AB5M5Ll,Export Sampled Data,Mapping Cloud Cover
619,script_187038.txt,ft:1_RZgjlcqixp-L9hyS6NYGqLaKOlnhSC35AB5M5Ll,ActOn,Image exporting to Drive,ft:1_RZgjlcqixp-L9hyS6NYGqLaKOlnhSC35AB5M5Ll,Export Processed Images To Drive,Export Processed Images To Drive
620,script_187125.txt,COPERNICUS/S2,ActOn,"Process Sentinel-2 image by filtering, resampling, and normalizing bands","Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Image Band Normalization,Filter And Process Images For Water Detection
621,script_187125.txt,COPERNICUS/S2,ActOn,Compute NDWI and MNDWI indices for water detection,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Calculates Modified Normalized Difference Water Index (MNDWI),Image Index Calculation
622,script_187125.txt,COPERNICUS/S2,ActOn,Detect water bodies using Canny edge detection and thresholding,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Apply Threshold To Identify Water Surface,Boundary Statistics Calculation
623,script_187125.txt,JRC/GSW1_0/MonthlyHistory,ActOn,Compute JRC monthly water occurrence for a few months,"JRC Monthly Water History, v1.4",Calculate Annual Precipitation,Calculate Urban Green Density
624,script_187125.txt,users/christinacorbane/MT_comp_proj,ActOn,,users/christinacorbane/,,
625,script_187131.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,Filtering regions by metadata,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,Filter Images By Region,Filter Images By Date And Region
626,script_187131.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,Filtering hotspots by year and region,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,Filter Images By Year,Image Cloud Removal
627,script_187131.txt,LANDSAT/LT5_L1T,ActOn,Creating cloud-free composites,"Landsat Global Land Survey 2005, Landsat 7 scenes",Create Image Composites To Minimize Cloud Cover,Create Image Composites To Minimize Cloud Cover
628,script_187131.txt,LANDSAT/LE7_L1T_TOA,ActOn,Creating cloud-free composites,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Create Image Composites To Minimize Cloud Cover,Create Image Composites To Minimize Cloud Cover
629,script_187131.txt,LANDSAT/LC8_L1T_TOA,ActOn,Creating cloud-free composites,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Create Image Composites To Minimize Cloud Cover,Create Image Composites To Minimize Cloud Cover
630,script_187131.txt,LANDSAT/LT5_L1T,ActOn,Removing clouds from composites,"Landsat Global Land Survey 2005, Landsat 7 scenes",Create Image Composites To Minimize Cloud Cover,Create Image Composites To Minimize Cloud Cover
631,script_187131.txt,LANDSAT/LE7_L1T_TOA,ActOn,Removing clouds from composites,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Create Image Composites To Minimize Cloud Cover,Create Image Composites To Minimize Cloud Cover
632,script_187131.txt,LANDSAT/LC8_L1T_TOA,ActOn,Removing clouds from composites,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Create Image Composites To Minimize Cloud Cover,Create Image Composites To Minimize Cloud Cover
633,script_187131.txt,LANDSAT/LT5_L1T,ActOn,Calculating NBR indices,"Landsat Global Land Survey 2005, Landsat 7 scenes",Calculate Normalized Burn Ratio (NBR) For Images,Land Cover Change Detection
634,script_187131.txt,LANDSAT/LE7_L1T_TOA,ActOn,Calculating NBR indices,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Calculate Normalized Burn Ratio (NBR) For Images,Land Cover Change Detection
635,script_187131.txt,LANDSAT/LC8_L1T_TOA,ActOn,Calculating NBR indices,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Calculate Normalized Burn Ratio (NBR) For Images,Land Cover Change Detection
636,script_187131.txt,LANDSAT/LT5_L1T,ActOn,Creating burned area masks,"Landsat Global Land Survey 2005, Landsat 7 scenes",Burn Masking,Burn Masking
637,script_187131.txt,LANDSAT/LE7_L1T_TOA,ActOn,Creating burned area masks,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Burn Masking,Burn Masking
638,script_187131.txt,LANDSAT/LC8_L1T_TOA,ActOn,Creating burned area masks,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Burn Masking,Burn Masking
639,script_187131.txt,FIRMS,ActOn,Filtering hotspots by year and region,FIRMS: Fire Information for Resource Management System,Filter Images By Year,Image Cloud Removal
640,script_187131.txt,FIRMS,ActOn,Reducing to vectors,FIRMS: Fire Information for Resource Management System,Vectorization,Vectorization
641,script_187131.txt,FIRMS,ActOn,Exporting to Drive,FIRMS: Fire Information for Resource Management System,Export Processed Data To Drive,Export Processed Data To Drive
642,script_187137.txt,MODIS/MOD11A2,ActOn,Extracting Land Surface Temperature (LST) from MODIS images,MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Derive Land Surface Temperature Using Thermal Properties,Filter Images By Date
643,script_187137.txt,MODIS/MOD11A2,ActOn,Transforming Kelvin to Celsius,MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Unit Conversion For Temperature Data,Unit Conversion For Temperature Data
644,script_187137.txt,MODIS/MOD11A2,ActOn,"Calculating monthly max, min, and mean temperatures",MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Temperature Calculation,Temperature Calculation
645,script_187137.txt,MODIS/MOD11A2,ActOn,"Calculating temperature max, min, and mean by month of the year",MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Temperature Calculation,Temperature Calculation
646,script_187137.txt,users/khoapv_vnuf/Thanhhoa_t,ActOn,Aggregating images by year,users/khoapv_vnuf/,Filter Image Collection By Year,Filter Image Collection By Date
647,script_187137.txt,users/khoapv_vnuf/Thanhhoa_t,ActOn,Calculating annual percentiles,users/khoapv_vnuf/,Calculating Annual Average,Calculating Annual Average
648,script_187137.txt,users/khoapv_vnuf/Thanhhoa_t,ActOn,Generating dates by months for all years,users/khoapv_vnuf/,Creating Annual Composite,Creating Annual Composite
649,script_187137.txt,users/khoapv_vnuf/Thanhhoa_t,ActOn,"Visualizing monthly min, max, and mean temperatures",users/khoapv_vnuf/,Visualize Temperature Data,Generate Time Series Charts Of Temperature Data
650,script_187138.txt,UMD/hansen/global_forest_change_2017_v1_5,ActOn,Masking forested and deforested areas using Hansen et al. forest change dataset,Hansen Global Forest Change v1.10 (2000-2022),Vegetation Masking,Vegetation Masking
651,script_187138.txt,LANDSAT/LC08/C01/T2_SR,ActOn,Filtering Landsat 8 images by forested areas,USGS Landsat 8 Collection 2 Tier 2 Raw Scenes,Filter And Mosaic Landsat Images,Sort Image Collections By Cloud Cover
652,script_187138.txt,LANDSAT/LC08/C01/T2_SR,ActOn,Calculating mean air surface temperature over forested areas in the Amazon Basin,USGS Landsat 8 Collection 2 Tier 2 Raw Scenes,Forest Area Calculation,Filter Image Collection By Region
653,script_187138.txt,Oxford/MAP/LST_Day_5km_Monthly,ActOn,Calculating mean air surface temperature over forested areas in the Amazon Basin,Oxford MAP LST: Malaria Atlas Project Gap-Filled Daytime Land Surface Temperature,Forest Area Calculation,Filter Image Collection By Region
654,script_187138.txt,NCEP_RE/surface_temp,ActOn,Calculating mean air surface temperature over forested areas in the Amazon Basin,"NCEP/NCAR Reanalysis Data, Surface Temperature",Forest Area Calculation,Filter Image Collection By Region
655,script_187226.txt,COPERNICUS/S2,ActOn,sentinel2toa: converts Sentinel-2 image to top-of-atmosphere reflectance,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Surface Reflectance Correction,Surface water area computation
656,script_187226.txt,COPERNICUS/S2,ActOn,sentinelCloudScore: computes cloud score based on several indicators of cloudiness,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Cloud Score Computation,Cloud Score Computation
657,script_187226.txt,COPERNICUS/S2,ActOn,shadowMask: detects cloud shadows based on solar geometry and dark pixel detection,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Shadow Detection,Compute Mean Values
658,script_187226.txt,COPERNICUS/S2,ActOn,waterMask: detects water based on NDWI,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Detect Water,Water body Area Calculation
659,script_187226.txt,COPERNICUS/S2,ActOn,"cloud_and_shadow_mask: combines cloud, shadow, and water masks to filter out unwanted features","Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Cloud And Water Masking,Mosaic Landsat Images
660,script_187248.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Masking cloud shadows and clouds from Landsat 8 images,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Cloud And Cloud Shadow Masking,Image Cloud Masking
661,script_187248.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculating NDVI and thermal bands,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Add NDVI Band To Images,Add NDVI Band To Images
662,script_187248.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculating Land Surface Temperature (LST),USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Surface Temperature Calculation,Surface Temperature Calculation
663,script_187248.txt,users/khoirurrizqi/Jawa,ActOn,Calculating fractional vegetation and emissivity,users/khoirurrizqi/,Compute Emissivity From Vegetation Fraction,Emissivity Calculation
664,script_187248.txt,users/khoirurrizqi/Jawa,ActOn,Calculating Land Surface Temperature (LST),users/khoirurrizqi/,Surface Temperature Calculation,Surface Temperature Calculation
665,script_187481.txt,COPERNICUS/S1_GRD,ActOn,Filtering Sentinel-1 images by date and polarization,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Images By Date,Filter Image Collection By Date And Boundaries
666,script_187481.txt,COPERNICUS/S1_GRD,ActOn,Applying smoothing filter to reduce noise,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Speckle Noise Removal,Focal Median Smoothing
667,script_187481.txt,COPERNICUS/S1_GRD,ActOn,Calculating band ratio to identify flood areas,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Flood Area Calculation,Flood Area Calculation
668,script_187481.txt,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,ActOn,Generating histograms for backscatter values,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,Generating Histograms,Generating Histograms
669,script_187523.txt,COPERNICUS/S1_GRD,ActOn,Filtering Sentinel-1 images by geometry and date,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Images By Date,Filter Image Collection By Date And Boundaries
670,script_187523.txt,COPERNICUS/S1_GRD,ActOn,Converting images from dB to natural scale,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Scaling Image Values,Area Calculation
671,script_187523.txt,COPERNICUS/S1_GRD,ActOn,Smoothing images using focal median filter,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Focal Median Smoothing,Focal Median Smoothing
672,script_187523.txt,COPERNICUS/S1_GRD,ActOn,Calculating band ratio and flood extent,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Flood Area Calculation,Flood Area Calculation
673,script_187523.txt,COPERNICUS/S1_GRD,ActOn,Generating histograms of backscatter values,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Generating Histograms,Generating Histograms
674,script_187523.txt,COPERNICUS/S1_GRD,ActOn,Visualizing flood and river extent using RGB composites,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Create RGB Composite Image,Image Mosaicking
675,script_187528.txt,COPERNICUS/S1_GRD,ActOn,Filtering Sentinel-1 images by date and polarization,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Images By Date,Filter Image Collection By Date And Boundaries
676,script_187528.txt,COPERNICUS/S1_GRD,ActOn,Applying smoothing filter to reduce noise,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Speckle Noise Removal,Focal Median Smoothing
677,script_187528.txt,COPERNICUS/S1_GRD,ActOn,Calculating band ratio to identify flooded areas,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Flood Area Calculation,Flood Area Calculation
678,script_187528.txt,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,ActOn,Generating histograms for backscatter values,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,Generating Histograms,Generating Histograms
679,script_187530.txt,COPERNICUS/S1_GRD,ActOn,Filtering Sentinel-1 images by date and polarization,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Images By Date,Filter Image Collection By Date And Boundaries
680,script_187530.txt,COPERNICUS/S1_GRD,ActOn,Applying smoothing filter to reduce noise,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Speckle Noise Removal,Focal Median Smoothing
681,script_187530.txt,COPERNICUS/S1_GRD,ActOn,Calculating band ratios for flood mapping,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Flood Area Calculation,Flood Area Calculation
682,script_187530.txt,COPERNICUS/S1_GRD,ActOn,Generating histograms for backscatter values,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Generating Histograms,Generating Histograms
683,script_187530.txt,COPERNICUS/S1_GRD,ActOn,Creating RGB composites for visualization,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Create RGB Composite Image,Image Mosaicking
684,script_187530.txt,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,ActOn,,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,,
685,script_187532.txt,COPERNICUS/S1_GRD,ActOn,Filtering Sentinel-1 images by ROI and date,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Images By Date,Filter Image Collection By Date And Boundaries
686,script_187532.txt,COPERNICUS/S1_GRD,ActOn,Converting images from dB to natural scale,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Scaling Image Values,Area Calculation
687,script_187532.txt,COPERNICUS/S1_GRD,ActOn,Smoothing images using focal median filter,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Focal Median Smoothing,Focal Median Smoothing
688,script_187532.txt,COPERNICUS/S1_GRD,ActOn,Calculating band ratios,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Calculate Spectral Indices And Ratios From Satellite Bands,Calculate Spectral Indices And Ratios From Satellite Bands
689,script_187532.txt,COPERNICUS/S1_GRD,ActOn,Generating histograms,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Generating Histograms,Generating Histograms
690,script_187532.txt,COPERNICUS/S1_GRD,ActOn,"Classifying flood, wet, and dry areas","Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Identify Water And Flood Surfaces Using Indices,Focal Median Smoothing
691,script_187532.txt,COPERNICUS/S1_GRD,ActOn,Visualizing results on the map,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Visualize The Processed Data,Visualize Temperature Data
