Relation_ID,Script_ID,Head_Entity,Relation_Type,Tail_Entity,Head_Entity_update,Tail_Entity_update,Tail_Entity_update_pair
566,script_186562.txt,LANDSAT/LC8_L1T_TOA,ActOn,Calculates NDVI for vegetation health assessment,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Fractional Vegetation Cover (FVC) Calculation,Computes Normalized Difference Vegetation Index (NDVI)
567,script_186562.txt,LANDSAT/LC8_L1T_TOA,ActOn,Calculates NBR for burn severity mapping,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Calculate dNBR For Fire Severity,Mask Areas To Refine Flood Detection
568,script_186570.txt,LANDSAT/LC8_SR,ActOn,Calculates NDVI for each image in the collection,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
569,script_186570.txt,LANDSAT/LC8_L1T_TOA,ActOn,Calculates NDVI for each image in the collection,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
570,script_186570.txt,LANDSAT/LT5_L1T_TOA_FMASK,ActOn,Calculates NDVI for each image in the collection,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
571,script_186570.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Calculates NDVI for each image in the collection,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
572,script_186570.txt,LANDSAT/LE7_L1T_TOA,ActOn,Calculates NDVI for each image in the collection,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
573,script_186570.txt,LANDSAT/LC8_SR,ActOn,Calculates NBR for each image in the collection,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
574,script_186570.txt,LANDSAT/LC8_L1T_TOA,ActOn,Calculates NBR for each image in the collection,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
575,script_186570.txt,LANDSAT/LT5_L1T_TOA_FMASK,ActOn,Calculates NBR for each image in the collection,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
576,script_186570.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Calculates NBR for each image in the collection,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
577,script_186570.txt,LANDSAT/LE7_L1T_TOA,ActOn,Calculates NBR for each image in the collection,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
578,script_186570.txt,LANDSAT/LC8_SR,ActOn,Exports image properties to a CSV file,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Create Image Composites To Minimize Cloud Cover,Merge Different Land Cover Feature Collections
579,script_186570.txt,LANDSAT/LC8_L1T_TOA,ActOn,Exports image properties to a CSV file,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Create Image Composites To Minimize Cloud Cover,Merge Different Land Cover Feature Collections
580,script_186570.txt,LANDSAT/LT5_L1T_TOA_FMASK,ActOn,Exports image properties to a CSV file,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Create Image Composites To Minimize Cloud Cover,Merge Different Land Cover Feature Collections
581,script_186570.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Exports image properties to a CSV file,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Create Image Composites To Minimize Cloud Cover,Merge Different Land Cover Feature Collections
582,script_186570.txt,LANDSAT/LE7_L1T_TOA,ActOn,Exports image properties to a CSV file,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Create Image Composites To Minimize Cloud Cover,Merge Different Land Cover Feature Collections
583,script_186570.txt,LANDSAT/LC8_SR,ActOn,Creates and exports a mosaic image,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Creates And Exports Image Mosaics,Creates And Exports Image Mosaics
584,script_186570.txt,LANDSAT/LC8_L1T_TOA,ActOn,Creates and exports a mosaic image,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Creates And Exports Image Mosaics,Creates And Exports Image Mosaics
585,script_186570.txt,LANDSAT/LT5_L1T_TOA_FMASK,ActOn,Creates and exports a mosaic image,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Creates And Exports Image Mosaics,Creates And Exports Image Mosaics
586,script_186570.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Creates and exports a mosaic image,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Creates And Exports Image Mosaics,Creates And Exports Image Mosaics
587,script_186570.txt,LANDSAT/LE7_L1T_TOA,ActOn,Creates and exports a mosaic image,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Creates And Exports Image Mosaics,Creates And Exports Image Mosaics
588,script_186570.txt,LANDSAT/LC8_SR,ActOn,Exports individual scenes as separate images,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Processed Images To Google Drive,Filter Image Collection By Date And Region
589,script_186570.txt,LANDSAT/LC8_L1T_TOA,ActOn,Exports individual scenes as separate images,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Export Processed Images To Google Drive,Filter Image Collection By Date And Region
590,script_186570.txt,LANDSAT/LT5_L1T_TOA_FMASK,ActOn,Exports individual scenes as separate images,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Export Processed Images To Google Drive,Filter Image Collection By Date And Region
591,script_186570.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Exports individual scenes as separate images,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Export Processed Images To Google Drive,Filter Image Collection By Date And Region
592,script_186570.txt,LANDSAT/LE7_L1T_TOA,ActOn,Exports individual scenes as separate images,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Export Processed Images To Google Drive,Filter Image Collection By Date And Region
593,script_186570.txt,COPERNICUS/S2,ActOn,Calculates NDVI for each image in the collection,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
594,script_186570.txt,COPERNICUS/S2,ActOn,Calculates NBR for each image in the collection,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
595,script_186570.txt,COPERNICUS/S2,ActOn,Exports image properties to a CSV file,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Create Image Composites To Minimize Cloud Cover,Merge Different Land Cover Feature Collections
596,script_186570.txt,COPERNICUS/S2,ActOn,Creates and exports a mosaic image,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Creates And Exports Image Mosaics,Creates And Exports Image Mosaics
597,script_186570.txt,COPERNICUS/S2,ActOn,Exports individual scenes as separate images,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Export Processed Images To Google Drive,Filter Image Collection By Date And Region
598,script_186570.txt,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,ActOn,Calculates NDVI for each image in the collection,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
599,script_186570.txt,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,ActOn,Calculates NDVI for each image in the collection,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
600,script_186570.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,Calculates NDVI for each image in the collection,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
601,script_186570.txt,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,ActOn,Calculates NDVI for each image in the collection,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
602,script_186570.txt,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,ActOn,Calculates NDVI for each image in the collection,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
603,script_186570.txt,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,ActOn,Calculates NDVI for each image in the collection,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
604,script_186570.txt,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,ActOn,Calculates NDVI for each image in the collection,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
605,script_186570.txt,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,ActOn,Calculates NBR for each image in the collection,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
606,script_186570.txt,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,ActOn,Calculates NBR for each image in the collection,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
607,script_186570.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,Calculates NBR for each image in the collection,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
608,script_186570.txt,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,ActOn,Calculates NBR for each image in the collection,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
609,script_186570.txt,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,ActOn,Calculates NBR for each image in the collection,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
610,script_186570.txt,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,ActOn,Calculates NBR for each image in the collection,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
611,script_186570.txt,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,ActOn,Calculates NBR for each image in the collection,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
612,script_186570.txt,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,ActOn,Exports image properties to a CSV file,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,Create Image Composites To Minimize Cloud Cover,Merge Different Land Cover Feature Collections
613,script_186570.txt,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,ActOn,Exports image properties to a CSV file,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,Create Image Composites To Minimize Cloud Cover,Merge Different Land Cover Feature Collections
614,script_186570.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,Exports image properties to a CSV file,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,Create Image Composites To Minimize Cloud Cover,Merge Different Land Cover Feature Collections
615,script_186570.txt,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,ActOn,Exports image properties to a CSV file,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,Create Image Composites To Minimize Cloud Cover,Merge Different Land Cover Feature Collections
616,script_186570.txt,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,ActOn,Exports image properties to a CSV file,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,Create Image Composites To Minimize Cloud Cover,Merge Different Land Cover Feature Collections
617,script_186570.txt,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,ActOn,Exports image properties to a CSV file,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,Create Image Composites To Minimize Cloud Cover,Merge Different Land Cover Feature Collections
618,script_186570.txt,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,ActOn,Exports image properties to a CSV file,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,Create Image Composites To Minimize Cloud Cover,Merge Different Land Cover Feature Collections
619,script_186570.txt,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,ActOn,Creates and exports a mosaic image,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,Creates And Exports Image Mosaics,Creates And Exports Image Mosaics
620,script_186570.txt,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,ActOn,Creates and exports a mosaic image,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,Creates And Exports Image Mosaics,Creates And Exports Image Mosaics
621,script_186570.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,Creates and exports a mosaic image,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,Creates And Exports Image Mosaics,Creates And Exports Image Mosaics
622,script_186570.txt,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,ActOn,Creates and exports a mosaic image,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,Creates And Exports Image Mosaics,Creates And Exports Image Mosaics
623,script_186570.txt,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,ActOn,Creates and exports a mosaic image,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,Creates And Exports Image Mosaics,Creates And Exports Image Mosaics
624,script_186570.txt,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,ActOn,Creates and exports a mosaic image,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,Creates And Exports Image Mosaics,Creates And Exports Image Mosaics
625,script_186570.txt,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,ActOn,Creates and exports a mosaic image,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,Creates And Exports Image Mosaics,Creates And Exports Image Mosaics
626,script_186570.txt,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,ActOn,Exports individual scenes as separate images,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,Export Processed Images To Google Drive,Filter Image Collection By Date And Region
627,script_186570.txt,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,ActOn,Exports individual scenes as separate images,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,Export Processed Images To Google Drive,Filter Image Collection By Date And Region
628,script_186570.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,Exports individual scenes as separate images,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,Export Processed Images To Google Drive,Filter Image Collection By Date And Region
629,script_186570.txt,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,ActOn,Exports individual scenes as separate images,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,Export Processed Images To Google Drive,Filter Image Collection By Date And Region
630,script_186570.txt,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,ActOn,Exports individual scenes as separate images,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,Export Processed Images To Google Drive,Filter Image Collection By Date And Region
631,script_186570.txt,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,ActOn,Exports individual scenes as separate images,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,Export Processed Images To Google Drive,Filter Image Collection By Date And Region
632,script_186570.txt,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,ActOn,Exports individual scenes as separate images,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,Export Processed Images To Google Drive,Filter Image Collection By Date And Region
633,script_186601.txt,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,ActOn,Filtering images by polarization and date,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,Filter Images By Date And Region,Limit The Number Of Images
634,script_186601.txt,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,ActOn,Creating composites from different look angles,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,Create Median Composite Of Images,Create Median Composite Of Images
635,script_186601.txt,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,ActOn,Filtering images by polarization and date,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,Filter Images By Date And Region,Limit The Number Of Images
636,script_186601.txt,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,ActOn,Filtering images by polarization and date,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,Filter Images By Date And Region,Limit The Number Of Images
637,script_186601.txt,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,ActOn,Creating composites from different look angles,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,Create Median Composite Of Images,Create Median Composite Of Images
638,script_186601.txt,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,ActOn,Creating composites from different look angles,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,Create Median Composite Of Images,Create Median Composite Of Images
639,script_186605.txt,LANDSAT/LC8_SR,ActOn,NDVI calculation over image collection,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Generate Time Series Data For NDVI Changes,Calculates Normalized Difference Water Index (NDWI)
640,script_186605.txt,LANDSAT/LC8_L1T_TOA,ActOn,NDVI calculation over image collection,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Generate Time Series Data For NDVI Changes,Calculates Normalized Difference Water Index (NDWI)
641,script_186605.txt,LANDSAT/LT5_L1T_TOA_FMASK,ActOn,NDVI calculation over image collection,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Generate Time Series Data For NDVI Changes,Calculates Normalized Difference Water Index (NDWI)
642,script_186605.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,NDVI calculation over image collection,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Generate Time Series Data For NDVI Changes,Calculates Normalized Difference Water Index (NDWI)
643,script_186605.txt,LANDSAT/LE7_L1T_TOA,ActOn,NDVI calculation over image collection,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Generate Time Series Data For NDVI Changes,Calculates Normalized Difference Water Index (NDWI)
644,script_186605.txt,COPERNICUS/S2,ActOn,NDVI calculation over image collection,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Generate Time Series Data For NDVI Changes,Calculates Normalized Difference Water Index (NDWI)
645,script_186605.txt,LANDSAT/LC8_SR,ActOn,NBR calculation over image collection,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Calculate NBR For Pre-Fire Image,Merge Different Land Cover Feature Collections
646,script_186605.txt,LANDSAT/LC8_L1T_TOA,ActOn,NBR calculation over image collection,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Calculate NBR For Pre-Fire Image,Merge Different Land Cover Feature Collections
647,script_186605.txt,LANDSAT/LT5_L1T_TOA_FMASK,ActOn,NBR calculation over image collection,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Calculate NBR For Pre-Fire Image,Merge Different Land Cover Feature Collections
648,script_186605.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,NBR calculation over image collection,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Calculate NBR For Pre-Fire Image,Merge Different Land Cover Feature Collections
649,script_186605.txt,LANDSAT/LE7_L1T_TOA,ActOn,NBR calculation over image collection,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Calculate NBR For Pre-Fire Image,Merge Different Land Cover Feature Collections
650,script_186605.txt,COPERNICUS/S2,ActOn,NBR calculation over image collection,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Calculate NBR For Pre-Fire Image,Merge Different Land Cover Feature Collections
651,script_186605.txt,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,ActOn,Export image properties to Drive,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,Export Processed Images To Drive,Export Processed Images To Google Drive
652,script_186605.txt,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,ActOn,Export image properties to Drive,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,Export Processed Images To Drive,Export Processed Images To Google Drive
653,script_186605.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,Export image properties to Drive,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,Export Processed Images To Drive,Export Processed Images To Google Drive
654,script_186605.txt,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,ActOn,Export image properties to Drive,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,Export Processed Images To Drive,Export Processed Images To Google Drive
655,script_186605.txt,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,ActOn,Export image properties to Drive,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,Export Processed Images To Drive,Export Processed Images To Google Drive
656,script_186605.txt,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,ActOn,Export image properties to Drive,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,Export Processed Images To Drive,Export Processed Images To Google Drive
657,script_186605.txt,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,ActOn,Export image properties to Drive,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,Export Processed Images To Drive,Export Processed Images To Google Drive
658,script_186605.txt,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,ActOn,Create and export mosaic,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,Export Mosaic,Visualize NDVI Results
659,script_186605.txt,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,ActOn,Create and export mosaic,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,Export Mosaic,Visualize NDVI Results
660,script_186605.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,Create and export mosaic,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,Export Mosaic,Visualize NDVI Results
661,script_186605.txt,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,ActOn,Create and export mosaic,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,Export Mosaic,Visualize NDVI Results
662,script_186605.txt,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,ActOn,Create and export mosaic,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,Export Mosaic,Visualize NDVI Results
663,script_186605.txt,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,ActOn,Create and export mosaic,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,Export Mosaic,Visualize NDVI Results
664,script_186605.txt,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,ActOn,Create and export mosaic,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,Export Mosaic,Visualize NDVI Results
665,script_186605.txt,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,ActOn,Export individual scenes,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,Export Clipped Image,Sort Image Collection By Time
666,script_186605.txt,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,ActOn,Export individual scenes,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,Export Clipped Image,Sort Image Collection By Time
667,script_186605.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,Export individual scenes,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,Export Clipped Image,Sort Image Collection By Time
668,script_186605.txt,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,ActOn,Export individual scenes,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,Export Clipped Image,Sort Image Collection By Time
669,script_186605.txt,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,ActOn,Export individual scenes,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,Export Clipped Image,Sort Image Collection By Time
670,script_186605.txt,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,ActOn,Export individual scenes,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,Export Clipped Image,Sort Image Collection By Time
671,script_186605.txt,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,ActOn,Export individual scenes,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,Export Clipped Image,Sort Image Collection By Time
