ID,Script_ID,Entity_Type,Value
500,script_188030.txt,Function,Exporting results to CSV files
501,script_188052.txt,Function,Cloud masking for Landsat images
502,script_188052.txt,Function,Calculating MNDWI index for Landsat images
503,script_188052.txt,Function,Sentinel-2 based water detection
504,script_188052.txt,Function,Otsu thresholding for water extraction
505,script_188052.txt,Function,Water area calculation for Landsat and Sentinel-2 images
506,script_188068.txt,Function,Filtering and selecting SAR images based on polarization and pass direction
507,script_188068.txt,Function,Calculating the difference between before and after flood images
508,script_188068.txt,Function,Applying a threshold to identify flooded areas
509,script_188068.txt,Function,Calculating the area of flooded land
510,script_188068.txt,Function,Calculating the population affected by the flood
511,script_188068.txt,Function,Calculating the area of affected cropland and urban areas
512,script_188147.txt,Function,Image collection creation and filtering
513,script_188147.txt,Function,Feature collection creation and filtering
514,script_188147.txt,Function,Image masking and clipping
515,script_188147.txt,Function,Image compositing and mosaicking
516,script_188147.txt,Function,Image classification using CART algorithm
517,script_188147.txt,Function,Image ratio calculation
518,script_188147.txt,Function,Image quality assessment
519,script_188147.txt,Function,Change detection analysis
520,script_188163.txt,Function,Merging and mosaicking of image collections
521,script_188163.txt,Function,Clipping images to a country boundary
522,script_188163.txt,Function,Applying filters to image collections
523,script_188163.txt,Function,Calculating spectral indices
524,script_188163.txt,Function,Classifying land cover using a Cart algorithm
525,script_188163.txt,Function,Applying masks to classified images
526,script_188182.txt,Function,Filtering and compositing Landsat images
527,script_188182.txt,Function,Calculating spectral ratios
528,script_188182.txt,Function,Classifying land cover using CART algorithm
529,script_188182.txt,Function,"Applying masks for settlements, water bodies, and forest areas"
530,script_188182.txt,Function,Correcting classification errors using feature collections
531,script_188190.txt,Function,Filtering and compositing of Landsat and Sentinel-2 images
532,script_188190.txt,Function,Clipping and masking of images using country and climatic zone boundaries
533,script_188190.txt,Function,Calculation of vegetation indices and ratios
534,script_188190.txt,Function,Land cover classification using CART algorithm
535,script_188190.txt,Function,Change detection using Hansen forest change data
536,script_188211.txt,Function,createLandsatCollection
537,script_188211.txt,Function,maskL457sr
538,script_188211.txt,Function,maskL8sr
539,script_188211.txt,Function,excludeBand
540,script_188211.txt,Function,formatDate
541,script_188211.txt,Function,mergeObjects
542,script_188211.txt,Function,Norm_ID
543,script_188211.txt,Function,Two_Divide
544,script_188211.txt,Function,cal_index
545,script_188211.txt,Function,get_water
546,script_188211.txt,Function,get_water_2
547,script_188211.txt,Function,get_area
548,script_188211.txt,Function,processSSC
549,script_188217.txt,Function,maskL457sr
550,script_188217.txt,Function,maskL8sr
551,script_188217.txt,Function,renameBandsL8
552,script_188217.txt,Function,addIndices
553,script_188217.txt,Function,normalize
554,script_188217.txt,Function,print_hist
555,script_188217.txt,Function,classArea
556,script_188217.txt,Function,create_chart
557,script_188217.txt,Function,blend_image
558,script_188217.txt,Function,fillImage
559,script_188217.txt,Function,lulcreclassification
560,script_188217.txt,Function,focal_reclass
561,script_188217.txt,Function,combinatorialAnd
562,script_188217.txt,Function,buffer_by_area
563,script_188221.txt,Function,Filtering image collection by date range and selecting variables
564,script_188221.txt,Function,Reducing region to get mean values of variables within a geometry
565,script_188221.txt,Function,Mapping over image collection to extract mean values of variables
566,script_188221.txt,Function,Exporting feature collection as a CSV to Google Drive
567,script_188386.txt,Function,Image collection creation
568,script_188386.txt,Function,Geometry definition and creation
569,script_188397.txt,Function,Filtering MODIS images by date
570,script_188397.txt,Function,Selecting BurnDate band
571,script_188397.txt,Function,Creating a video thumbnail from the image collection
572,script_188400.txt,Function,clipBorder
573,script_188400.txt,Function,filterDate
574,script_188400.txt,Function,limit
575,script_188400.txt,Function,select
576,script_188400.txt,Function,clip
577,script_188400.txt,Function,map
578,script_188401.txt,Function,clipBorder
579,script_188401.txt,Function,filterDate
580,script_188401.txt,Function,select
581,script_188401.txt,Function,limit
582,script_188401.txt,Function,map
583,script_188412.txt,Function,Cloud masking using pixel QA band
584,script_188412.txt,Function,Image filtering by date and geometry
585,script_188412.txt,Function,Image clipping to geometry
586,script_188412.txt,Function,Median image calculation
587,script_188412.txt,Function,NDVI calculation
588,script_188412.txt,Function,LST calculation using thermal band 10
589,script_188412.txt,Function,Emissivity calculation
590,script_188412.txt,Function,Fractional vegetation calculation
591,script_188412.txt,Function,Image visualization and layer addition
592,script_188413.txt,Function,Cloud masking using pixel QA band
593,script_188413.txt,Function,Image filtering by date and geometry
594,script_188413.txt,Function,Image clipping to geometry
595,script_188413.txt,Function,Median image calculation
596,script_188413.txt,Function,NDVI calculation
597,script_188413.txt,Function,LST calculation using thermal band 10
598,script_188413.txt,Function,Emissivity calculation
599,script_188413.txt,Function,Fractional vegetation calculation
600,script_188413.txt,Function,Image visualization and export to Drive
601,script_188414.txt,Function,Cloud masking using pixel QA band
602,script_188414.txt,Function,Image collection filtering by date and geometry
603,script_188414.txt,Function,Image clipping to geometry
604,script_188414.txt,Function,Median image calculation
605,script_188414.txt,Function,NDVI calculation
606,script_188414.txt,Function,LST calculation using thermal band 10
607,script_188414.txt,Function,Emissivity calculation
608,script_188414.txt,Function,Fractional vegetation calculation
609,script_188414.txt,Function,Image visualization and export
610,script_188419.txt,Function,Cloud masking using pixel QA band
611,script_188419.txt,Function,Image filtering by date and geometry
612,script_188419.txt,Function,Image clipping to geometry
613,script_188419.txt,Function,Median image calculation
614,script_188419.txt,Function,NDVI calculation
615,script_188419.txt,Function,LST calculation using thermal band 10
616,script_188419.txt,Function,Emissivity calculation
617,script_188419.txt,Function,Fractional vegetation calculation
618,script_188419.txt,Function,Image visualization and export to Drive
619,script_188454.txt,Function,Filtering image collection by cloud probability
620,script_188454.txt,Function,Creating a mosaic of images
621,script_188454.txt,Function,Counting images in a collection
622,script_188454.txt,Function,Masking clouds in an image
623,script_188454.txt,Function,Calculating the sum of a collection
624,script_188454.txt,Function,Calculating the percentage of cloud probability
625,script_188455.txt,Function,Filtering image collection by date and cloud probability
626,script_188455.txt,Function,Creating a mosaic of images
627,script_188455.txt,Function,Masking clouds from images
628,script_188455.txt,Function,Calculating sum of images
629,script_188455.txt,Function,Calculating percentage of cloud cover
630,script_188455.txt,Function,Exporting image to Drive
631,script_188458.txt,Function,Filtering image collection by cloud probability
632,script_188458.txt,Function,Creating a mosaic of images
633,script_188458.txt,Function,Masking clouds from images
634,script_188458.txt,Function,Calculating sum of images
635,script_188458.txt,Function,Calculating percentage of cloud cover
636,script_188458.txt,Function,Exporting image to Drive
637,script_188465.txt,Function,Filtering image collection by date and bounds
638,script_188465.txt,Function,Creating a mosaic of images
639,script_188465.txt,Function,Reducing an image collection to a single image
640,script_188465.txt,Function,Masking clouds in an image
641,script_188465.txt,Function,Calculating the sum of a collection of images
642,script_188502.txt,Function,"Filtering Sentinel-1 data by date, transmitter receiver polarization, instrument mode, and relative orbit number"
643,script_188502.txt,Function,Applying OTSU thresholding to extract water bodies
644,script_188502.txt,Function,Calculating water body area and generating a time series chart
645,script_188502.txt,Function,Visualizing water body extraction results as an animation
646,script_188506.txt,Function,Filtering image collection by date and cloud probability
647,script_188506.txt,Function,Creating a mosaic of images for each day
648,script_188506.txt,Function,Masking clouds from images
649,script_188506.txt,Function,Calculating the sum of images
650,script_188506.txt,Function,Calculating the percentage of cloud probability
651,script_188509.txt,Function,Filtering and reducing CHIRPS image collection to calculate total precipitation
652,script_188509.txt,Function,Filtering and reducing S2 cloud probability image collection to calculate cloud probability
653,script_188509.txt,Function,Calculating correlation between precipitation and cloud probability using CrossCorrelation algorithm
654,script_188509.txt,Function,Masking clouds using qualityMosaic and probability threshold
655,script_188509.txt,Function,Calculating sum of cloud probability images using GPP_pre function
656,script_188509.txt,Function,Calculating percentage of cloud probability using sum and count images
657,script_188511.txt,Function,Filtering and reducing image collections
658,script_188511.txt,Function,Clipping and masking images
659,script_188511.txt,Function,Calculating cloud probability and precipitation
660,script_188511.txt,Function,Performing cross-correlation analysis
661,script_188511.txt,Function,Exporting images to Drive
662,script_23533.txt,Function,Remapping land cover classes
663,script_23533.txt,Function,Assembling image collection for land cover change detection
664,script_23533.txt,Function,Applying BULC function for land cover classification and change detection
665,script_28.txt,Function,Harmonization of Landsat 8 to Landsat 7
666,script_28.txt,Function,Harmonization of TM and ETM+ to OLI
667,script_28.txt,Function,Retrieval of surface reflectance collections
668,script_28.txt,Function,Calculation of snow persistence
669,script_28.txt,Function,Generation of HUC-based statistics
670,script_28.txt,Function,Export of results to CSV file
671,script_3043.txt,Function,renameOli
672,script_3043.txt,Function,renameEtm
673,script_3043.txt,Function,etmToOli
674,script_3043.txt,Function,fmask
675,script_3043.txt,Function,calNDVI
676,script_3043.txt,Function,calmNDWI
677,script_3043.txt,Function,calLSWI
678,script_3043.txt,Function,calEVI
679,script_3043.txt,Function,calAWEInsh
680,script_3043.txt,Function,prepOli
681,script_3043.txt,Function,prepEtm
682,script_3043.txt,Function,colWF
683,script_3043.txt,Function,colVF
684,script_32.txt,Function,Generate daily composites of optical data
685,script_32.txt,Function,Generate Sentinel-1 image collection for wet snow detection
686,script_32.txt,Function,Create test mask by updating Sentinel-1 image with optical composite
687,script_32.txt,Function,Generate stats for snow covered area/persistence
688,script_35538.txt,Function,Filtering images by date and bounds
689,script_35538.txt,Function,Calculating median image
690,script_35538.txt,Function,Clipping image to ROI
691,script_35538.txt,Function,Visualizing image
692,script_35538.txt,Function,Calculating NDVI
693,script_35538.txt,Function,Masking image based on NDVI threshold
694,script_35538.txt,Function,Generating histogram for NDVI image
695,script_41838.txt,Function,Filtering Landsat 8 images by date and cloud cover
696,script_41838.txt,Function,Clipping images to a region of interest
697,script_41838.txt,Function,Merging feature collections
698,script_41838.txt,Function,Selecting bands for classification
699,script_41838.txt,Function,Sampling regions for training
700,script_41838.txt,Function,Training a random forest classifier
701,script_41838.txt,Function,Classifying land cover
702,script_41838.txt,Function,Visualizing classification results
703,script_42.txt,Function,Filtering feature collection by country
704,script_42.txt,Function,Selecting bands from images
705,script_42.txt,Function,Applying reducer to image
706,script_42.txt,Function,Creating random points
707,script_42.txt,Function,Reducing regions
708,script_42.txt,Function,Allocating points to training and validation
709,script_42.txt,Function,Sampling regions
710,script_42.txt,Function,Training random forest classifier
711,script_42.txt,Function,Classifying image
712,script_43.txt,Function,Get average canopy cover across a feature
713,script_43.txt,Function,Get coordinate list of a feature
714,script_43.txt,Function,Define a threshold for the example feature
715,script_43.txt,Function,Create a mask based on the canopy cover of the CF
716,script_43.txt,Function,Move the features around
717,script_43.txt,Function,"Filter the features based on country, overlap with existing CF, and similar canopy cover"
718,script_43803.txt,Function,Filtering image collections by bounds and date
719,script_43803.txt,Function,Sorting image collections by cloud cover
720,script_43803.txt,Function,Clipping images to a region of interest
721,script_43803.txt,Function,Selecting specific bands from an image
722,script_43803.txt,Function,Mosaicking images
723,script_43803.txt,Function,Exporting images to Google Drive
724,script_43803.txt,Function,Visualizing images on a map
725,script_45435.txt,Function,Filtering image collections by date
726,script_45435.txt,Function,Selecting specific bands from image collections
727,script_45435.txt,Function,Reducing image collections using mean reducer
728,script_45435.txt,Function,Performing arithmetic operations on image collections
729,script_45435.txt,Function,Applying data quality control to MODIS data
730,script_45435.txt,Function,Visualizing and exporting image data to Drive
731,script_48.txt,Function,Filtering and buffering of AOI
732,script_48.txt,Function,Importing kmeans cluster image
733,script_48.txt,Function,Selecting LT params
734,script_48.txt,Function,Importing vertices image from LTOP
735,script_48.txt,Function,Preparing image collection and LT breakpoints
736,script_48.txt,Function,Running LT fit
737,script_48.txt,Function,Converting LT fit to LT prem
738,script_48.txt,Function,Calculating time since last vertex and segment length
739,script_49902.txt,Function,Filtering image collection by date and geometry
740,script_49902.txt,Function,Calculating NDVI index using NIR and Red bands
741,script_49902.txt,Function,Calculating NDMI index using normalizedDifference function
742,script_49902.txt,Function,Creating a legend for NDMI index
743,script_49902.txt,Function,Adding layers to the map
744,script_50.txt,Function,Filtering feature collection by country
745,script_50.txt,Function,Selecting bands from images
746,script_50.txt,Function,Reducing regions to get canopy cover
747,script_50.txt,Function,Creating random points for training
748,script_50.txt,Function,Training a random forest classifier
749,script_50.txt,Function,Classifying images using the trained model
750,script_51624.txt,Function,getWeeklySentinelComposite function composites Sentinel-1 ImageCollection for 7 days after a given date
751,script_51624.txt,Function,addLayerSelector function adds a layer selection widget to a map
752,script_51624.txt,Function,updateMap function updates a map to show a selected image
753,script_52026.txt,Function,Mean ozone concentration calculation for each month of 2019
754,script_52026.txt,Function,Clipping of ozone concentration data to the region of interest
755,script_52026.txt,Function,Filtering of ozone concentration data by date and bounds
756,script_52026.txt,Function,Reduction of ozone concentration data to mean values
757,script_54980.txt,Function,Importing and processing land cover classification images for multiple years
758,script_54980.txt,Function,Applying a remapping function to the classification images
759,script_54980.txt,Function,Generating a video thumbnail from the classified images
760,script_59099.txt,Function,Filtering image collection by date and cloud percentage
761,script_59099.txt,Function,Calculating NDVI index
762,script_59099.txt,Function,Mapping NDVI values to a visualization palette
763,script_59099.txt,Function,Charting NDVI values over time
764,script_62526.txt,Function,Filtering Sentinel-2 images by date and ROI
765,script_62526.txt,Function,Calculating difference in days between start and finish dates
766,script_62526.txt,Function,Creating a list of dates
767,script_62526.txt,Function,Iterating over dates to create daily mosaics
768,script_62526.txt,Function,Adding NDWI band to images
769,script_62526.txt,Function,Calculating water area using pixel area method
770,script_62526.txt,Function,Creating a time series chart of water area
771,script_62526.txt,Function,Exporting results to Google Drive
772,script_65671.txt,Function,Cloud masking and median computation for Landsat 5 images
773,script_65671.txt,Function,Cloud masking and median computation for Landsat 8 images
774,script_65671.txt,Function,Image export to Drive
775,script_65671.txt,Function,Table export to Drive
776,script_65671.txt,Function,Count and date range computation
777,script_67562.txt,Function,rmCloud: remove cloud and cloud shadow from Landsat 8 SR image
778,script_67562.txt,Function,scaleImage: scale Landsat 8 SR image
779,script_67562.txt,Function,NDVI: calculate normalized difference vegetation index
780,script_67562.txt,Function,NDWI: calculate normalized difference water index
781,script_67562.txt,Function,NDBI: calculate normalized difference built-up index
782,script_67562.txt,Function,Terrain: calculate elevation and slope from SRTM DEM
783,script_71184.txt,Function,"Cloud scoring function using blue, red, green, nir, swir1, swir2, and temp bands"
784,script_71184.txt,Function,Add MNDWI function using normalized difference of green and swir1 bands
785,script_71184.txt,Function,Filter function using cloudscore and MNDWI thresholds
786,script_71184.txt,Function,FillClouds function using flooding frequency for gap filling
787,script_72.txt,Function,Buffering the area of interest (AOI) by 5000 meters
788,script_72.txt,Function,Running LandTrendr temporal segmentation
789,script_72.txt,Function,Building a spectral response collection
790,script_72.txt,Function,Calculating the Normalized Burn Ratio (NBR) index
791,script_72.txt,Function,Running LandTrendr fit
792,script_72.txt,Function,Converting LandTrendr fit output to LandTrendr prem
793,script_72.txt,Function,Performing change detection
794,script_72.txt,Function,Exporting the change detection image to an asset
795,script_75448.txt,Function,Filtering image collection by boundary
796,script_75448.txt,Function,Generating annual composite images using LandsatSimple Composite
797,script_75448.txt,Function,Calculating NDWI for composite images
798,script_75448.txt,Function,Segmenting waterbody using Otsu method
799,script_75448.txt,Function,Calculating area of segmented waterbody
800,script_76696.txt,Function,maskClouds function for cloud removal
801,script_76696.txt,Function,maskCloudLC08 function for cloud masking from the quality band of Landsat 8
802,script_76696.txt,Function,maskCloudLT5 function for cloud masking from the quality band of Landsat 4/5/7
803,script_76696.txt,Function,oli2tm function for harmonizing Landsat 8 and Landsat 7
804,script_76709.txt,Function,Filtering Sentinel-2 collection for ROI and cloud-coverage
805,script_76709.txt,Function,Masking clouds and cirrus from Sentinel-2 images
806,script_76709.txt,Function,"Calculating NDVI, MNDWI, NDMI, NBR, NDVIreln, NDVIrel, and CI indices"
807,script_76709.txt,Function,"Computing percentiles (10th, 50th, 90th) of NDVI, MNDWI, NDMI, NBR, NDVIreln, NDVIrel, and CI indices"
808,script_76709.txt,Function,Creating composite images from Sentinel-2 bands and indices
809,script_76709.txt,Function,Exporting results to Google Drive
810,script_76805.txt,Function,Mask pixels with high SummaryQA
811,script_76805.txt,Function,Mask out water
812,script_76805.txt,Function,Calculate NDVI and EVI annual max values
813,script_76805.txt,Function,Prepare images for regression analysis
814,script_76805.txt,Function,Calculate slopes using Theil-Sen regression
815,script_76805.txt,Function,Map the coefficients
816,script_76805.txt,Function,Calculate average NDVI and EVI in region from image
817,script_76805.txt,Function,Data export
818,script_76839.txt,Function,Load and filter Landsat surface reflectance images
819,script_76839.txt,Function,Mask bad QA pixels
820,script_76839.txt,Function,Calculate NDVI and LSWI indices
821,script_76839.txt,Function,Clip and export results to Drive
822,script_76840.txt,Function,Load and filter Landsat surface reflectance images
823,script_76840.txt,Function,Mask bad QA pixels
824,script_76840.txt,Function,Calculate NDVI and LSWI indices
825,script_76840.txt,Function,Export results to Google Drive
826,script_76841.txt,Function,Load surface reflectance images
827,script_76841.txt,Function,Mask bad QA pixels
828,script_76841.txt,Function,Calculate NDVI and LSWI indices
829,script_76841.txt,Function,Compute median of Landsat images
830,script_76841.txt,Function,Clip images to region of interest
831,script_76841.txt,Function,Export images to Drive
832,script_78663.txt,Function,Apply LIA Correction function to Sentinel-1 Image Collection
833,script_78663.txt,Function,Generate time-series chart of corrected and uncorrected data
834,script_78805.txt,Function,Clip the image collection to the specified feature collection
835,script_78805.txt,Function,"Filter the image collection by cloud cover, date, and bounds"
836,script_78805.txt,Function,Calculate the median and mean of the image collection
837,script_78805.txt,Function,Compute the NDVI and SAVI indices from the median and mean images
838,script_78805.txt,Function,Visualize the results using different visualization parameters
839,script_85061.txt,Function,applyScaleFactors
840,script_85061.txt,Function,rename_bands
841,script_85061.txt,Function,sma
842,script_85061.txt,Function,cloudScore
843,script_85061.txt,Function,process_image
844,script_85061.txt,Function,class_1_probs2
845,script_85061.txt,Function,qualityMosaic
846,script_85061.txt,Function,clip
847,script_85061.txt,Function,set
848,script_85061.txt,Function,select
849,script_85061.txt,Function,multiply
850,script_85061.txt,Function,toInt16
851,script_85061.txt,Function,addBands
852,script_85061.txt,Function,Export.image.toAsset
853,script_85217.txt,Function,Load Landsat 8 scaled radiance image collection
854,script_85217.txt,Function,Make a cloud-free composite
855,script_85217.txt,Function,Merge geometry layers into a single FeatureCollection
856,script_85217.txt,Function,Sample the composite to generate training data
857,script_85217.txt,Function,Train a CART classifier
858,script_85217.txt,Function,Classify the composite
859,script_85217.txt,Function,Perform accuracy assessment using random uniforms and testing partition
860,script_85219.txt,Function,MascaraNubesS function to mask clouds in Sentinel-2 images
861,script_85219.txt,Function,Calculation of median image for pre-fire and fire periods
862,script_85219.txt,Function,Calculation of NBR index for fire severity analysis
863,script_85219.txt,Function,Calculation of NDVI index for vegetation health analysis
864,script_85219.txt,Function,Mosaicking and clipping of Sentinel-2 and Sentinel-3 images
865,script_89887.txt,Function,maskCloud function to mask clouds from MOD09GA images
866,script_89887.txt,Function,maskWater function to mask water from MOD09GA images
867,script_89887.txt,Function,Generation of hillshade using ee.Terrain.hillshade
868,script_89887.txt,Function,Generation of true color image using median of MOD09GA images
869,script_89887.txt,Function,Calculation of percentile values for true color image bands
870,script_95721.txt,Function,maskCloudAndShadows: Function to remove cloud and snow pixels
871,script_95721.txt,Function,addNDVI: Function to calculate and add an NDVI band
872,script_95721.txt,Function,addVARI: Function to calculate and add a VARI band
873,script_95721.txt,Function,addEVI: Function to calculate and add an EVI band
874,script_95721.txt,Function,bufferBy: Function to create a buffer
875,script_95721.txt,Function,"reduceRegions: Function to reduce regions and calculate mean NDVI, VARI, and EVI"
876,script_95950.txt,Function,Masking clouds and cirrus from Sentinel-2 images
877,script_95950.txt,Function,Calculating NDVI from Sentinel-2 images
878,script_95950.txt,Function,Extracting date information from images
879,script_95950.txt,Function,Sorting images by NDVI values
880,script_95950.txt,Function,Selecting images with maximum NDVI values
881,script_96316.txt,Function,Filtering Sentinel-2 images by date and cloud coverage
882,script_96316.txt,Function,Renaming bands of Sentinel-2 images
883,script_96316.txt,Function,"Calculating NDVI, NDWI, and NDWI1 indices"
884,script_96316.txt,Function,Creating quality mosaics of Sentinel-2 images
885,script_96316.txt,Function,Clipping images to Cordoba region
886,script_96316.txt,Function,Adding bands to images
887,script_96316.txt,Function,Mapping images to the Map
888,script_96317.txt,Function,Filtering Sentinel-2 images by date and cloud coverage
889,script_96317.txt,Function,Renaming bands of Sentinel-2 images
890,script_96317.txt,Function,"Calculating vegetation indices (EVI, MSAVI, MNDWI)"
891,script_96317.txt,Function,"Calculating quality bands (NDVI, NDWI, NDWI1)"
892,script_96317.txt,Function,Creating mosaics of Sentinel-2 images
893,script_96317.txt,Function,Clipping mosaics to Cordoba region
894,script_96317.txt,Function,Stacking NDVI bands from mosaics
895,script_96322.txt,Function,Filtering Sentinel-2 images by date and cloud cover
896,script_96322.txt,Function,Renaming Sentinel-2 bands
897,script_96322.txt,Function,"Calculating vegetation indices (NDVI, NDWI, NDWI1)"
898,script_96322.txt,Function,Creating mosaics from Sentinel-2 images
899,script_96322.txt,Function,Sampling regions for training data
900,script_96332.txt,Function,Filtering and renaming Sentinel 2 image collections
901,script_96332.txt,Function,Calculating normalized difference water index
902,script_96332.txt,Function,Mosaicking image collections
903,script_96332.txt,Function,Adding layers to the map
904,script_96361.txt,Function,"Merging and standardizing Landsat 5, 7, 8 image collections"
905,script_96361.txt,Function,Unpacking bit bands and creating Fmask
906,script_96361.txt,Function,Adding texture and predictors to images
907,script_96361.txt,Function,Unpacking quality band and adding Fmask for SR images
908,script_96361.txt,Function,Preparing predictors for TOA and SR images
909,script_96424.txt,Function,Clipping the global surface water image to the area of interest
910,script_96424.txt,Function,Selecting the occurrence band from the global surface water image
911,script_96424.txt,Function,Creating a cloud mask layer from the feature collection
912,script_96424.txt,Function,Calculating the lake shore extent using focal operations
913,script_96424.txt,Function,Reconstructing the lake extent using the shoreline occurrence statistics
914,script_96426.txt,Function,load lake polygons
915,script_96426.txt,Function,load landsat images
916,script_96426.txt,Function,calculate lake area
917,script_96426.txt,Function,reconstruct water surface
918,script_96426.txt,Function,extract lake mask
919,script_96426.txt,Function,calculate pixel areas
920,script_96426.txt,Function,generate chart for lake area changes
921,script_96427.txt,Function,calcAreaImage
922,script_96427.txt,Function,Outline
923,script_96427.txt,Function,OutlinePoly
924,script_96427.txt,Function,createParagraphPanel
925,script_96427.txt,Function,ls_fun.merge_collections_std_bandnames_collection1tier1_sr
926,script_96427.txt,Function,ls_fun.filterContained
927,script_96427.txt,Function,ls_fun.CalculateWaterAddFlagsSR
928,script_96427.txt,Function,ls_fun.fillWater
929,script_96427.txt,Function,ls_fun.ExtractChannel
930,script_96458.txt,Function,Filtering Sentinel-2 data by date and geometry
931,script_96458.txt,Function,"Filtering Sentinel-1 data by date, geometry, and polarization"
932,script_96458.txt,Function,Removing clouds from Sentinel-2 data
933,script_96458.txt,Function,Calculating median of cloud-free Sentinel-2 data
934,script_96458.txt,Function,"Calculating normalized difference indices (NDVI, NDBI, NDWI)"
935,script_96458.txt,Function,Applying thresholds to classify land cover
936,script_96458.txt,Function,Detecting rice paddies using Sentinel-1 data and terrain analysis
937,script_96459.txt,Function,Otsu thresholding for binary classification
938,script_96459.txt,Function,Image filtering and masking
939,script_96459.txt,Function,Image normalization and feature extraction
940,script_96459.txt,Function,Unmixing and classification
941,script_96459.txt,Function,Histogram analysis and thresholding
942,script_96519.txt,Function,Selecting elevation data from USGS/GMTED2010
943,script_96519.txt,Function,Visualizing built-up areas using JRC/GHSL/P2016/BUILT_LDSMT_GLOBE_V1
944,script_96519.txt,Function,Filtering flood events from GLOBAL_FLOOD_DB/MODIS_EVENTS/V1
945,script_96519.txt,Function,Calculating historical flood plain using GFD
946,script_96519.txt,Function,Identifying permanent water using JRC permanent water data
947,script_96519.txt,Function,Buffering sismos features based on magnitude
948,script_96519.txt,Function,Computing area of fire perimeters from JRC/GWIS/GlobFire/v2/DailyPerimeters
949,script_96537.txt,Function,Cloud masking and image filtering
950,script_96537.txt,Function,Land cover classification using random forest algorithm
951,script_96537.txt,Function,Geomedian analysis and data reprojection
952,script_96537.txt,Function,Image normalization and feature extraction
953,script_96537.txt,Function,Accuracy assessment and validation
954,script_96537.txt,Function,Evapotranspiration analysis
955,script_96538.txt,Function,Buffering panteones features
956,script_96538.txt,Function,Masking clouds in Sentinel-2 images
957,script_96538.txt,Function,Adding bands to Sentinel-2 images
958,script_96538.txt,Function,Calculating median values of bands and indices
959,script_96538.txt,Function,Characterizing panteones using Sentinel-2 data
960,script_96558.txt,Function,Filtering and summing CHIRPS data by month
961,script_96558.txt,Function,Filtering and averaging NDVI data by month
962,script_96558.txt,Function,Resampling CHIRPS data from 5Km to 250m
963,script_96558.txt,Function,Joining CHIRPS and NDVI data
964,script_96558.txt,Function,Calculating spatial correlation between NDVI and precipitation
965,script_96558.txt,Function,Generating scatter plot of NDVI vs precipitation
966,script_96578.txt,Function,Filtering and masking of image collections
967,script_96578.txt,Function,Conversion of Kelvin to Celsius
968,script_96578.txt,Function,Calculation of maximum temperature
969,script_96578.txt,Function,Unmasking of fire probability image collection
970,script_96578.txt,Function,Calculation of NDVI
971,script_96578.txt,Function,Fire detection using NDVI difference
972,script_96593.txt,Function,addNDVI
973,script_96593.txt,Function,filterDate
974,script_96593.txt,Function,filterBounds
975,script_96593.txt,Function,filterMetadata
976,script_96593.txt,Function,mean
977,script_96593.txt,Function,clip
978,script_96593.txt,Function,map
979,script_96593.txt,Function,qualityMosaic
980,script_96593.txt,Function,buffer
981,script_96593.txt,Function,image.seriesByRegion
982,script_96611.txt,Function,Filtering Landsat 8 images by date range
983,script_96611.txt,Function,Calculating median of Landsat 8 images
984,script_96611.txt,Function,Creating a simple composite of Landsat 8 images
985,script_96611.txt,Function,Calculating NDVI for a specific image
986,script_96611.txt,Function,Creating a custom composite of Landsat 8 images
987,script_96611.txt,Function,Calculating NDVI for a collection of images
988,script_96611.txt,Function,Creating a quality mosaic of NDVI images
989,script_96611.txt,Function,Calculating the mean day of year for NDVI images
990,script_96611.txt,Function,Exporting NDVI image to Google Drive
991,script_96611.txt,Function,Calculating pixel area for NDVI images
992,script_96611.txt,Function,Creating a histogram of NDVI images
993,script_97207.txt,Function,Filtering fires with valid dates and within the general fire area
994,script_97207.txt,Function,Calculating NDVI index from Sentinel-2 imagery
995,script_97207.txt,Function,Classifying burned and unburned areas based on NDVI threshold
996,script_97207.txt,Function,Evaluating classification accuracy using confusion matrix
997,script_97208.txt,Function,Filtering and mapping of fire areas based on date and location
998,script_97208.txt,Function,"Calculation of indices (EVI, NBR1, NBR2) from Sentinel-2 images"
999,script_97208.txt,Function,Classification of burned and unburned areas based on indices and thresholds
1000,script_97208.txt,Function,Evaluation of classification accuracy using confusion matrices and histograms
1001,script_97209.txt,Function,Filtering and mapping fire features
1002,script_97209.txt,Function,Creating image collections for before and after fire
1003,script_97209.txt,Function,Calculating indices for image classification
1004,script_97209.txt,Function,Classifying images using different classifiers
1005,script_97210.txt,Function,Filtering fires by date and location
1006,script_97210.txt,Function,Creating image collections before and after the fire
1007,script_97210.txt,Function,Calculating indices for image classification
1008,script_97210.txt,Function,Classifying images using different classifiers
1009,script_97211.txt,Function,Filtering fires by date and location
1010,script_97211.txt,Function,Creating image collections for before and after the fire
1011,script_97211.txt,Function,Calculating indices for image classification
1012,script_97211.txt,Function,Classifying images using different classifiers
1013,script_97212.txt,Function,Filtering fires by date and location
1014,script_97212.txt,Function,Creating image collections before and after the fire
1015,script_97212.txt,Function,Calculating indices for image classification
1016,script_97212.txt,Function,Classifying images using different classifiers
1017,script_97250.txt,Function,Filtering and selecting night lights data
1018,script_97250.txt,Function,Extracting landcover classification
1019,script_97250.txt,Function,Creating zones for agriculture and urban areas
1020,script_97250.txt,Function,Classifying nightlights image into categorical values
1021,script_97250.txt,Function,Computing statistics on classified image using grouped reducer
