ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI
172,script_96459.txt,Theme,Land use classification and urbanization analysis,LAND USE/LAND COVER CLASSIFICATION,0.8925914168357849,LAND USE/LAND COVER CLASSIFICATION,0.7734019756317139
173,script_96519.txt,Theme,Flood Analysis,FLOOD LEVELS,0.8785722255706787,FLOODING,0.6892625689506531
174,script_96519.txt,Theme,Earthquake Analysis,EARTHQUAKE OCCURRENCES,0.8908222317695618,EARTHQUAKE PREDICTIONS,0.734113872051239
175,script_96519.txt,Theme,Land Use,LAND USE/LAND COVER,0.9386852979660034,LAND USE/LAND COVER,0.7931260466575623
176,script_96519.txt,Theme,Fire Analysis,FIRE WEATHER INDEX,0.8759006261825562,FIRE MODELS,0.7206101417541504
177,script_96537.txt,Theme,Land cover classification and geomedian analysis,LAND USE/LAND COVER CLASSIFICATION,0.8801997900009155,LAND USE/LAND COVER CLASSIFICATION,0.6962848901748657
178,script_96538.txt,Theme,Panteon characterization using Sentinel-2 data,SAFFIR-SIMPSON SCALE AT LANDFALL (CATEGORY 2),0.7824944257736206,SENSOR CHARACTERISTICS,0.5699671506881714
179,script_96558.txt,Theme,Climate and vegetation analysis in Hungary,VEGETATION INDEX,0.8225187659263611,FOREST COMPOSITION/VEGETATION STRUCTURE,0.5918911695480347
180,script_96578.txt,Theme,Wildfire analysis and land surface temperature monitoring in Tasmania,FIRE WEATHER INDEX,0.8248981833457947,FOREST MENSURATION,0.5993564128875732
181,script_96593.txt,Theme,Locust damage assessment using remote sensing,RADAR CROSS-SECTION,0.7902066707611084,FOREST MENSURATION,0.524586021900177
182,script_96611.txt,Theme,Landsat 8 Image Compositing and NDVI Analysis,RADAR IMAGERY,0.8009469509124756,RADAR IMAGERY,0.5501314401626587
183,script_97207.txt,Theme,Wildfire analysis and classification,FIRE WEATHER INDEX,0.8703407645225525,FIRE MODELS,0.616199254989624
184,script_97208.txt,Theme,Wildfire analysis and classification,FIRE WEATHER INDEX,0.8703407645225525,FIRE MODELS,0.616199254989624
185,script_97209.txt,Theme,Wildfire analysis and classification,FIRE WEATHER INDEX,0.8703407645225525,FIRE MODELS,0.616199254989624
186,script_97210.txt,Theme,Wildfire analysis and classification,FIRE WEATHER INDEX,0.8703407645225525,FIRE MODELS,0.616199254989624
187,script_97211.txt,Theme,Wildfire analysis and classification,FIRE WEATHER INDEX,0.8703407645225525,FIRE MODELS,0.616199254989624
188,script_97212.txt,Theme,Wildfire analysis and classification,FIRE WEATHER INDEX,0.8703407645225525,FIRE MODELS,0.616199254989624
189,script_97250.txt,Theme,Night Light Statistics by Landcover in India,VEGETATION INDEX,0.8088123798370361,LAND USE/LAND COVER CLASSIFICATION,0.5515722036361694
190,script_97292.txt,Theme,Land cover classification and object-based image analysis,LAND USE/LAND COVER CLASSIFICATION,0.8586717844009399,LAND USE/LAND COVER CLASSIFICATION,0.6948391199111938
191,script_97295.txt,Theme,Land Use Land Cover (LULC) classification,LAND USE/LAND COVER CLASSIFICATION,0.9221802949905396,LAND USE/LAND COVER CLASSIFICATION,0.8135977983474731
192,script_97367.txt,Theme,Land cover classification and vegetation monitoring,LAND SURFACE/AGRICULTURE INDICATORS,0.8811299204826355,LAND USE/LAND COVER CLASSIFICATION,0.7356984615325928
193,script_97371.txt,Theme,"Crop monitoring and analysis in Piura, Peru",LAND SURFACE/AGRICULTURE INDICATORS,0.7996178865432739,AGRICULTURE PRODUCTION,0.5636301636695862
194,script_97430.txt,Theme,Land cover classification and vegetation analysis,LAND USE/LAND COVER CLASSIFICATION,0.8886501789093018,LAND USE/LAND COVER CLASSIFICATION,0.7493199706077576
195,script_97431.txt,Theme,Water body analysis in Chad,GROUND WATER PROCESSES/MEASUREMENTS,0.8061709403991699,WATER CHARACTERISTICS,0.6121991872787476
196,script_97446.txt,Theme,Land cover analysis in Kalimantan region,LAND SURFACE/AGRICULTURE INDICATORS,0.8324637413024902,LAND USE/LAND COVER CLASSIFICATION,0.6142255067825317
197,script_97475.txt,Theme,Land cover classification and analysis,LAND USE/LAND COVER CLASSIFICATION,0.8988833427429199,LAND USE/LAND COVER CLASSIFICATION,0.780998706817627
198,script_97477.txt,Theme,Water quality analysis of Oneida Lake,WATER QUALITY INDEXES,0.8455043435096741,WATER QUALITY,0.617673397064209
199,script_97479.txt,Theme,Landsat 8 Surface Reflectance Analysis,SATELLITE SOIL MOISTURE INDEX,0.8178011178970337,APPARENT SURFACE REFLECTIVITY,0.6642888188362122
200,script_97507.txt,Theme,Tracking Crop Greenness in Merced County,CROP HARVEST DATES,0.8168643116950989,VEGETATION,0.6115553975105286
201,script_97508.txt,Theme,Tracking Crop Greenness in Merced County,CROP HARVEST DATES,0.8168643116950989,VEGETATION,0.6115553975105286
202,script_97509.txt,Theme,Burn Severity of Mendocino Complex Fire,BURNED AREA,0.8342655897140503,TORNADO DENSITY,0.5496668815612793
203,script_97510.txt,Theme,Burn Severity Analysis of Mendocino Complex Fire,FIRE WEATHER INDEX,0.8346884846687317,TOXICITY LEVELS,0.5514051914215088
204,script_97512.txt,Theme,Burn Severity Analysis of Medocino Complex Fire,FIRE WEATHER INDEX,0.8379303812980652,VOLCANO MAGNITUDE/INTENSITY,0.5555641651153564
205,script_97538.txt,Theme,Land cover analysis using Landsat 8 imagery,LAND SURFACE/AGRICULTURE INDICATORS,0.829707145690918,LAND USE/LAND COVER CLASSIFICATION,0.6278092861175537
206,script_97539.txt,Theme,Land cover analysis using Landsat 8 imagery,LAND SURFACE/AGRICULTURE INDICATORS,0.829707145690918,LAND USE/LAND COVER CLASSIFICATION,0.6278092861175537
207,script_97582.txt,Theme,Wildfire monitoring and analysis,FIRE MANAGEMENT,0.8633757829666138,FOREST MENSURATION,0.6828300952911377
208,script_97609.txt,Theme,Drought monitoring and seasonal rainfall analysis,DROUGHT DURATION,0.8576194643974304,DROUGHT FREQUENCY,0.6286165714263916
209,script_97610.txt,Theme,Climate Analysis,CONVECTIVE CLOUDS/SYSTEMS (OBSERVED/ANALYZED),0.8746428489685059,CLIMATE WARMING,0.6995254755020142
210,script_97651.txt,Theme,Landsat 7 Image Processing for Cloud Masking and Filtering,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.8407607078552246,INFRARED IMAGERY,0.5539124608039856
211,script_97683.txt,Theme,Satellite Imagery Analysis,SATELLITE SOIL MOISTURE INDEX,0.8302640914916992,RADAR IMAGERY,0.7208825945854187
212,script_97683.txt,Theme,Remote Sensing,RADAR,0.8755226135253906,RADIATIONAL DIVERGENCE,0.6558032631874084
213,script_97683.txt,Theme,Earth Observation,Earth Science,0.8794617056846619,Earth Science,0.8006372451782227
214,script_97700.txt,Theme,Vegetation Index Analysis,VEGETATION INDEX,0.9318158626556396,VEGETATION INDEX,0.7920093536376953
215,script_97700.txt,Theme,SAR Image Analysis,RADAR IMAGERY,0.8647143244743347,RADAR IMAGERY,0.7213764786720276
216,script_97704.txt,Theme,Topographic analysis of global DEMs,Digital Surface Model (DSM),0.8390551805496216,DIGITAL ELEVATION/TERRAIN MODEL (DEM),0.6479265093803406
217,script_97718.txt,Theme,Vegetation health monitoring using NDVI and MSI,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.8686301708221436,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.693706750869751
218,script_97724.txt,Theme,Chinese Privet monitoring and NDVI analysis,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.793615460395813,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.5481352806091309
219,script_97954.txt,Theme,Land cover classification and land change detection in the Bahamas,LAND SURFACE/AGRICULTURE INDICATORS,0.8033342361450195,LAND USE/LAND COVER CLASSIFICATION,0.6607522368431091
220,script_97974.txt,Theme,Land cover classification and change detection in Grenada,LAND SURFACE/AGRICULTURE INDICATORS,0.8264592885971069,LAND USE/LAND COVER CLASSIFICATION,0.6388058066368103
221,script_97988.txt,Theme,Forest classification and land cover analysis in Belize,FOREST COMPOSITION/VEGETATION STRUCTURE,0.8368532061576843,LAND USE/LAND COVER CLASSIFICATION,0.6407171487808228
222,script_97991.txt,Theme,Land cover classification and forest type analysis in Trinidad and Tobago,FOREST COMPOSITION/VEGETATION STRUCTURE,0.8468130826950073,LAND USE/LAND COVER CLASSIFICATION,0.650713324546814
223,script_98169.txt,Theme,Vegetation health analysis using NDVI,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.9016209840774536,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.7396445274353027
224,script_98257.txt,Theme,Flood monitoring and analysis,FLOOD LEVELS,0.849592924118042,FLOOD FREQUENCY,0.7039854526519775
225,script_98258.txt,Theme,Flood monitoring and analysis,FLOOD LEVELS,0.849592924118042,FLOOD FREQUENCY,0.7039854526519775
226,script_98259.txt,Theme,"Flood monitoring and water detection in Hue, Vietnam",FLOOD LEVELS,0.813265323638916,FLOOD LEVELS,0.6016309261322021
227,script_98260.txt,Theme,Flood analysis and water detection,FLOOD LEVELS,0.8483942747116089,HYDROGRAPHY,0.6826187372207642
228,script_98261.txt,Theme,Flood extent analysis and mapping,FLOOD LEVELS,0.8658657670021057,HYDROGRAPHY,0.6340595483779907
229,script_98262.txt,Theme,Flood extent analysis and mapping,FLOOD LEVELS,0.8658657670021057,HYDROGRAPHY,0.6340595483779907
230,script_98263.txt,Theme,Flood monitoring and analysis,FLOOD LEVELS,0.849592924118042,FLOOD FREQUENCY,0.7039854526519775
231,script_98266.txt,Theme,Flood extent analysis and mapping,FLOOD LEVELS,0.8658657670021057,HYDROGRAPHY,0.6340595483779907
232,script_98267.txt,Theme,Flood extent analysis using Sentinel-1 data,FLOOD LEVELS,0.8346642255783081,FLOOD FREQUENCY,0.6537872552871704
233,script_98275.txt,Theme,Flood monitoring and analysis,FLOOD LEVELS,0.849592924118042,FLOOD FREQUENCY,0.7039854526519775
234,script_98287.txt,Theme,Land cover analysis using Sentinel-2 imagery,LAND SURFACE/AGRICULTURE INDICATORS,0.8292381763458252,LAND USE/LAND COVER,0.6517011523246765
235,script_98289.txt,Theme,Landsat 8 Surface Reflectance Analysis,SATELLITE SOIL MOISTURE INDEX,0.8178011178970337,APPARENT SURFACE REFLECTIVITY,0.6642888188362122
236,script_98290.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.9255800247192384,LAND USE/LAND COVER CLASSIFICATION,0.8051952123641968
