ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI
221,script_186418.txt,Function,Compute emissivity,Emissivity Calculation,0.9190007448196412,Emissivity Calculation,0.9006636142730713
222,script_186418.txt,Function,Compute surface temperature,Surface Temperature Calculation,0.956110179424286,Surface Temperature Calculation,0.9116677045822144
223,script_186449.txt,Function,Image selection and filtering,Filter Images,0.9373081922531128,Filter And Select,0.8371060490608215
224,script_186449.txt,Function,Feature collection creation,Add A Feature Collection,0.9328288435935974,Add A Feature Collection,0.856041669845581
225,script_186449.txt,Function,Image sampling,Sampling Image,0.9352947473526,Sampling Image,0.9420669078826904
226,script_186449.txt,Function,Scatter plot generation,Generate And Display A Scatter Plot,0.9535567164421082,Generate And Display A Scatter Plot,0.8947420716285706
227,script_186466.txt,Function,Filtering image collection by polarization and date,Filter Image Collection By Date,0.9335609674453736,Filter Image Collection By Date,0.84480881690979
228,script_186466.txt,Function,Creating composite image from means at different polarizations and look angles,Select Specific Polarization From Images,0.8978594541549683,Generate Image Composites,0.7795686721801758
229,script_186466.txt,Function,Exporting images to Drive,Export Processed Images To Drive,0.9545556306838988,Export Processed Images To Drive,0.894373893737793
230,script_186503.txt,Function,Filtering Sentinel-1 image collection,Filter Image Collection,0.9267582893371582,Filter Image Collection,0.7725860476493835
231,script_186503.txt,Function,Applying Refined Lee speckle filter,Refined Lee Speckle Filtering,0.9572129249572754,Refined Lee Speckle Filtering,0.9089386463165283
232,script_186503.txt,Function,Converting to natural units,Unit Conversion,0.9212690591812134,Unit Conversion,0.7673135995864868
233,script_186503.txt,Function,Converting to dB,Unit Conversion,0.8349200487136841,Unit Conversion,0.6498227715492249
234,script_186503.txt,Function,Classifying land cover using CART algorithm,Land Cover Classification And Mapping,0.8696876764297485,Remapping Land Cover Classes,0.7471836805343628
235,script_186528.txt,Function,Refined Lee speckle filtering,Refined Lee Speckle Filtering,0.988187313079834,Refined Lee Speckle Filtering,0.9770348072052002
236,script_186528.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
237,script_186528.txt,Function,Image classification,Classify Images Based On Training Data,0.9349048137664796,Image Differencing,0.7922650575637817
238,script_186528.txt,Function,Training data creation,Training Data Creation,0.9918566942214966,Training Data Creation,0.9515550136566162
239,script_186540.txt,Function,Filter image collection by date and location,Filter Image Collection By Date And Region,0.97119402885437,Filter Image Collection By Date And Region,0.9299536943435669
240,script_186540.txt,Function,Cloud masking,Cloud And Shade Masking,0.9589475989341736,Image Cloud Masking,0.9017100930213928
241,script_186540.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
242,script_186540.txt,Function,Image reduction and export,Image Reduction,0.923413634300232,Image Reduction,0.8078317642211914
243,script_186562.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
244,script_186562.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
245,script_186562.txt,Function,NBR calculation,Calculate NBR For Pre-Fire Image,0.892743706703186,Calculate NBR for Post-Fire Image,0.7845006585121155
246,script_186562.txt,Function,Image exporting,Export Composite Image,0.938091278076172,Export Selected Image,0.8382644653320312
247,script_186562.txt,Function,Map visualization,Display Interactive Map,0.9107661247253418,Data Visualization,0.8327255249023438
248,script_186570.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
249,script_186570.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
250,script_186570.txt,Function,NBR calculation,Calculate NBR For Pre-Fire Image,0.892743706703186,Calculate NBR for Post-Fire Image,0.7845006585121155
251,script_186570.txt,Function,Image masking,Image Masking,0.991538405418396,Image Masking,0.9768099188804626
252,script_186570.txt,Function,Image mosaicking,Image Mosaicking,0.938568115234375,Image Mosaicking,0.8890538215637207
253,script_186570.txt,Function,Image exporting,Export Composite Image,0.938091278076172,Export Selected Image,0.8382644653320312
254,script_186601.txt,Function,Filtering image collection by polarization and date,Filter Image Collection By Date,0.9335609674453736,Filter Image Collection By Date,0.84480881690979
255,script_186601.txt,Function,Creating composite image from means at different polarizations and look angles,Select Specific Polarization From Images,0.8978594541549683,Generate Image Composites,0.7795686721801758
256,script_186601.txt,Function,Exporting images to Drive,Export Processed Images To Drive,0.9545556306838988,Export Processed Images To Drive,0.894373893737793
257,script_186601.txt,Function,Detecting water bodies,Detect Water,0.9298007488250732,Identifying Water Body,0.9013824462890625
258,script_186605.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
259,script_186605.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
260,script_186605.txt,Function,NBR calculation,Calculate NBR For Pre-Fire Image,0.892743706703186,Calculate NBR for Post-Fire Image,0.7845006585121155
261,script_186605.txt,Function,Image mosaicking,Image Mosaicking,0.938568115234375,Image Mosaicking,0.8890538215637207
262,script_186605.txt,Function,Image exporting,Export Composite Image,0.938091278076172,Export Selected Image,0.8382644653320312
263,script_186605.txt,Function,Feature collection creation,Add A Feature Collection,0.9328288435935974,Add A Feature Collection,0.856041669845581
264,script_186607.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
265,script_186607.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
266,script_186607.txt,Function,NBR calculation,Calculate NBR For Pre-Fire Image,0.892743706703186,Calculate NBR for Post-Fire Image,0.7845006585121155
267,script_186607.txt,Function,Image visualization,Enhancing Image Visualization,0.9234810471534728,Enhancing Image Visualization,0.9001052379608154
268,script_186607.txt,Function,Map creation,Mapping Features,0.87275230884552,Create A Thematic Map,0.7608263492584229
269,script_186607.txt,Function,Feature collection painting,Map Visualization Of Feature Collection,0.8182624578475952,Filter Feature Collection,0.7347210645675659
270,script_186815.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
271,script_186815.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
272,script_186815.txt,Function,NBR calculation,Calculate NBR For Pre-Fire Image,0.892743706703186,Calculate NBR for Post-Fire Image,0.7845006585121155
273,script_186815.txt,Function,Image mosaicking,Image Mosaicking,0.938568115234375,Image Mosaicking,0.8890538215637207
274,script_186815.txt,Function,Image exporting,Export Composite Image,0.938091278076172,Export Selected Image,0.8382644653320312
275,script_186822.txt,Function,Buffering features,Buffering Features,0.9883809685707092,Buffering Features,0.9557948708534241
276,script_186822.txt,Function,Filtering image collection,Filter Image Collection,0.989755630493164,Filter Image Collection,0.8771380186080933
277,script_186822.txt,Function,Converting dB to natural values,Brightness Calculation,0.8159264326095581,Border Noise Correction,0.631531834602356
278,script_186822.txt,Function,Calculating mean and standard deviation,Standard Deviation Calculation,0.9514555931091307,Standard Deviation Calculation,0.7701826095581055
279,script_186829.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
280,script_186829.txt,Function,Binary mask creation,Binary Image Creation,0.9052442908287048,Binary Image Creation,0.8047029972076416
281,script_186829.txt,Function,Image masking,Image Masking,0.991538405418396,Image Masking,0.9768099188804626
282,script_186829.txt,Function,Temperature data extraction,Selects Temperature Data,0.916179060935974,Selects Temperature Data,0.8169097900390625
283,script_186829.txt,Function,Feature collection creation,Add A Feature Collection,0.9328288435935974,Add A Feature Collection,0.856041669845581
284,script_186829.txt,Function,Data export,Export Processed Data,0.9291242361068726,Export Processed Data,0.867867112159729
285,script_186856.txt,Function,Cloud Masking,Cloud And Shade Masking,0.962123155593872,Image Cloud Masking,0.9208886027336121
286,script_186856.txt,Function,Shadow Detection,Shadow Detection,1.0,Shadow Detection,1.000000238418579
287,script_186856.txt,Function,Image Collection Filtering,Filter Image Collection,0.9865096807479858,Filter Image Collection,0.9031354188919067
288,script_186856.txt,Function,Image Rescaling,Image Scaling,0.9540466070175172,Image Scaling,0.886753261089325
289,script_186856.txt,Function,Cloud Score Calculation,Cloud Score Computation,0.9729434251785278,Cloud Score Computation,0.9178981781005859
290,script_186856.txt,Function,Dark Pixel Detection,Filtering Pixels,0.901361644268036,Filtering Pixels,0.7792190313339233
291,script_186856.txt,Function,Shadow Projection,Shadow Projection,1.0,Shadow Projection,1.0
292,script_186856.txt,Function,Image Mosaicking,Image Mosaicking,1.000000238418579,Image Mosaicking,1.0
293,script_186886.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
294,script_186886.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
295,script_186886.txt,Function,NBR calculation,Calculate NBR For Pre-Fire Image,0.892743706703186,Calculate NBR for Post-Fire Image,0.7845006585121155
296,script_186886.txt,Function,Image casting,Image Mapping,0.8577049374580383,Image Masking,0.7714536190032959
297,script_186886.txt,Function,Image mosaicking,Image Mosaicking,0.938568115234375,Image Mosaicking,0.8890538215637207
298,script_186886.txt,Function,Image exporting,Export Composite Image,0.938091278076172,Export Selected Image,0.8382644653320312
299,script_186886.txt,Function,Map visualization,Display Interactive Map,0.9107661247253418,Data Visualization,0.8327255249023438
300,script_186888.txt,Function,Cloud masking using fmask,Cloud Probability Masking,0.9127964973449708,Image Cloud Masking,0.7783123850822449
301,script_186888.txt,Function,Incoming shortwave radiation calculation,Calculate Minimum Backscatter,0.8490067720413208,Radiance calculation,0.715207576751709
302,script_186888.txt,Function,Radiance calculation,Radiance calculation,1.0,Radiance calculation,1.0
303,script_186888.txt,Function,NDVI and NDWI calculation,Calculates Normalized Difference Water Index (NDWI),0.888811469078064,Compute Median Of NDVI,0.7983338832855225
304,script_186888.txt,Function,Land surface temperature calculation,Surface Temperature Calculation,0.9251976013183594,Surface Temperature Calculation,0.8602403402328491
305,script_186888.txt,Function,Scatter plot creation,Generate And Display A Scatter Plot,0.941924512386322,Generate And Display A Scatter Plot,0.9121787548065186
306,script_186892.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
307,script_186892.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
308,script_186892.txt,Function,NBR calculation,Calculate NBR For Pre-Fire Image,0.892743706703186,Calculate NBR for Post-Fire Image,0.7845006585121155
309,script_186892.txt,Function,Image mosaicking,Image Mosaicking,0.938568115234375,Image Mosaicking,0.8890538215637207
310,script_186892.txt,Function,Image exporting,Export Composite Image,0.938091278076172,Export Selected Image,0.8382644653320312
311,script_186914.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
312,script_186914.txt,Function,Mosaicking,Image Mosaicking,0.9023783802986144,Image Mosaicking,0.8953284025192261
313,script_186914.txt,Function,Focal median smoothing,Focal Median Smoothing,0.9775787591934204,Focal Median Smoothing,0.8560397028923035
314,script_186914.txt,Function,Thresholding,Otsu Thresholding,0.9098274111747742,Thresholding For Classification,0.8563275337219238
315,script_186914.txt,Function,Topological intersection,Intersection Of Geometries,0.892459511756897,Intersection Of Geometries,0.8229737877845764
316,script_186914.txt,Function,Image visualization,Enhancing Image Visualization,0.9234810471534728,Enhancing Image Visualization,0.9001052379608154
317,script_186914.txt,Function,Vectorization,Vectorization,1.0000001192092896,Vectorization,1.000000238418579
318,script_186914.txt,Function,Population counting,Species count analysis,0.8661226034164429,Statistics Calculation,0.6393733024597168
319,script_186915.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
320,script_186915.txt,Function,Mosaicking,Image Mosaicking,0.9023783802986144,Image Mosaicking,0.8953284025192261
321,script_186915.txt,Function,Thresholding,Otsu Thresholding,0.9098274111747742,Thresholding For Classification,0.8563275337219238
322,script_186915.txt,Function,Focal median smoothing,Focal Median Smoothing,0.9775787591934204,Focal Median Smoothing,0.8560397028923035
323,script_186915.txt,Function,Topological intersection,Intersection Of Geometries,0.892459511756897,Intersection Of Geometries,0.8229737877845764
324,script_186915.txt,Function,Image visualization,Enhancing Image Visualization,0.9234810471534728,Enhancing Image Visualization,0.9001052379608154
325,script_186915.txt,Function,Vectorization,Vectorization,1.0000001192092896,Vectorization,1.000000238418579
326,script_186915.txt,Function,Population counting,Species count analysis,0.8661226034164429,Statistics Calculation,0.6393733024597168
327,script_186940.txt,Function,Annual SR time series collection building,Building Annual Mosaic Collection,0.8812865018844604,Building Annual Mosaic Collection,0.6984593868255615
328,script_186940.txt,Function,L8 to L7 harmonization,Harmonization,0.8735736608505249,Harmonization,0.7425487041473389
329,script_186940.txt,Function,Retrieve a sensor SR collection,Sample Collection,0.794367790222168,Sample Collection,0.6135044097900391
330,script_186940.txt,Function,Reduce collection to single image per year by medoid,Reduction Of Image Collection,0.8850288391113281,Reduction To Single Image,0.7469513416290283
331,script_186974.txt,Function,Cloud masking,Cloud And Shade Masking,0.9589475989341736,Image Cloud Masking,0.9017100930213928
332,script_186974.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
333,script_186974.txt,Function,Band selection,Display Selected Band,0.8835519552230835,Display Selected Band,0.7341454029083252
334,script_186974.txt,Function,Image renaming,Rename Image Bands,0.8997716903686523,Rename Image Bands,0.7931218147277832
335,script_186974.txt,Function,NDWI and MNDWI calculation,Calculates Normalized Difference Water Index (NDWI),0.8814159631729126,Calculates Modified Normalized Difference Water Index (MNDWI),0.7900978326797485
336,script_186974.txt,Function,Image collection merging,Merge And Sort Image Collections,0.9487004280090332,Merge And Sort Image Collections,0.8411188125610352
337,script_186974.txt,Function,Time series analysis,Time Series Analysis,0.9885814189910888,Time Series Analysis,0.9167361855506897
338,script_187038.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
339,script_187038.txt,Function,Cloud cover calculation,Computes Percentage Of Cloud Cover,0.9461185336112976,Computes Percentage Of Cloud Cover,0.8589191436767578
340,script_187038.txt,Function,Image classification,Classify Images Based On Training Data,0.9349048137664796,Image Differencing,0.7922650575637817
341,script_187038.txt,Function,Image masking,Image Masking,0.991538405418396,Image Masking,0.9768099188804626
342,script_187038.txt,Function,Feature collection creation,Add A Feature Collection,0.9328288435935974,Add A Feature Collection,0.856041669845581
343,script_187125.txt,Function,Image filtering and resampling,Image Resampling,0.9369023442268372,Image Resampling,0.8993082046508789
344,script_187125.txt,Function,Image normalization and difference calculation,Image Normalization,0.9252226948738098,Calculate Normalized Difference And Other Indices,0.7917817831039429
345,script_187125.txt,Function,Thresholding and water body detection,Apply Threshold To Identify Water Surface,0.9083583354949952,Apply Threshold To Identify Water Surface,0.7997475862503052
346,script_187125.txt,Function,Otsu thresholding,Otsu Thresholding,0.9300856590270996,Otsu Thresholding,0.94190514087677
347,script_187125.txt,Function,Canny edge detection,Edge Detection,0.9404563903808594,Edge Detection,0.7999252080917358
348,script_187125.txt,Function,Image masking and clipping,Image Masking,0.9403325915336608,Image Masking,0.8397870063781738
349,script_187131.txt,Function,Filtering image collection by date and region,Filter Image Collection By Date And Region,0.9918506145477296,Filter Image Collection By Date And Region,0.957950234413147
350,script_187131.txt,Function,Creating cloud-free composite,Create Image Composites To Minimize Cloud Cover,0.8615709543228149,Create Image Composites To Minimize Cloud Cover,0.7575713396072388
351,script_187131.txt,Function,Calculating NBR index,Calculate Normalized Difference Water Body Index (NDWBI),0.8895074129104614,Calculate NBR for Post-Fire Image,0.7701517343521118
352,script_187131.txt,Function,Buffering vectors,Buffering Points,0.8928378820419312,Buffering Geometries,0.8076297640800476
353,script_187131.txt,Function,Reducing to vectors,Vectorization,0.9024250507354736,Vectorization,0.749769926071167
354,script_187137.txt,Function,Image Collection Filtering,Filter Image Collection,0.9865096807479858,Filter Image Collection,0.9031354188919067
355,script_187137.txt,Function,Temperature Unit Conversion,Unit Conversion For Temperature Data,0.9440135955810548,Unit Conversion For Temperature Data,0.9118435978889465
356,script_187137.txt,Function,Annual Image Aggregation,Image Aggregation,0.8832499980926514,Image Aggregation,0.8512075543403625
357,script_187137.txt,Function,Monthly Max/Min/Mean Temperature Calculation,"Maximum, Minimum And Mean Statistical Analysis (Temperature)",0.890021800994873,Temperature Calculation,0.7815737724304199
358,script_187137.txt,Function,Image Series Chart Generation,Generate Time Series Charts,0.8970763683319092,Generate Time Series Charts,0.7930346727371216
359,script_187138.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
360,script_187138.txt,Function,Binary mask creation,Binary Image Creation,0.9052442908287048,Binary Image Creation,0.8047029972076416
361,script_187138.txt,Function,Image masking,Image Masking,0.991538405418396,Image Masking,0.9768099188804626
362,script_187138.txt,Function,Temperature data collection,Selects Temperature Data,0.9067630171775818,Aggregate Temperature Data,0.835487425327301
363,script_187138.txt,Function,Feature collection creation,Add A Feature Collection,0.9328288435935974,Add A Feature Collection,0.856041669845581
364,script_187138.txt,Function,Data export,Export Processed Data,0.9291242361068726,Export Processed Data,0.867867112159729
365,script_187226.txt,Function,Cloud score calculation,Cloud Score Computation,0.9749367237091064,Cloud Score Computation,0.881479024887085
366,script_187226.txt,Function,Shadow mask creation,Shadow Masking,0.9189530611038208,Shadow Masking,0.8513491749763489
367,script_187226.txt,Function,Water mask creation,Flood Mask Generation,0.8716468811035156,Flood Mask Generation,0.753809928894043
368,script_187226.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
369,script_187226.txt,Function,Image masking,Image Masking,0.991538405418396,Image Masking,0.9768099188804626
370,script_187226.txt,Function,Mosaicking,Image Mosaicking,0.9023783802986144,Image Mosaicking,0.8953284025192261
371,script_187248.txt,Function,Cloud Masking,Cloud And Shade Masking,0.962123155593872,Image Cloud Masking,0.9208886027336121
372,script_187248.txt,Function,Image Collection Filtering,Filter Image Collection,0.9865096807479858,Filter Image Collection,0.9031354188919067
373,script_187248.txt,Function,NDVI Calculation,Computes Normalized Difference Vegetation Index (NDVI),0.8994120955467224,Compute Median Of NDVI,0.86915123462677
374,script_187248.txt,Function,Emissivity Calculation,Emissivity Calculation,1.0,Emissivity Calculation,1.0000001192092896
375,script_187248.txt,Function,Land Surface Temperature Calculation,Surface Temperature Calculation,0.9450973272323608,Surface Temperature Calculation,0.8982212543487549
376,script_187481.txt,Function,Filtering image collection,Filter Image Collection,0.989755630493164,Filter Image Collection,0.8771380186080933
377,script_187481.txt,Function,Converting to natural scale,Unit Conversion,0.8350225687026978,Scaling Image Values,0.7292705774307251
378,script_187481.txt,Function,Smoothing images,Image Preprocessing,0.9136956334114076,Smoothing,0.8761394023895264
379,script_187481.txt,Function,Calculating band ratio,Calculate Spectral Indices And Ratios From Satellite Bands,0.8836063146591187,Calculate Spectral Indices And Ratios From Satellite Bands,0.7701510190963745
380,script_187481.txt,Function,Creating flood mask,Flood Mask Generation,0.953095555305481,Flood Mask Generation,0.7901386022567749
381,script_187523.txt,Function,Filtering image collection,Filter Image Collection,0.989755630493164,Filter Image Collection,0.8771380186080933
382,script_187523.txt,Function,Converting to natural scale,Unit Conversion,0.8350225687026978,Scaling Image Values,0.7292705774307251
383,script_187523.txt,Function,Smoothing images,Image Preprocessing,0.9136956334114076,Smoothing,0.8761394023895264
384,script_187523.txt,Function,Calculating band ratio,Calculate Spectral Indices And Ratios From Satellite Bands,0.8836063146591187,Calculate Spectral Indices And Ratios From Satellite Bands,0.7701510190963745
385,script_187523.txt,Function,Creating histogram,Generating Histograms,0.9697725772857666,Generating Histograms,0.915805459022522
386,script_187528.txt,Function,Filtering image collection by bounds,Filter Image Collection By Bounds,0.98711097240448,Filter Image Collection By Bounds,0.929693341255188
387,script_187528.txt,Function,Converting to natural scale,Unit Conversion,0.8350225687026978,Scaling Image Values,0.7292705774307251
388,script_187528.txt,Function,Focal median smoothing,Focal Median Smoothing,0.9775787591934204,Focal Median Smoothing,0.8560397028923035
389,script_187528.txt,Function,Calculating band ratio,Calculate Spectral Indices And Ratios From Satellite Bands,0.8836063146591187,Calculate Spectral Indices And Ratios From Satellite Bands,0.7701510190963745
390,script_187528.txt,Function,Creating RGB image,Create RGB Composite Image,0.9707071185112,Create RGB Composite Image,0.8766111135482788
391,script_187528.txt,Function,Histogram generation,Generating Histograms,0.9625911712646484,Generating Histograms,0.8917478919029236
392,script_187530.txt,Function,Filtering image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.9874882698059082,Filter Image Collection By Date And Boundaries,0.9472305774688721
393,script_187530.txt,Function,Converting image to natural scale,Apply Scale Factors To Image,0.9195247888565063,Scaling Image Values,0.7690615057945251
394,script_187530.txt,Function,Applying smoothing filter,Smoothing,0.9065723419189452,Applying Mean Filter To Image,0.7273805141448975
395,script_187530.txt,Function,Calculating band ratio,Calculate Spectral Indices And Ratios From Satellite Bands,0.8836063146591187,Calculate Spectral Indices And Ratios From Satellite Bands,0.7701510190963745
396,script_187530.txt,Function,Generating histogram,Generating Histograms,0.986070156097412,Generating Histograms,0.9436558485031128
397,script_187532.txt,Function,Filtering image collection,Filter Image Collection,0.989755630493164,Filter Image Collection,0.8771380186080933
398,script_187532.txt,Function,Converting to natural scale,Unit Conversion,0.8350225687026978,Scaling Image Values,0.7292705774307251
399,script_187532.txt,Function,Smoothing image,Smoothing,0.8970171809196472,Smoothing,0.8822134733200073
400,script_187532.txt,Function,Calculating band ratio,Calculate Spectral Indices And Ratios From Satellite Bands,0.8836063146591187,Calculate Spectral Indices And Ratios From Satellite Bands,0.7701510190963745
401,script_187532.txt,Function,Generating histogram,Generating Histograms,0.986070156097412,Generating Histograms,0.9436558485031128
402,script_187532.txt,Function,Flood mapping,Flood Area Calculation,0.8878775238990784,Flood Area Calculation,0.7637395858764648
403,script_187533.txt,Function,Filtering image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.9874882698059082,Filter Image Collection By Date And Boundaries,0.9472305774688721
404,script_187533.txt,Function,Converting image to natural scale,Apply Scale Factors To Image,0.9195247888565063,Scaling Image Values,0.7690615057945251
405,script_187533.txt,Function,Applying smoothing filter,Smoothing,0.9065723419189452,Applying Mean Filter To Image,0.7273805141448975
406,script_187533.txt,Function,Calculating band ratio,Calculate Spectral Indices And Ratios From Satellite Bands,0.8836063146591187,Calculate Spectral Indices And Ratios From Satellite Bands,0.7701510190963745
407,script_187533.txt,Function,Generating histogram,Generating Histograms,0.986070156097412,Generating Histograms,0.9436558485031128
408,script_187534.txt,Function,Filtering image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.9874882698059082,Filter Image Collection By Date And Boundaries,0.9472305774688721
409,script_187534.txt,Function,Applying smoothing filter to images,Image Preprocessing,0.892305850982666,Applying Mean Filter To Image,0.8073567748069763
410,script_187534.txt,Function,Calculating band ratios,Calculate Spectral Indices And Ratios From Satellite Bands,0.8842412233352661,Calculate Spectral Indices And Ratios From Satellite Bands,0.7806752920150757
411,script_187534.txt,Function,Generating histograms,Generating Histograms,0.9947365522384644,Generating Histograms,0.9724474549293518
412,script_187535.txt,Function,Filtering image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.9874882698059082,Filter Image Collection By Date And Boundaries,0.9472305774688721
413,script_187535.txt,Function,Converting image to natural scale,Apply Scale Factors To Image,0.9195247888565063,Scaling Image Values,0.7690615057945251
414,script_187535.txt,Function,Applying focal median smoothing,Focal Median Smoothing,0.947578489780426,Focal Median Smoothing,0.761587917804718
415,script_187535.txt,Function,Calculating band ratio,Calculate Spectral Indices And Ratios From Satellite Bands,0.8836063146591187,Calculate Spectral Indices And Ratios From Satellite Bands,0.7701510190963745
416,script_187535.txt,Function,Generating histogram,Generating Histograms,0.986070156097412,Generating Histograms,0.9436558485031128
417,script_187582.txt,Function,Cloud masking using Sentinel-2 QA band,Cloud Probability Masking,0.8852323293685913,Image Cloud Masking,0.6891294717788696
418,script_187582.txt,Function,Vegetation index computation,Vegetation Indices/Index Calculation,0.9637746810913086,Vegetation Indices/Index Calculation,0.9108100533485413
419,script_187582.txt,Function,Image classification using SVM,SVM Classification,0.9372256994247437,SVM Classification,0.8341903686523438
420,script_187582.txt,Function,Accuracy assessment,Accuracy Assessment,0.984325647354126,Accuracy Assessment,0.9661080837249756
421,script_187585.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.9959336519241332,Filter Image Collection By Date,0.9782779216766357
422,script_187585.txt,Function,Calculate average of MODIS EVI,Compute Averages,0.8729535341262817,Compute Median Of NDVI,0.6849473714828491
423,script_187585.txt,Function,Perform Principal Component Analysis,Principal Component Analysis (PCA),0.9102566838264464,Principal Component Analysis (PCA),0.7372938394546509
424,script_187586.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.9925634860992432,Filter Image Collection By Date,0.9504414200782776
425,script_187586.txt,Function,Calculating average of MODIS EVI,Compute Averages,0.8684151768684387,Compute Median Of NDVI,0.6957067251205444
426,script_187586.txt,Function,Performing principal component analysis,Principal Component Analysis (PCA),0.919591784477234,Principal Component Analysis (PCA),0.7807855010032654
427,script_187587.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.9959336519241332,Filter Image Collection By Date,0.9782779216766357
428,script_187587.txt,Function,Calculate average of MODIS EVI,Compute Averages,0.8729535341262817,Compute Median Of NDVI,0.6849473714828491
429,script_187587.txt,Function,Perform principal component analysis,Principal Component Analysis (PCA),0.9087384343147278,Principal Component Analysis (PCA),0.7373731136322021
430,script_187738.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
431,script_187738.txt,Function,Image clipping,Clip Images,0.9256044626235962,Select And Clip Image,0.8260947465896606
432,script_187738.txt,Function,Image normalization,Image Normalization,0.9953984022140504,Image Normalization,0.9615973234176636
433,script_187738.txt,Function,Image segmentation,Image Segmentation,0.9765209555625916,Image Segmentation,0.9061568975448608
434,script_187738.txt,Function,Object-based classification,Classification,0.901019811630249,Supervised Classification,0.7595654726028442
435,script_187738.txt,Function,Random forest classification,Random Forest Classification,0.9791607856750488,Random Forest Classification,0.9582221508026123
436,script_187738.txt,Function,Image convolution,Image Convolution,0.9944579601287842,Image Convolution,0.969023585319519
437,script_187738.txt,Function,Spatial analysis,Spatial Analysis,0.9931336641311646,Spatial Analysis,0.938431441783905
438,script_187749.txt,Function,Compose 20-year maximum NDVI images,Creates Animation Of NDVI Over Time,0.7853180170059204,Creates Animation Of NDVI Over Time,0.6655285358428955
439,script_187749.txt,Function,Perform trend analysis,Trend Analysis,0.9550853967666626,Trend Analysis,0.6993083953857422
440,script_187749.txt,Function,Display results,Display Carbon Data,0.8521698713302612,Visualize NDVI Results,0.6966853737831116
441,script_187749.txt,Function,Select region of interest,Area Of Interest Selection,0.924773633480072,Area Of Interest Selection,0.7174130082130432
442,script_187749.txt,Function,Plot NDVI time series,Generate Time Series Charts For NDVI,0.9440669417381288,Generate Time Series Charts For NDVI,0.8012970685958862
443,script_187888.txt,Function,Cloud masking,Cloud And Shade Masking,0.9589475989341736,Image Cloud Masking,0.9017100930213928
444,script_187888.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
445,script_187888.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
