Relation_ID,Script_ID,Head_Entity,Relation_Type,Tail_Entity
319,script_186601.txt,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,ActOn,Detecting water bodies
320,script_186601.txt,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza,ActOn,Detecting water bodies
321,script_186607.txt,LANDSAT/LC8_SR,ActOn,Image collection filtering
322,script_186607.txt,LANDSAT/LC8_L1T_TOA,ActOn,Image collection filtering
323,script_186607.txt,LANDSAT/LT5_L1T_TOA_FMASK,ActOn,Image collection filtering
324,script_186607.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Image collection filtering
325,script_186607.txt,COPERNICUS/S2,ActOn,Image collection filtering
326,script_186607.txt,LANDSAT/LC8_SR,ActOn,NDVI calculation
327,script_186607.txt,LANDSAT/LC8_L1T_TOA,ActOn,NDVI calculation
328,script_186607.txt,LANDSAT/LT5_L1T_TOA_FMASK,ActOn,NDVI calculation
329,script_186607.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,NDVI calculation
330,script_186607.txt,COPERNICUS/S2,ActOn,NDVI calculation
331,script_186607.txt,LANDSAT/LC8_SR,ActOn,NBR calculation
332,script_186607.txt,LANDSAT/LC8_L1T_TOA,ActOn,NBR calculation
333,script_186607.txt,LANDSAT/LT5_L1T_TOA_FMASK,ActOn,NBR calculation
334,script_186607.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,NBR calculation
335,script_186607.txt,COPERNICUS/S2,ActOn,NBR calculation
336,script_186607.txt,ft:11R-JRBIylckCHZsQf20C-tgHLlWWZ8BoXrL9u2re,ActOn,Feature collection painting
337,script_186607.txt,ft:11R-JRBIylckCHZsQf20C-tgHLlWWZ8BoXrL9u2re,ActOn,Map creation
338,script_186822.txt,users/dgilad/SA,ActOn,Buffering features
339,script_186822.txt,users/dgilad/Fields,ActOn,Buffering features
340,script_186822.txt,users/dgilad/Fields,ActOn,Calculating mean and standard deviation
341,script_186822.txt,COPERNICUS/S1_GRD,ActOn,Filtering image collection
342,script_186822.txt,COPERNICUS/S1_GRD,ActOn,Converting dB to natural values
343,script_186822.txt,COPERNICUS/S1_GRD,ActOn,Calculating mean and standard deviation
344,script_186829.txt,LANDSAT/LC08/C01/T2_SR,ActOn,Image collection filtering
345,script_186829.txt,LANDSAT/LC08/C01/T2_SR,ActOn,Image masking
346,script_186829.txt,UMD/hansen/global_forest_change_2017_v1_5,ActOn,Binary mask creation
347,script_186829.txt,UMD/hansen/global_forest_change_2017_v1_5,ActOn,Image masking
348,script_186829.txt,Oxford/MAP/LST_Day_5km_Monthly,ActOn,Temperature data extraction
349,script_186829.txt,NCEP_RE/surface_temp,ActOn,Temperature data extraction
350,script_186829.txt,NCEP_RE/surface_temp,ActOn,Feature collection creation
351,script_186829.txt,NCEP_RE/surface_temp,ActOn,Data export
352,script_186856.txt,COPERNICUS/S2,ActOn,Cloud Masking
353,script_186856.txt,COPERNICUS/S2,ActOn,Shadow Detection
354,script_186856.txt,COPERNICUS/S2,ActOn,Image Collection Filtering
355,script_186856.txt,COPERNICUS/S2,ActOn,Image Rescaling
356,script_186856.txt,COPERNICUS/S2,ActOn,Cloud Score Calculation
357,script_186856.txt,COPERNICUS/S2,ActOn,Dark Pixel Detection
358,script_186856.txt,COPERNICUS/S2,ActOn,Shadow Projection
359,script_186856.txt,COPERNICUS/S2,ActOn,Image Mosaicking
360,script_186886.txt,LANDSAT/LC8_SR,ActOn,Image collection filtering
361,script_186886.txt,LANDSAT/LC8_SR,ActOn,NDVI calculation
362,script_186886.txt,LANDSAT/LC8_SR,ActOn,NBR calculation
363,script_186886.txt,LANDSAT/LC8_SR,ActOn,Image casting
364,script_186886.txt,LANDSAT/LC8_L1T_TOA,ActOn,Image collection filtering
365,script_186886.txt,LANDSAT/LC8_L1T_TOA,ActOn,NDVI calculation
366,script_186886.txt,LANDSAT/LC8_L1T_TOA,ActOn,NBR calculation
367,script_186886.txt,LANDSAT/LC8_L1T_TOA,ActOn,Image casting
368,script_186886.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Image collection filtering
369,script_186886.txt,LANDSAT/LT5_L1T_TOA_FMASK,ActOn,Image collection filtering
370,script_186886.txt,COPERNICUS/S2,ActOn,Image collection filtering
371,script_186886.txt,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,ActOn,Map visualization
372,script_186886.txt,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,ActOn,Image exporting
373,script_186888.txt,LANDSAT/LE7_L1T/LE71440512001014SGS00,ActOn,Cloud masking using fmask
374,script_186888.txt,LANDSAT/LE7_L1T/LE71440512001014SGS00,ActOn,Radiance calculation
375,script_186888.txt,LANDSAT/LE7_L1T/LE71440512001014SGS00,ActOn,NDVI and NDWI calculation
376,script_186888.txt,LANDSAT/LE7_L1T/LE71440512001014SGS00,ActOn,Land surface temperature calculation
377,script_186888.txt,LANDSAT/LE7_L1T_TOA_FMASK/LE71440512001014SGS00,ActOn,Cloud masking using fmask
378,script_186888.txt,LANDSAT/LE7_L1T/LE71440512001014SGS00,ActOn,Scatter plot creation
379,script_186914.txt,COPERNICUS/S1_GRD,ActOn,Image collection filtering
380,script_186914.txt,COPERNICUS/S1_GRD,ActOn,Mosaicking
381,script_186914.txt,COPERNICUS/S1_GRD,ActOn,Focal median smoothing
382,script_186914.txt,COPERNICUS/S1_GRD,ActOn,Thresholding
383,script_186914.txt,COPERNICUS/S1_GRD,ActOn,Topological intersection
384,script_186914.txt,COPERNICUS/S1_GRD,ActOn,Image visualization
385,script_186914.txt,CIESIN/GPWv4/population-count,ActOn,Population counting
386,script_186914.txt,CIESIN/GPWv4/population-count,ActOn,Vectorization
387,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Image collection filtering
388,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Mosaicking
389,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Thresholding
390,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Focal median smoothing
391,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Topological intersection
392,script_186915.txt,COPERNICUS/S1_GRD,ActOn,Image visualization
393,script_186915.txt,CIESIN/GPWv4/population-count,ActOn,Population counting
394,script_186915.txt,CIESIN/GPWv4/population-count,ActOn,Vectorization
395,script_186940.txt,users/juandb/bloco_TIs_Kayapo,ActOn,Annual SR time series collection building
396,script_186940.txt,LANDSAT/LC08/C01/T1_SR,ActOn,L8 to L7 harmonization
397,script_186940.txt,LANDSAT/LE07/C01/T1_SR,ActOn,L8 to L7 harmonization
398,script_186940.txt,LANDSAT/LT05/C01/T1_SR,ActOn,L8 to L7 harmonization
399,script_186940.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Retrieve a sensor SR collection
400,script_186940.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Retrieve a sensor SR collection
401,script_186940.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Retrieve a sensor SR collection
402,script_186940.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Reduce collection to single image per year by medoid
403,script_186940.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Reduce collection to single image per year by medoid
404,script_186940.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Reduce collection to single image per year by medoid
405,script_186974.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Cloud masking
406,script_186974.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Image collection filtering
407,script_186974.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Band selection
408,script_186974.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Image renaming
409,script_186974.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Cloud masking
410,script_186974.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Image collection filtering
411,script_186974.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Band selection
412,script_186974.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Image renaming
413,script_186974.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud masking
414,script_186974.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image collection filtering
415,script_186974.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Band selection
416,script_186974.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image renaming
417,script_186974.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Image collection merging
418,script_186974.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Image collection merging
419,script_186974.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image collection merging
420,script_186974.txt,LANDSAT/LT05/C01/T1_SR,ActOn,NDWI and MNDWI calculation
421,script_186974.txt,LANDSAT/LE07/C01/T1_SR,ActOn,NDWI and MNDWI calculation
422,script_186974.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDWI and MNDWI calculation
423,script_186974.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Time series analysis
424,script_186974.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Time series analysis
425,script_186974.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Time series analysis
426,script_187038.txt,LANDSAT/LC8_SR,ActOn,Image collection filtering
427,script_187038.txt,LANDSAT/LC8_SR,ActOn,Cloud cover calculation
428,script_187038.txt,LANDSAT/LC8_SR,ActOn,Image classification
429,script_187038.txt,LANDSAT/LE7_SR,ActOn,Image collection filtering
430,script_187038.txt,LANDSAT/LE7_SR,ActOn,Cloud cover calculation
431,script_187038.txt,LANDSAT/LE7_SR,ActOn,Image classification
432,script_187038.txt,LANDSAT/LT5_SR,ActOn,Image collection filtering
433,script_187038.txt,LANDSAT/LT5_SR,ActOn,Cloud cover calculation
434,script_187038.txt,LANDSAT/LT5_SR,ActOn,Image classification
435,script_187038.txt,USGS/NED,ActOn,Elevation data usage
436,script_187038.txt,ft:1_RZgjlcqixp-L9hyS6NYGqLaKOlnhSC35AB5M5Ll,ActOn,Feature collection creation
437,script_187038.txt,ft:1_RZgjlcqixp-L9hyS6NYGqLaKOlnhSC35AB5M5Ll,ActOn,Geometry filtering
438,script_187125.txt,COPERNICUS/S2,ActOn,Image filtering and resampling
439,script_187125.txt,COPERNICUS/S2,ActOn,Image normalization and difference calculation
440,script_187125.txt,COPERNICUS/S2,ActOn,Thresholding and water body detection
441,script_187125.txt,JRC/GSW1_0/MonthlyHistory,ActOn,Image masking and clipping
442,script_187125.txt,users/christinacorbane/MT_comp_proj,ActOn,Image masking and clipping
443,script_187125.txt,users/christinacorbane/MT_comp_proj,ActOn,Thresholding and water body detection
444,script_187131.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,Filtering image collection by date and region
445,script_187131.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,Reducing to vectors
446,script_187131.txt,LANDSAT/LT5_L1T,ActOn,Creating cloud-free composite
447,script_187131.txt,LANDSAT/LE7_L1T_TOA,ActOn,Filtering image collection by date and region
448,script_187131.txt,LANDSAT/LC8_L1T_TOA,ActOn,Filtering image collection by date and region
449,script_187131.txt,LANDSAT/LE7_L1T_TOA,ActOn,Creating cloud-free composite
450,script_187131.txt,LANDSAT/LC8_L1T_TOA,ActOn,Creating cloud-free composite
451,script_187131.txt,LANDSAT/LE7_L1T_TOA,ActOn,Calculating NBR index
452,script_187131.txt,LANDSAT/LC8_L1T_TOA,ActOn,Calculating NBR index
453,script_187131.txt,FIRMS,ActOn,Filtering image collection by date and region
454,script_187131.txt,FIRMS,ActOn,Reducing to vectors
455,script_187137.txt,users/khoapv_vnuf/Thanhhoa_t,ActOn,Image Collection Filtering
456,script_187137.txt,MODIS/MOD11A2,ActOn,Temperature Unit Conversion
457,script_187137.txt,MODIS/MOD11A2,ActOn,Annual Image Aggregation
458,script_187137.txt,MODIS/MOD11A2,ActOn,Monthly Max/Min/Mean Temperature Calculation
459,script_187137.txt,MODIS/MOD11A2,ActOn,Image Series Chart Generation
460,script_187138.txt,LANDSAT/LC08/C01/T2_SR,ActOn,Image collection filtering
461,script_187138.txt,LANDSAT/LC08/C01/T2_SR,ActOn,Image masking
462,script_187138.txt,UMD/hansen/global_forest_change_2017_v1_5,ActOn,Binary mask creation
463,script_187138.txt,UMD/hansen/global_forest_change_2017_v1_5,ActOn,Image masking
464,script_187138.txt,Oxford/MAP/LST_Day_5km_Monthly,ActOn,Temperature data collection
465,script_187138.txt,NCEP_RE/surface_temp,ActOn,Temperature data collection
466,script_187138.txt,NCEP_RE/surface_temp,ActOn,Feature collection creation
467,script_187138.txt,NCEP_RE/surface_temp,ActOn,Data export
468,script_187226.txt,COPERNICUS/S2,ActOn,Cloud score calculation
469,script_187226.txt,COPERNICUS/S2,ActOn,Shadow mask creation
470,script_187226.txt,COPERNICUS/S2,ActOn,Water mask creation
471,script_187226.txt,COPERNICUS/S2,ActOn,Image masking
472,script_187226.txt,COPERNICUS/S2,ActOn,Image collection filtering
473,script_187226.txt,COPERNICUS/S2,ActOn,Mosaicking
474,script_187248.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud Masking
475,script_187248.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image Collection Filtering
476,script_187248.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI Calculation
477,script_187248.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Emissivity Calculation
478,script_187248.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Land Surface Temperature Calculation
479,script_187248.txt,users/khoirurrizqi/Jawa,ActOn,Image Clipping
480,script_187248.txt,users/khoirurrizqi/Jawa,ActOn,NDVI Calculation
481,script_187248.txt,users/khoirurrizqi/Jawa,ActOn,Emissivity Calculation
482,script_187248.txt,users/khoirurrizqi/Jawa,ActOn,Land Surface Temperature Calculation
483,script_187481.txt,COPERNICUS/S1_GRD,ActOn,Filtering image collection
484,script_187481.txt,COPERNICUS/S1_GRD,ActOn,Converting to natural scale
485,script_187481.txt,COPERNICUS/S1_GRD,ActOn,Smoothing images
486,script_187481.txt,COPERNICUS/S1_GRD,ActOn,Calculating band ratio
487,script_187481.txt,COPERNICUS/S1_GRD,ActOn,Creating flood mask
488,script_187481.txt,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,ActOn,Filtering feature collection
489,script_187523.txt,COPERNICUS/S1_GRD,ActOn,Filtering image collection
490,script_187523.txt,COPERNICUS/S1_GRD,ActOn,Converting to natural scale
491,script_187523.txt,COPERNICUS/S1_GRD,ActOn,Smoothing images
492,script_187523.txt,COPERNICUS/S1_GRD,ActOn,Calculating band ratio
493,script_187523.txt,COPERNICUS/S1_GRD,ActOn,Creating histogram
494,script_187528.txt,COPERNICUS/S1_GRD,ActOn,Filtering image collection by bounds
495,script_187528.txt,COPERNICUS/S1_GRD,ActOn,Converting to natural scale
496,script_187528.txt,COPERNICUS/S1_GRD,ActOn,Focal median smoothing
497,script_187528.txt,COPERNICUS/S1_GRD,ActOn,Calculating band ratio
498,script_187528.txt,COPERNICUS/S1_GRD,ActOn,Creating RGB image
499,script_187528.txt,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,ActOn,Filtering feature collection by attribute
500,script_187530.txt,COPERNICUS/S1_GRD,ActOn,Filtering image collection by date and bounds
501,script_187530.txt,COPERNICUS/S1_GRD,ActOn,Converting image to natural scale
502,script_187530.txt,COPERNICUS/S1_GRD,ActOn,Applying smoothing filter
503,script_187530.txt,COPERNICUS/S1_GRD,ActOn,Calculating band ratio
504,script_187530.txt,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,ActOn,Filtering feature collection by attribute
505,script_187532.txt,COPERNICUS/S1_GRD,ActOn,Filtering image collection
506,script_187532.txt,COPERNICUS/S1_GRD,ActOn,Converting to natural scale
507,script_187532.txt,COPERNICUS/S1_GRD,ActOn,Smoothing image
508,script_187532.txt,COPERNICUS/S1_GRD,ActOn,Calculating band ratio
509,script_187532.txt,COPERNICUS/S1_GRD,ActOn,Generating histogram
510,script_187532.txt,COPERNICUS/S1_GRD,ActOn,Flood mapping
511,script_187533.txt,COPERNICUS/S1_GRD,ActOn,Filtering image collection by date and bounds
512,script_187533.txt,COPERNICUS/S1_GRD,ActOn,Converting image to natural scale
513,script_187533.txt,COPERNICUS/S1_GRD,ActOn,Applying smoothing filter
514,script_187533.txt,COPERNICUS/S1_GRD,ActOn,Calculating band ratio
515,script_187533.txt,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,ActOn,Filtering feature collection by attribute
516,script_187534.txt,COPERNICUS/S1_GRD,ActOn,Filtering image collection by date and bounds
517,script_187534.txt,COPERNICUS/S1_GRD,ActOn,Applying smoothing filter to images
518,script_187534.txt,COPERNICUS/S1_GRD,ActOn,Calculating band ratios
519,script_187534.txt,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,ActOn,Filtering feature collection by attribute
520,script_187535.txt,COPERNICUS/S1_GRD,ActOn,Filtering image collection by date and bounds
521,script_187535.txt,COPERNICUS/S1_GRD,ActOn,Converting image to natural scale
522,script_187535.txt,COPERNICUS/S1_GRD,ActOn,Applying focal median smoothing
523,script_187535.txt,COPERNICUS/S1_GRD,ActOn,Calculating band ratio
524,script_187535.txt,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,ActOn,Filtering feature collection by attribute
525,script_187582.txt,users/zolokiala/buffer,ActOn,Cloud masking using Sentinel-2 QA band
526,script_187582.txt,COPERNICUS/S2,ActOn,Cloud masking using Sentinel-2 QA band
527,script_187582.txt,COPERNICUS/S2,ActOn,Vegetation index computation
528,script_187582.txt,users/zolokiala/training,ActOn,Image classification using SVM
529,script_187582.txt,users/zolokiala/test,ActOn,Image classification using SVM
530,script_187582.txt,users/zolokiala/training,ActOn,Accuracy assessment
531,script_187582.txt,users/zolokiala/test,ActOn,Accuracy assessment
532,script_187582.txt,users/zolokiala/parthenium1,ActOn,Vegetation index computation
533,script_187585.txt,MODIS/006/MOD13Q1,ActOn,Filter image collection by date
534,script_187585.txt,MODIS/006/MOD13Q1,ActOn,Calculate average of MODIS EVI
535,script_187585.txt,MODIS/006/MOD13Q1,ActOn,Perform Principal Component Analysis
536,script_187586.txt,MODIS/006/MOD13Q1,ActOn,Filtering image collection by date
537,script_187586.txt,MODIS/006/MOD13Q1,ActOn,Calculating average of MODIS EVI
538,script_187586.txt,MODIS/006/MOD13Q1,ActOn,Performing principal component analysis
539,script_187587.txt,MODIS/006/MOD13Q1,ActOn,Filter image collection by date
540,script_187587.txt,MODIS/006/MOD13Q1,ActOn,Calculate average of MODIS EVI
541,script_187587.txt,MODIS/006/MOD13Q1,ActOn,Perform principal component analysis
542,script_187738.txt,USDA/NAIP/DOQQ,ActOn,Image collection filtering
543,script_187738.txt,USDA/NAIP/DOQQ,ActOn,Image clipping
544,script_187738.txt,USDA/NAIP/DOQQ,ActOn,Image normalization
545,script_187738.txt,USDA/NASS/CDL/2016,ActOn,Object-based classification
546,script_187738.txt,USDA/NASS/CDL/2016,ActOn,Random forest classification
547,script_187738.txt,users/saicheems/classification,ActOn,Random forest classification
548,script_187738.txt,users/saicheems/classification_snic,ActOn,Object-based classification
549,script_187738.txt,users/saicheems/classification_snic,ActOn,Random forest classification
550,script_187738.txt,USDA/NAIP/DOQQ,ActOn,Image segmentation
551,script_187738.txt,USDA/NASS/CDL/2016,ActOn,Image segmentation
552,script_187738.txt,USDA/NAIP/DOQQ,ActOn,Spatial analysis
553,script_187738.txt,USDA/NASS/CDL/2016,ActOn,Spatial analysis
554,script_187749.txt,users/kidsherry/Beijing,ActOn,Select region of interest
555,script_187749.txt,MODIS/006/MOD13A1,ActOn,Compose 20-year maximum NDVI images
556,script_187749.txt,MODIS/006/MOD13A1,ActOn,Perform trend analysis
557,script_187749.txt,MODIS/006/MOD13A1,ActOn,Plot NDVI time series
558,script_187888.txt,users/kimambo/00_INPUT_TRAINING_VALIDATION/Tanzania_SouthernHighlands_reference_point_36LYR_13DEC2019_230_upto799_75PCTTRAINING,ActOn,Sampling regions
559,script_187888.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud masking
560,script_187888.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Cloud masking
561,script_187888.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Cloud masking
562,script_187888.txt,LANDSAT/LT04/C01/T1_SR,ActOn,Cloud masking
563,script_187888.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation
564,script_187888.txt,LANDSAT/LE07/C01/T1_SR,ActOn,NDVI calculation
565,script_187888.txt,LANDSAT/LT05/C01/T1_SR,ActOn,NDVI calculation
566,script_187888.txt,LANDSAT/LT04/C01/T1_SR,ActOn,NDVI calculation
567,script_187888.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image collection filtering
568,script_187888.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Image collection filtering
569,script_187888.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Image collection filtering
570,script_187888.txt,LANDSAT/LT04/C01/T1_SR,ActOn,Image collection filtering
571,script_187888.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Time band creation
572,script_187888.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Time band creation
573,script_187888.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Time band creation
574,script_187888.txt,LANDSAT/LT04/C01/T1_SR,ActOn,Time band creation
575,script_187888.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image renaming
576,script_187888.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Image renaming
577,script_187888.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Image renaming
578,script_187888.txt,LANDSAT/LT04/C01/T1_SR,ActOn,Image renaming
579,script_187888.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Merging images
580,script_187888.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Merging images
581,script_187888.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Merging images
582,script_187888.txt,LANDSAT/LT04/C01/T1_SR,ActOn,Merging images
583,script_187895.txt,users/kimambo/00_INPUT_TRAINING_VALIDATION/Tanzania_SouthernHighlands_reference_point_36LYR_13DEC2019_230_upto799_75PCTTRAINING,ActOn,Filtering image collection by date and location
584,script_187895.txt,users/kimambo/00_INPUT_TRAINING_VALIDATION/Tanzania_SouthernHighlands_reference_point_36LYR_13DEC2019_230_upto799_75PCTTRAINING,ActOn,Sampling BSI values at training points
585,script_187895.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Applying cloud mask to Landsat images
586,script_187895.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Applying cloud mask to Landsat images
587,script_187895.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Applying cloud mask to Landsat images
588,script_187895.txt,LANDSAT/LT04/C01/T1_SR,ActOn,Applying cloud mask to Landsat images
589,script_187895.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculating BSI index
590,script_187895.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Calculating BSI index
591,script_187895.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Calculating BSI index
592,script_187895.txt,LANDSAT/LT04/C01/T1_SR,ActOn,Calculating BSI index
593,script_187895.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Renaming BSI band with sensing time
594,script_187895.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Renaming BSI band with sensing time
595,script_187895.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Renaming BSI band with sensing time
596,script_187895.txt,LANDSAT/LT04/C01/T1_SR,ActOn,Renaming BSI band with sensing time
597,script_188011.txt,projects/ee-kimiachenaary/assets/msh,ActOn,Filtering image collection by bounds
598,script_188011.txt,projects/ee-kimiachenaary/assets/msh,ActOn,Clipping images to geometry
599,script_188011.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Converting Kelvin to Celsius
600,script_188011.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating seasonal temperatures
601,script_188011.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Reducing image collection to mean
602,script_188011.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating NDVI
603,script_188011.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Filtering by count range
604,script_188011.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Reducing columns to max
605,script_188011.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Charting image series
606,script_188030.txt,projects/ee-kimiachenaary/assets/Tehran,ActOn,Image clipping
607,script_188030.txt,projects/ee-kimiachenaary/assets/Tehran,ActOn,Region-based statistics calculation
608,script_188030.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Cloud masking
609,script_188030.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Image collection filtering
610,script_188030.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,NDVI calculation
611,script_188030.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Mean value calculation
612,script_188030.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Max value calculation
613,script_188030.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Min value calculation
614,script_188030.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Standard deviation calculation
615,script_188030.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Data export
616,script_188052.txt,projects/ee-kimmmydanny/assets/tingxialiuyu,ActOn,Image collection filtering
617,script_188052.txt,projects/ee-kimmmydanny/assets/tingxialiuyu,ActOn,Cloud masking
618,script_188052.txt,projects/ee-kimmmydanny/assets/tingxialiuyu,ActOn,MNDWI calculation
619,script_188052.txt,projects/ee-kimmmydanny/assets/tingxialiuyu,ActOn,Otsu thresholding
620,script_188052.txt,projects/ee-kimmmydanny/assets/tingxialiuyu,ActOn,Water body extraction
621,script_188052.txt,projects/ee-kimmmydanny/assets/tingxialiuyu,ActOn,Area calculation
622,script_188052.txt,LANDSAT/LC08/C01/T1_RT_TOA,ActOn,Cloud masking
623,script_188052.txt,LANDSAT/LC08/C01/T1_RT_TOA,ActOn,MNDWI calculation
624,script_188052.txt,LANDSAT/LC08/C01/T1_RT_TOA,ActOn,Otsu thresholding
625,script_188052.txt,LANDSAT/LC08/C01/T1_RT_TOA,ActOn,Water body extraction
626,script_188052.txt,LANDSAT/LC08/C01/T1_RT_TOA,ActOn,Area calculation
627,script_188052.txt,COPERNICUS/S2_SR,ActOn,Cloud masking
628,script_188052.txt,COPERNICUS/S2_SR,ActOn,MNDWI calculation
629,script_188052.txt,COPERNICUS/S2_SR,ActOn,Otsu thresholding
630,script_188052.txt,COPERNICUS/S2_SR,ActOn,Water body extraction
631,script_188052.txt,COPERNICUS/S2_SR,ActOn,Area calculation
632,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Masking Landsat 8 images
633,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Renaming bands
634,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Calculating indices
635,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Normalizing image values
636,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Masking Landsat 7 images
637,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Masking Landsat 7 images
638,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Calculating indices
639,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Calculating indices
640,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Normalizing image values
641,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Normalizing image values
642,script_188217.txt,users/kiniklihakan/milanshp,ActOn,Buffering polygons
